#          tintegral inside 1.14106 < r < 500
   0.0000000    4.1869638807e+05
   2.5000000    4.1870864337e+05
   5.0000000    4.1875315022e+05
   7.5000000    4.1877090920e+05
  10.0000000    4.1877853037e+05
  12.5000000    4.1882150341e+05
  15.0000000    4.1884529256e+05
  17.5000000    4.1884939975e+05
  20.0000000    4.1888930058e+05
  22.5000000    4.1891938160e+05
  25.0000000    4.1892142581e+05
  27.5000000    4.1895668643e+05
  30.0000000    4.1899284430e+05
  32.5000000    4.1899467255e+05
  35.0000000    4.1902395045e+05
  37.5000000    4.1906533042e+05
  40.0000000    4.1906906602e+05
  42.5000000    4.1909155837e+05
  45.0000000    4.1913661910e+05
  47.5000000    4.1914430030e+05
  50.0000000    4.1915990014e+05
  52.5000000    4.1920658701e+05
  55.0000000    4.1921994995e+05
  57.5000000    4.1922943921e+05
  60.0000000    4.1927548133e+05
  62.5000000    4.1929555908e+05
  65.0000000    4.1930035478e+05
  67.5000000    4.1934356714e+05
  70.0000000    4.1937065281e+05
  72.5000000    4.1937269355e+05
  75.0000000    4.1941131421e+05
  77.5000000    4.1944494411e+05
  80.0000000    4.1944631995e+05
  82.5000000    4.1947912281e+05
  85.0000000    4.1951821529e+05
  87.5000000    4.1952097064e+05
  90.0000000    4.1954739710e+05
  92.5000000    4.1959046108e+05
  95.0000000    4.1959635233e+05
  97.5000000    4.1961642135e+05
 100.0000000    4.1966173217e+05
 102.5000000    4.1967212787e+05
 105.0000000    4.1968639321e+05
 107.5000000    4.1973220760e+05
 110.0000000    4.1974803423e+05
 112.5000000    4.1975742063e+05
 115.0000000    4.1980206338e+05
 117.5000000    4.1982380195e+05
 120.0000000    4.1982952509e+05
 122.5000000    4.1987152627e+05
 125.0000000    4.1989926787e+05
 127.5000000    4.1990270889e+05
 130.0000000    4.1994079638e+05
 132.5000000    4.1997424509e+05
 135.0000000    4.1997689459e+05
 137.5000000    4.2001008376e+05
 140.0000000    4.2004863842e+05
 142.5000000    4.2005203629e+05
 145.0000000    4.2007960361e+05
 147.5000000    4.2012231904e+05
 150.0000000    4.2012798768e+05
 152.5000000    4.2014955670e+05
 155.0000000    4.2019523182e+05
 157.5000000    4.2020464024e+05
