# t	flux r=450	flux r=1.71 
577.500	5.725	0.529
580.000	5.728	0.581
582.500	5.746	0.482
585.000	5.799	0.516
587.500	5.809	0.591
590.000	5.818	0.502
592.500	5.872	0.506
595.000	5.890	0.615
597.500	5.892	0.551
600.000	5.944	0.505
602.500	5.970	0.608
605.000	5.968	0.575
607.500	6.015	0.504
610.000	6.050	0.610
612.500	6.046	0.625
615.000	6.086	0.526
617.500	6.129	0.594
620.000	6.124	0.641
622.500	6.156	0.540
625.000	6.206	0.584
627.500	6.204	0.675
630.000	6.227	0.583
632.500	6.281	0.574
635.000	6.285	0.675
637.500	6.299	0.606
640.000	6.355	0.567
642.500	6.367	0.686
645.000	6.372	0.658
647.500	6.427	0.576
650.000	6.448	0.671
652.500	6.447	0.679
655.000	6.499	0.582
657.500	6.529	0.664
660.000	6.524	0.722
662.500	6.569	0.616
665.000	6.608	0.647
667.500	6.602	0.728
670.000	6.640	0.634
672.500	6.686	0.635
675.000	6.681	0.749
677.500	6.710	0.684
680.000	6.762	0.633
682.500	6.762	0.738
685.000	6.781	0.705
687.500	6.837	0.630
690.000	6.844	0.738
692.500	6.854	0.753
695.000	6.911	0.651
697.500	6.926	0.718
700.000	6.928	0.765
702.500	6.983	0.662
705.000	7.007	0.706
707.500	7.003	0.797
710.000	7.054	0.703
712.500	7.088	0.693
715.000	7.080	0.791
717.500	7.124	0.722
720.000	7.166	0.683
722.500	7.159	0.800
725.000	7.194	0.771
727.500	7.243	0.690
730.000	7.238	0.781
732.500	7.264	0.785
735.000	7.318	0.692
737.500	7.319	0.772
740.000	7.335	0.825
742.500	7.392	0.721
745.000	7.402	0.752
747.500	7.408	0.825
750.000	7.465	0.734
752.500	7.485	0.739
755.000	7.484	0.844
757.500	7.538	0.777
760.000	7.568	0.732
762.500	7.561	0.828
765.000	7.609	0.791
767.500	7.649	0.725
770.000	7.639	0.827
772.500	7.679	0.834
775.000	7.728	0.740
777.500	7.717	0.804
780.000	7.749	0.838
782.500	7.803	0.744
785.000	7.796	0.791
787.500	7.818	0.867
790.000	7.876	0.778
792.500	7.875	0.773
795.000	7.888	0.855
797.500	7.947	0.787
