#       time         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          200.000000          200.000000
   0.0000000   -1.2274530816e-22    1.8166558149e-22   -5.5341199991e-24    3.9673137442e-24
   1.0000000    2.8347338488e-22    4.8524756508e-22   -5.8555539708e-25   -5.9823674940e-26
   2.0000000   -5.9386843307e-22    1.7602035143e-22   -9.3025946426e-24    7.9551125191e-25
   3.0000000    8.5451793492e-22    1.4878811644e-22   -8.2999363444e-25   -9.6411682136e-25
   4.0000000    1.4269760711e-21    2.6027264977e-22   -7.2563086459e-24   -1.4730349858e-24
   5.0000000   -5.4149848067e-22    1.5350852644e-23   -7.6088733784e-25    1.3491777486e-24
   6.0000000   -5.2166321534e-23    1.3702398518e-22   -5.7665530698e-24   -2.8757090214e-24
   7.0000000    6.0556549200e-22    3.7877098666e-22    2.7679349972e-24    2.3983883906e-24
   8.0000000    7.3465343196e-23    1.6980175882e-22    3.9102894660e-24    1.6442756250e-24
   9.0000000    1.2027639678e-21   -1.5904480862e-22   -1.1264470526e-23    8.9192872457e-25
  10.0000000    7.5985508346e-22    1.7599699772e-22    3.2421764657e-24    5.0098462847e-24
  11.0000000   -2.9416095698e-22    3.8371020790e-22   -5.7809403776e-25    2.2445864152e-24
  12.0000000    2.1361963932e-22    1.6370527331e-22    1.0178156192e-24   -1.5821737468e-25
  13.0000000    6.9534988209e-22    2.0859628026e-22   -1.9053790404e-24    1.0323892219e-24
  14.0000000    8.1187226243e-22    1.7513366860e-22   -2.6867847540e-24    1.7577959309e-24
  15.0000000   -9.9350785788e-22    2.1123416793e-22   -5.2235090201e-24    1.0642389686e-25
  16.0000000    2.2257663029e-22    1.6999422340e-22    3.3044265697e-24   -6.8939357856e-25
  17.0000000    8.3021169378e-22    1.5493150205e-22   -4.8500854016e-24   -1.7730307624e-25
  18.0000000   -8.3669947042e-22   -2.0696163055e-22   -5.5070109476e-24    3.0312423871e-24
  19.0000000   -6.5961596296e-22    1.2736345806e-22   -1.4420929100e-24   -4.2217016983e-25
  20.0000000   -9.3656520005e-24   -1.1810683801e-22   -1.8142672829e-24   -3.8124520944e-24
