#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          100.000000          100.000000          200.000000          200.000000
 342.0000000   -4.4659681425e-09    3.3608672105e-08    2.1059538913e-07    3.9775991003e-08    3.7180326619e-07    2.8449829695e-07
 343.0000000   -1.7480163608e-09    2.4108512819e-08    2.0073062919e-07    1.1863618123e-07    2.9148428242e-07    2.1834486878e-08
 344.0000000    7.4402797888e-10    2.0864463118e-08    1.7645417909e-07    1.7417801973e-07    2.8880643845e-07    1.6115980453e-08
 345.0000000    4.4474127430e-09    2.2837369715e-08    1.3397030598e-07    1.9717718397e-07    1.6327976289e-07   -1.9137248470e-07
 346.0000000    8.5346830034e-09    2.5854728838e-08    7.3818348618e-08    1.8842177951e-07    1.6164344107e-07   -1.8936783119e-07
 347.0000000    9.3092509939e-09    2.6555923715e-08    2.4166474040e-09    1.5792971280e-07    2.0154914795e-08   -3.1777802837e-07
 348.0000000    3.5750034947e-09    2.5245840656e-08   -6.8953240666e-08    1.2101693276e-07    1.8156273573e-08   -3.1092455719e-07
 349.0000000   -7.5289953404e-09    2.5207524605e-08   -1.2741479257e-07    9.2689566524e-08   -1.0915094540e-07   -3.5901177929e-07
 350.0000000   -1.8922914304e-08    2.9441977170e-08   -1.6256964521e-07    8.2519025385e-08   -1.1174546624e-07   -3.5093214371e-07
 351.0000000   -2.6091943250e-08    3.8041645506e-08   -1.6958628602e-07    9.1924681363e-08   -2.0283883327e-07   -3.3249322653e-07
 352.0000000   -2.8809346603e-08    4.8271684630e-08   -1.5011806087e-07    1.1471862922e-07   -2.0487790781e-07   -3.2591867950e-07
 353.0000000   -3.0451886744e-08    5.6607740472e-08   -1.1099850435e-07    1.4037507670e-07   -2.5110359214e-07   -2.6025885219e-07
 354.0000000   -3.4365861169e-08    6.0709890637e-08   -6.1639391921e-08    1.5843669367e-07   -2.5101602738e-07   -2.5619119189e-07
 355.0000000   -4.1163716151e-08    6.0239358564e-08   -1.1369097996e-08    1.6221302695e-07   -2.5537759343e-07   -1.6140322267e-07
 356.0000000   -4.8820620646e-08    5.6585061964e-08    3.2430987818e-08    1.5048364751e-07   -2.5244265004e-07   -1.5931246129e-07
 357.0000000   -5.4593551455e-08    5.1919642471e-08    6.5203896012e-08    1.2692561237e-07   -2.2244114935e-07   -5.0807533434e-08
 358.0000000   -5.6942966361e-08    4.8112477164e-08    8.5387363362e-08    9.7926856255e-08   -2.1734583525e-07   -4.9589355187e-08
 359.0000000   -5.6290029090e-08    4.6076259484e-08    9.4191909541e-08    6.9932528074e-08   -1.5837204563e-07    5.7505311596e-08
 360.0000000   -5.4354719621e-08    4.5788545848e-08    9.5055512926e-08    4.7390320403e-08   -1.5275132065e-07    5.8488760468e-08
 361.0000000   -5.2700109302e-08    4.6692869653e-08    9.2660735801e-08    3.1876453422e-08   -6.7848184893e-08    1.4720692764e-07
 362.0000000   -5.1692397689e-08    4.7945509316e-08    9.1511601660e-08    2.2396376453e-08   -6.3309087379e-08    1.4774532621e-07
 363.0000000   -5.0698452211e-08    4.8397947099e-08    9.4404158952e-08    1.6432504537e-08    4.0439040206e-08    2.0101757258e-07
 364.0000000   -4.9072075876e-08    4.6908849787e-08    1.0139093514e-07    1.1180836725e-08    4.3029324849e-08    2.0052736157e-07
 365.0000000   -4.6760461714e-08    4.3306710130e-08    1.0977059543e-07    4.5414524617e-09    1.4784895343e-07    2.0686319521e-07
 366.0000000   -4.4079107497e-08    3.9059424085e-08    1.1521388441e-07   -4.3350444326e-09    1.4836289796e-07    2.0512352065e-07
 367.0000000   -4.1230047363e-08    3.6479787735e-08    1.1360563214e-07   -1.4938807401e-08    2.2687536698e-07    1.6476783071e-07
 368.0000000   -3.8143581967e-08    3.6945775976e-08    1.0285083337e-07   -2.5627476246e-08    2.2545668589e-07    1.6217185632e-07
 369.0000000   -3.4613514150e-08    3.9923401461e-08    8.3926768384e-08   -3.4081273046e-08    2.5181337402e-07    8.9315804835e-08
 370.0000000   -3.0498679548e-08    4.3649974389e-08    6.0803037203e-08   -3.7897780197e-08    2.4864437357e-07    8.6559734275e-08
 371.0000000   -2.5938793669e-08    4.6576254859e-08    3.9294223754e-08   -3.5227881678e-08    2.1320098912e-07    5.2187959678e-09
 372.0000000   -2.1524574235e-08    4.8255655874e-08    2.5260549807e-08   -2.5319180481e-08    2.0882141122e-07    2.9137225800e-09
 373.0000000   -1.8211047037e-08    4.9208426029e-08    2.2739835748e-08   -8.8149999452e-09    1.2551526056e-07   -6.2307786886e-08
 374.0000000   -1.6876969366e-08    5.0133923554e-08    3.2585755422e-08    1.2306444635e-08    1.2112080470e-07   -6.3799192271e-08
 375.0000000   -1.7841570992e-08    5.1153640694e-08    5.2040199812e-08    3.5173446089e-08    2.1367670181e-08   -9.7537934441e-08
 376.0000000   -2.0799245453e-08    5.1643119234e-08    7.5408708529e-08    5.6739691536e-08    1.8383090667e-08   -9.8127900943e-08
 377.0000000   -2.5175839243e-08    5.0785228791e-08    9.5673336266e-08    7.4567819767e-08   -6.4629311148e-08   -9.9203112723e-08
 378.0000000   -3.0458789335e-08    4.8376010560e-08    1.0655288575e-07    8.7412548419e-08   -6.5445735798e-08   -9.9029018433e-08
 379.0000000   -3.6241878015e-08    4.5121842079e-08    1.0433781080e-07    9.5378495381e-08   -1.1153798437e-07   -7.7737608406e-08
 380.0000000   -4.2143391141e-08    4.2149461311e-08    8.8893129567e-08    9.9571637610e-08   -1.1049714191e-07   -7.6972731947e-08
 381.0000000   -4.7791103918e-08    4.0248227951e-08    6.3533855967e-08    1.0137514522e-07   -1.1791799934e-07   -4.7061218141e-08
 382.0000000   -5.2857753487e-08    3.9516124589e-08    3.3897602529e-08    1.0167094821e-07   -1.1594801447e-07   -4.5732245351e-08
 383.0000000   -5.7064289396e-08    3.9536167340e-08    6.2719197447e-09    1.0038835946e-07   -9.6656275628e-08   -1.6798622926e-08
 384.0000000   -6.0149310626e-08    3.9768841648e-08   -1.4057719180e-08    9.6627350586e-08   -9.4615218784e-08   -1.4896818684e-08
 385.0000000   -6.1855262367e-08    3.9854942426e-08   -2.3991058828e-08    8.9317470671e-08   -6.4650542445e-08    1.0188794887e-08
 386.0000000   -6.1983611625e-08    3.9694730993e-08   -2.3109598016e-08    7.8077398079e-08   -6.3021373493e-08    1.2379807718e-08
 387.0000000   -6.0537122996e-08    3.9337898991e-08   -1.3479834435e-08    6.3806200132e-08   -3.4083942999e-08    3.4816098552e-08
 388.0000000   -5.7855404230e-08    3.8858620988e-08    1.1134367700e-09    4.8658022006e-08   -3.2986594027e-08    3.6631160399e-08
 389.0000000   -5.4569401173e-08    3.8364396181e-08    1.6307560141e-08    3.5372823077e-08   -8.9026472236e-09    5.7114414536e-08
 390.0000000   -5.1334549930e-08    3.8097568402e-08    2.8414163903e-08    2.6280168901e-08   -8.1628872370e-09    5.7862771382e-08
 391.0000000   -4.8536304336e-08    3.8448969474e-08    3.5457451498e-08    2.2462209097e-08    1.3203166695e-08    7.3801210657e-08
 392.0000000   -4.6179299458e-08    3.9771454663e-08    3.7668858028e-08    2.3465160621e-08    1.3867366500e-08    7.3227984610e-08
 393.0000000   -4.3969511749e-08    4.2110909391e-08    3.7233062892e-08    2.7647263950e-08    3.5485567974e-08    7.9418260451e-08
 394.0000000   -4.1488228283e-08    4.5117693402e-08    3.7334817921e-08    3.2928493434e-08    3.6115755167e-08    7.7847451595e-08
 395.0000000   -3.8422946269e-08    4.8239875022e-08    4.0845243987e-08    3.7545264617e-08    5.7359324460e-08    6.9802568627e-08
 396.0000000   -3.4831494728e-08    5.0987506716e-08    4.9159825780e-08    4.0483969662e-08    5.7594483892e-08    6.7921265860e-08
 397.0000000   -3.1295147537e-08    5.3005604345e-08    6.1646687007e-08    4.1498435747e-08    7.3641435941e-08    4.5416147060e-08
 398.0000000   -2.8796155640e-08    5.3975168171e-08    7.5895781239e-08    4.0849799140e-08    7.3053945147e-08    4.3926629993e-08
 399.0000000   -2.8349435775e-08    5.3576952427e-08    8.8609055299e-08    3.9007533140e-08    7.8117736987e-08    1.2271239865e-08
 400.0000000   -3.0600878562e-08    5.1628759874e-08    9.6719433754e-08    3.6485124457e-08    7.6747972370e-08    1.1590722104e-08
 401.0000000   -3.5579237258e-08    4.8266223007e-08    9.8290453127e-08    3.3828747763e-08    6.8171543822e-08   -2.0284531466e-08
 402.0000000   -4.2664442315e-08    4.3980768163e-08    9.2919129987e-08    3.1651267533e-08    6.6630509623e-08   -2.0177890168e-08
 403.0000000   -5.0775881738e-08    3.9431802040e-08    8.1621997148e-08    3.0585377020e-08    4.6683772244e-08   -4.3569919850e-08
 404.0000000   -5.8746277699e-08    3.5085864001e-08    6.6382157947e-08    3.1113560822e-08    4.5671483601e-08   -4.3055282344e-08
 405.0000000   -6.5730841439e-08    3.0896611098e-08    4.9592482648e-08    3.3347122685e-08    2.0247871300e-08   -5.2881897336e-08
 406.0000000   -7.1411001873e-08    2.6311711968e-08    3.3564452557e-08    3.6889585388e-08    2.0016133317e-08   -5.2394426865e-08
 407.0000000   -7.5883331404e-08    2.0674655182e-08    2.0164789073e-08    4.0890851969e-08   -4.2282020738e-09   -4.8390582204e-08
 408.0000000   -7.9396320626e-08    1.3726688962e-08    1.0577086249e-08    4.4300083771e-08   -3.9249742053e-09   -4.8110399076e-08
 409.0000000   -8.2176867759e-08    5.8328865502e-09    5.1832143827e-09    4.6217164528e-08   -2.2018923269e-08   -3.3723031100e-08
 410.0000000   -8.4393537139e-08   -2.1501952268e-09    3.5847131132e-09    4.6189398255e-08   -2.1549680232e-08   -3.3503175385e-08
 411.0000000   -8.6146613219e-08   -9.1509980822e-09    4.7870370246e-09    4.4328791007e-08   -3.1329478597e-08   -1.3664804059e-08
 412.0000000   -8.7441210745e-08   -1.4084609847e-08    7.5256950529e-09    4.1219225480e-08   -3.0878698353e-08   -1.3243263846e-08
 413.0000000   -8.8188437980e-08   -1.5943174308e-08    1.0648495616e-08    3.7683970499e-08   -3.2858219007e-08    7.5744073632e-09
 414.0000000   -8.8229023478e-08   -1.3870219081e-08    1.3429367950e-08    3.4534502223e-08   -3.2452178433e-08    8.2763875785e-09
 415.0000000   -8.7323371561e-08   -7.3049955091e-09    1.5708246634e-08    3.2396717568e-08   -2.8799780468e-08    2.6966803396e-08
 416.0000000   -8.5121016793e-08    3.8286609119e-09    1.7821588162e-08    3.1637722794e-08   -2.8470889827e-08    2.7713866078e-08
 417.0000000   -8.1193863796e-08    1.9018412406e-08    2.0371699992e-08    3.2354003817e-08   -2.1572810866e-08    4.2483089647e-08
 418.0000000   -7.5169664025e-08    3.7240959280e-08    2.3938300730e-08    3.4373994954e-08   -2.1377759755e-08    4.2866008606e-08
 419.0000000   -6.6897461573e-08    5.7169902726e-08    2.8840700090e-08    3.7269800330e-08   -1.2764686198e-08    5.2786002894e-08
 420.0000000   -5.6543107317e-08    7.7388116801e-08    3.5019986792e-08    4.0415968428e-08   -1.2675947727e-08    5.2528810286e-08
 421.0000000   -4.4574069523e-08    9.6549548054e-08    4.2053133028e-08    4.3130020289e-08   -3.0321853009e-09    5.7173427428e-08
 422.0000000   -3.1669561202e-08    1.1349745950e-07    4.9263491404e-08    4.4875220995e-08   -2.9279505459e-09    5.6385478190e-08
 423.0000000   -1.8614389768e-08    1.2730707318e-07    5.5871711073e-08    4.5444149165e-08    6.9460669999e-09    5.5628556468e-08
 424.0000000   -6.2167968438e-09    1.3721344091e-07    6.1137868490e-08    4.5025983604e-08    7.1238549916e-09    5.4798820021e-08
 425.0000000    4.7267456445e-09    1.4249854355e-07    6.4467170224e-08    4.4110178328e-08    1.5523187636e-08    4.8615063367e-08
 426.0000000    1.3423911745e-08    1.4249269090e-07    6.5472987214e-08    4.3263796492e-08    1.5626737193e-08    4.8288093802e-08
 427.0000000    1.9086594702e-08    1.3673750909e-07    6.4003554390e-08    4.2884269893e-08    2.0458380345e-08    3.6580717402e-08
 428.0000000    2.0995370349e-08    1.2516649089e-07    6.0142438464e-08    4.3037643044e-08    2.0198622965e-08    3.6892834886e-08
 429.0000000    1.8611409192e-08    1.0813274427e-07    5.4191248347e-08    4.3445881785e-08    2.0712989753e-08    1.9707371506e-08
 430.0000000    1.1649343763e-08    8.6302843865e-08    4.6641473246e-08    4.3617693532e-08    1.9904197543e-08    2.0168215168e-08
 431.0000000    6.7669938075e-11    6.0595229245e-08    3.8138551591e-08    4.3060729797e-08    1.8191725157e-08   -1.4628816635e-09
 432.0000000   -1.5956121147e-08    3.2249751397e-08    2.9437088721e-08    4.1488138804e-08    1.6982431173e-08   -1.6445183102e-09
 433.0000000   -3.5974059294e-08    2.8961805087e-09    2.1342544114e-08    3.8941905647e-08    1.7609912669e-08   -2.4718649514e-08
 434.0000000   -5.9150633079e-08   -2.5553800741e-08    1.4633851448e-08    3.5791378731e-08    1.6527220928e-08   -2.5926617604e-08
 435.0000000   -8.4192998733e-08   -5.1183241360e-08    9.9658045562e-09    3.2613836445e-08    2.3989056792e-08   -4.5457177618e-08
 436.0000000   -1.0942853880e-07   -7.2344721703e-08    7.7589989596e-09    3.0006800902e-08    2.3739175749e-08   -4.7184402980e-08
 437.0000000   -1.3302898430e-07   -8.7804481896e-08    8.0970788713e-09    2.8402608152e-08    3.9187729718e-08   -5.7809367933e-08
 438.0000000   -1.5328887805e-07   -9.6778534101e-08    1.0663305935e-08    2.7948249772e-08    4.0268848752e-08   -5.8903872664e-08
 439.0000000   -1.6884800555e-07   -9.8945227449e-08    1.4755456040e-08    2.8485204119e-08    5.9821546801e-08   -5.7381155687e-08
 440.0000000   -1.7880405186e-07   -9.4447097598e-08    1.9410014646e-08    2.9629353662e-08    6.2129053895e-08   -5.6887417768e-08
 441.0000000   -1.8273642892e-07   -8.3826004910e-08    2.3635133855e-08    3.0921355548e-08    7.8160758469e-08   -4.3764111122e-08
 442.0000000   -1.8068517426e-07   -6.7880427242e-08    2.6700844312e-08    3.1997285660e-08    8.0862052171e-08   -4.1677221951e-08
 443.0000000   -1.7309549983e-07   -4.7523472097e-08    2.8387760273e-08    3.2720783881e-08    8.5648696921e-08   -2.0934990141e-08
 444.0000000   -1.6071208450e-07   -2.3720207009e-08    2.9084558491e-08    3.3226655682e-08    8.7513978625e-08   -1.8264718585e-08
 445.0000000   -1.4443034315e-07    2.5056949694e-09    2.9668519379e-08    3.3855171656e-08    7.6969701781e-08    4.7070650552e-09
 446.0000000   -1.2515276723e-07    3.0063870641e-08    3.1188228269e-08    3.4998631068e-08    7.7025763832e-08    6.5851454840e-09
 447.0000000   -1.0370383193e-07    5.7824071482e-08    3.4451266835e-08    3.6917933426e-08    5.2378616792e-08    2.7222962002e-08
 448.0000000   -8.0823987680e-08    8.4651533599e-08    3.9660349373e-08    3.9598346654e-08    5.0466814189e-08    2.7429206442e-08
 449.0000000   -5.7226842244e-08    1.0941274061e-07    4.6224116168e-08    4.2696452016e-08    1.7360139503e-08    4.3170522925e-08
 450.0000000   -3.3681772086e-08    1.3096563047e-07    5.2810716202e-08    4.5596346430e-08    1.4227084596e-08    4.1810064656e-08
 451.0000000   -1.1074031628e-08    1.4819518652e-07    5.7641813465e-08    4.7558571742e-08   -1.9629070724e-08    5.1999494360e-08
 452.0000000    9.5958341124e-09    1.6012430369e-07    5.8960287898e-08    4.7918587465e-08   -2.2736550660e-08    5.0005816233e-08
 453.0000000    2.7273561713e-08    1.6604931619e-07    5.5552313588e-08    4.6274867921e-08   -4.9927806288e-08    5.5158540359e-08
 454.0000000    4.0935391071e-08    1.6562051615e-07    4.7171302126e-08    4.2603837685e-08   -5.1872957675e-08    5.3660816081e-08
 455.0000000    4.9661755247e-08    1.5884539656e-07    3.4716223697e-08    3.7257927315e-08   -6.7021053183e-08    5.4760160215e-08
 456.0000000    5.2708906593e-08    1.4606171608e-07    2.0078166115e-08    3.0845689914e-08   -6.7241515784e-08    5.4428811428e-08
 457.0000000    4.9603579180e-08    1.2792857663e-07    5.6795787179e-09    2.4043534777e-08   -6.8154906347e-08    5.2475460452e-08
 458.0000000    4.0249628691e-08    1.0542600277e-07   -6.1521059212e-09    1.7418708184e-08   -6.6796642051e-08    5.3253348867e-08
 459.0000000    2.4995711483e-08    7.9813747910e-08   -1.3768983163e-08    1.1332131209e-08   -5.4934229351e-08    4.8936927477e-08
 460.0000000    4.6266212342e-09    5.2526768814e-08   -1.6558942055e-08    5.9437307741e-09   -5.2684918192e-08    5.0234536407e-08
 461.0000000   -1.9706114953e-08    2.5043810797e-08   -1.4983076922e-08    1.2921940104e-09   -3.2503303492e-08    4.3673556677e-08
 462.0000000   -4.6573000693e-08   -1.2160469537e-09   -1.0322956855e-08   -2.6035952150e-09   -3.0265848294e-08    4.4780888263e-08
 463.0000000   -7.4364926596e-08   -2.4956600395e-08   -4.2537584317e-09   -5.6648234532e-09   -7.3635589791e-09    3.5537322116e-08
 464.0000000   -1.0142796356e-07   -4.5059856993e-08    1.6130306230e-09   -7.7119743846e-09   -5.9016635078e-09    3.5949447231e-08
 465.0000000   -1.2623967455e-07   -6.0652340215e-08    6.0976884270e-09   -8.4609171368e-09    1.5191738372e-08    2.3527358549e-08
 466.0000000   -1.4757231753e-07   -7.1155618624e-08    8.6605770453e-09   -7.5503900086e-09    1.5533815002e-08    2.3067424113e-08
 467.0000000   -1.6457050385e-07   -7.6290521965e-08    9.4307307118e-09   -4.5989580987e-09    3.2578504708e-08    7.7454426659e-09
 468.0000000   -1.7672468817e-07   -7.6048851058e-08    9.0765666858e-09    7.1347110652e-10    3.1974776551e-08    6.5505182215e-09
 469.0000000   -1.8379145742e-07   -7.0669902707e-08    8.5718685353e-09    8.5565494448e-09    4.4586977549e-08   -9.9661345106e-09
 470.0000000   -1.8572896939e-07   -6.0629109872e-08    8.9287535470e-09    1.8880396150e-08    4.3576909861e-08   -1.1510335634e-08
 471.0000000   -1.8267586930e-07   -4.6612052903e-08    1.0969817147e-08    3.1390862782e-08    5.1823662050e-08   -2.6115679805e-08
 472.0000000   -1.7495303406e-07   -2.9458627621e-08    1.5190734545e-08    4.5574725394e-08    5.0979720395e-08   -2.7479183786e-08
 473.0000000   -1.6305483894e-07   -1.0099579596e-08    2.1727842311e-08    6.0756894931e-08    5.4397568325e-08   -3.6490455942e-08
 474.0000000   -1.4762276916e-07    1.0482841979e-08    3.0407119599e-08    7.6158641185e-08    5.4023032544e-08   -3.7163202778e-08
 475.0000000   -1.2942260617e-07    3.1270816134e-08    4.0827782901e-08    9.0931197424e-08    5.1863701560e-08   -3.7642827142e-08
 476.0000000   -1.0934002142e-07    5.1237329250e-08    5.2434191255e-08    1.0415953418e-07    5.1905831297e-08   -3.7330833301e-08
 477.0000000   -8.8373318875e-08    6.9408294937e-08    6.4550311363e-08    1.1485464522e-07    4.4185350795e-08   -2.8368375749e-08
 478.0000000   -6.7584076953e-08    8.4945602404e-08    7.6378919907e-08    1.2196676700e-07    4.4378560315e-08   -2.7130122446e-08
 479.0000000   -4.7999838361e-08    9.7211147581e-08    8.6989066965e-08    1.2444940552e-07    3.2648834487e-08   -1.0515443861e-08
 480.0000000   -3.0516833172e-08    1.0578665743e-07    9.5322497618e-08    1.2138572586e-07    3.2749190747e-08   -8.7517641261e-09
 481.0000000   -1.5859956054e-08    1.1045973144e-07    1.0024361538e-07    1.1216216999e-07    1.9878118446e-08    1.1355687019e-08
 482.0000000   -4.6040288826e-09    1.1120666805e-07    1.0064396699e-07    9.6649512508e-08    1.9820619425e-08    1.3059444804e-08
 483.0000000    2.7969794612e-09    1.0819042725e-07    9.5596608406e-08    7.5338461803e-08    8.9100834429e-09    3.1465217314e-08
 484.0000000    6.0250435398e-09    1.0176241008e-07    8.4540290221e-08    4.9381254957e-08    8.7995047824e-09    3.2560450714e-08
 485.0000000    4.9578315257e-09    9.2442140094e-08    6.7459077085e-08    2.0512693126e-08    1.9353645010e-09    4.4867765721e-08
 486.0000000   -2.6923787961e-10    8.0865416064e-08    4.5012662439e-08   -9.1425245783e-09    1.9065891238e-09    4.5032664461e-08
 487.0000000   -9.2391977542e-09    6.7720238298e-08    1.8571961838e-08   -3.7336266623e-08   -5.4837125849e-10    4.9139872423e-08
 488.0000000   -2.1280900908e-08    5.3698735357e-08   -9.8714189885e-09   -6.1977493895e-08   -4.7218005674e-10    4.8382984874e-08
 489.0000000   -3.5540026182e-08    3.9474783693e-08   -3.7924993667e-08   -8.1368294013e-08    3.0272531673e-10    4.4937994533e-08
 490.0000000   -5.1078709475e-08    2.5693893084e-08   -6.3112854080e-08   -9.4356831986e-08    3.6798435241e-10    4.3583889202e-08
 491.0000000   -6.6981637148e-08    1.2957662202e-08   -8.3229932192e-08   -1.0039627908e-07    2.5730179579e-09    3.5261870425e-08
 492.0000000   -8.2439416744e-08    1.7987588369e-09   -9.6658773094e-08   -9.9521079447e-08    2.4697607456e-09    3.3807134639e-08
 493.0000000   -9.6787530221e-08   -7.3448129380e-09   -1.0258135060e-07   -9.2261935283e-08    4.7932957496e-09    2.3934194590e-08
 494.0000000   -1.0950326359e-07   -1.4147912467e-08   -1.0104299540e-07   -7.9520976541e-08    4.4543112450e-09    2.2826113160e-08
 495.0000000   -1.2018501132e-07   -1.8408413596e-08   -9.2860321691e-08   -6.2426010739e-08    6.6947237649e-09    1.4130735830e-08
 496.0000000   -1.2853981767e-07   -2.0051378627e-08   -7.9400661820e-08   -4.2182737483e-08    6.2095955629e-09    1.3591203121e-08
 497.0000000   -1.3438867288e-07   -1.9127017346e-08   -6.2288038457e-08   -1.9945547218e-08    9.0262974753e-09    7.5732216042e-09
 498.0000000   -1.3768141357e-07   -1.5803651967e-08   -4.3103806286e-08    3.2735259651e-09    8.6075455761e-09    7.5712916805e-09
 499.0000000   -1.3850476106e-07   -1.0361659314e-08   -2.3146261794e-08    2.6644931916e-08    1.2603573972e-08    4.4758022121e-09
 500.0000000   -1.3706947104e-07   -3.1918104593e-09   -3.2948335454e-09    4.9509038862e-08    1.2488657736e-08    4.8398451800e-09
 501.0000000   -1.3367462140e-07    5.2116360228e-09    1.6003173831e-08    7.1320256113e-08    1.7325632149e-08    3.9714752347e-09
 502.0000000   -1.2866292103e-07    1.4281876549e-08    3.4634450082e-08    9.1565337117e-08    1.7674581803e-08    4.5332221652e-09
 503.0000000   -1.2238736798e-07    2.3442955234e-08    5.2644876353e-08    1.0967851343e-07    2.1920501986e-08    4.7253606945e-09
 504.0000000   -1.1519866101e-07    3.2188106338e-08    7.0036569899e-08    1.2497907367e-07    2.2745320163e-08    5.3893350054e-09
 505.0000000   -1.0744358165e-07    4.0138692318e-08    8.6588118534e-08    1.3665670560e-07    2.4608458794e-08    5.5567990860e-09
 506.0000000   -9.9455998339e-08    4.7059398631e-08    1.0174235070e-07    1.4382285440e-07    2.5742932389e-08    6.2718276980e-09
 507.0000000   -9.1533533061e-08    5.2832982551e-08    1.1459114418e-07    1.4563008772e-07    2.4177045923e-08    5.9089710563e-09
 508.0000000   -8.3913164965e-08    5.7417075703e-08    1.2396633277e-07    1.4143872673e-07    2.5299738050e-08    6.6026242955e-09
 509.0000000   -7.6767712564e-08    6.0803001725e-08    1.2862232441e-07    1.3098954025e-07    2.0711132741e-08    5.9730600353e-09
 510.0000000   -7.0233206413e-08    6.2983587078e-08    1.2747387509e-07    1.1453329558e-07    2.1443382417e-08    6.5259430749e-09
 511.0000000   -6.4455352853e-08    6.3931218130e-08    1.1983709905e-07    9.2877980954e-08    1.5552558204e-08    6.3782040801e-09
 512.0000000   -5.9628274233e-08    6.3592087805e-08    1.0561872088e-07    6.7338884237e-08    1.5614591673e-08    6.6587088779e-09
 513.0000000   -5.5999309904e-08    6.1904631334e-08    8.5409734966e-08    3.9604460677e-08    1.0616774230e-08    7.6160705352e-09
 514.0000000   -5.3829289858e-08    5.8839927725e-08    6.0462042150e-08    1.1550205220e-08    9.9582292984e-09    7.5349492750e-09
 515.0000000   -5.3321248211e-08    5.4447041804e-08    3.2552888412e-08   -1.4962356640e-08    7.5328587286e-09    9.5848295732e-09
 516.0000000   -5.4549815428e-08    4.8882663347e-08    3.7642372693e-09   -3.8271360516e-08    6.3474425775e-09    9.1282806100e-09
 517.0000000   -5.7425330073e-08    4.2415553962e-08   -2.3782038302e-08   -5.7065428074e-08    7.0476376388e-09    1.1597204521e-08
 518.0000000   -6.1708139499e-08    3.5409657384e-08   -4.8187436696e-08   -7.0487550027e-08    5.6663910310e-09    1.0837123156e-08
 519.0000000   -6.7061882152e-08    2.8293897690e-08   -6.7994838622e-08   -7.8182843461e-08    8.8827588170e-09    1.2874452049e-08
 520.0000000   -7.3118012674e-08    2.1522867391e-08   -8.2325154101e-08   -8.0283326131e-08    7.6334040695e-09    1.1967039930e-08
 521.0000000   -7.9526041781e-08    1.5530761953e-08   -9.0910313352e-08   -7.7329580436e-08    1.1984622494e-08    1.3169926490e-08
 522.0000000   -8.5978945227e-08    1.0684445999e-08   -9.4020824862e-08   -7.0141402046e-08    1.1110560642e-08    1.2331048985e-08
 523.0000000   -9.2219184365e-08    7.2449301132e-09   -9.2310374592e-08   -5.9663079433e-08    1.5006586190e-08    1.3045165826e-08
 524.0000000   -9.8038001216e-08    5.3442379558e-09   -8.6620602612e-08   -4.6817037066e-08    1.4663105950e-08    1.2488339036e-08
 525.0000000   -1.0327545691e-07    4.9796337915e-09   -7.7797490470e-08   -3.2397546810e-08    1.6883292381e-08    1.3565284960e-08
 526.0000000   -1.0781756212e-07    6.0248203819e-09   -6.6562067300e-08   -1.7023887288e-08    1.7156919713e-08    1.3425607472e-08
 527.0000000   -1.1158261510e-07    8.2572761420e-09   -5.3455779956e-08   -1.1544676819e-09    1.7353300048e-08    1.5586031048e-08
 528.0000000   -1.1449753955e-07    1.1397996013e-08   -3.8855283949e-08    1.4853597974e-08    1.8249569389e-08    1.5880314747e-08
 529.0000000   -1.1647782238e-07    1.5154787425e-08   -2.3033966920e-08    3.0665663826e-08    1.7189196570e-08    1.9073535734e-08
 530.0000000   -1.1742731849e-07    1.9258035843e-08   -6.2436468178e-09    4.5899429307e-08    1.8588746459e-08    1.9719497473e-08
 531.0000000   -1.1726256468e-07    2.3481926335e-08    1.1203669139e-08    6.0084939444e-08    1.7842148430e-08    2.2887173311e-08
 532.0000000   -1.1595026237e-07    2.7651335243e-08    2.8866194834e-08    7.2664500001e-08    1.9468618492e-08    2.3749375882e-08
 533.0000000   -1.1353970006e-07    3.1638787258e-08    4.6124826356e-08    8.3029826034e-08    2.0433039290e-08    2.5215169954e-08
 534.0000000   -1.1017763282e-07    3.5354134094e-08    6.2170655078e-08    9.0584555960e-08    2.1873128199e-08    2.6127009716e-08
 535.0000000   -1.0610379652e-07    3.8726346261e-08    7.6042251521e-08    9.4816511242e-08    2.4556526678e-08    2.4512110714e-08
 536.0000000   -1.0163109563e-07    4.1679011314e-08    8.6720324344e-08    9.5365718114e-08    2.5348438229e-08    2.5267655509e-08
 537.0000000   -9.7114041347e-08    4.4108460430e-08    9.3270110080e-08    9.2078861445e-08    2.7843804673e-08    2.0490188948e-08
 538.0000000   -9.2907472644e-08    4.5878558723e-08    9.5001880244e-08    8.5045592677e-08    2.7633779106e-08    2.0858715589e-08
 539.0000000   -8.9319971475e-08    4.6841230225e-08    9.1608428824e-08    7.4614605456e-08    2.7071394078e-08    1.4596633116e-08
 540.0000000   -8.6571469500e-08    4.6877714479e-08    8.3242942580e-08    6.1387470608e-08    2.5806160971e-08    1.4407647044e-08
 541.0000000   -8.4767137635e-08    4.5942055126e-08    7.0519519785e-08    4.6187428227e-08    2.0564831260e-08    9.5658628407e-09
 542.0000000   -8.3896370949e-08    4.4085763887e-08    5.4441970690e-08    3.0001053884e-08    1.8620095912e-08    8.8290702608e-09
