#       time         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          200.000000          200.000000
   0.0000000    2.5295657536e-16   -1.3992383368e-17   -1.0453030481e-16    1.3161021307e-17
   1.0000000   -3.7998382586e-16    1.6317845855e-16   -1.7900943485e-16    2.7446608649e-17
   2.0000000   -4.1783927120e-16   -1.1926509912e-16    2.3388936367e-17    1.0400996405e-17
   3.0000000    2.0480960287e-16   -5.0411291296e-17    5.1772195109e-17    8.3846396199e-17
   4.0000000   -1.6118373756e-16   -1.1380297750e-16   -5.2773736588e-17    6.4482704728e-17
   5.0000000   -1.1398202935e-16    2.0640159057e-17    3.2653857226e-17   -4.7739377757e-17
   6.0000000    7.6153309400e-17   -1.1911160709e-16   -1.2693194847e-17   -4.3059770113e-17
   7.0000000    4.9417856843e-17    4.1480914117e-17   -7.2701953057e-17   -1.4829177475e-17
   8.0000000    6.7080194943e-16    7.0641477838e-17   -1.1832675336e-16    3.4848270345e-17
   9.0000000   -1.4013445438e-15   -2.9510333111e-16   -8.9884717250e-17   -1.7077010195e-16
  10.0000000   -3.3685060048e-15    3.2982819746e-16    1.2057828810e-16   -2.8748322049e-17
  11.0000000    1.1766512716e-14    1.1025146850e-15    1.9448313132e-16    3.5303693871e-17
  12.0000000    1.7252836088e-14   -4.3487207749e-15    1.1957002675e-16    1.4290565775e-16
  13.0000000   -5.4443054652e-14   -4.0177754333e-15    8.5543190167e-17    3.5743632050e-17
  14.0000000   -1.0306578349e-13    1.6219349700e-14   -2.4910706376e-17    8.1130191173e-17
  15.0000000    1.1531298979e-13    1.4620723766e-14   -7.1483416938e-17    8.1288220157e-17
  16.0000000    4.6597212409e-13   -2.8938407460e-14   -8.8970776157e-17    2.1347610791e-17
  17.0000000    3.0895424256e-13   -6.7140538122e-15    9.1089553189e-18   -2.9873143296e-17
  18.0000000   -5.9966413263e-13    7.9566444334e-14   -1.0285423864e-16    9.3066343836e-18
  19.0000000   -1.3978500198e-12   -4.2744286588e-14   -1.2695813150e-16   -1.1078023737e-16
  20.0000000   -1.0514323201e-12   -3.6423713774e-13   -9.0703227609e-17   -1.2089424730e-16
  21.0000000    1.1526949479e-13   -2.5345122911e-13    2.1989773784e-16    2.6420410347e-17
