#       time         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          200.000000          200.000000
   0.0000000    2.5295657536e-16   -1.3992383368e-17   -1.0453030481e-16    1.3161021307e-17
   1.0000000   -4.8179138283e-16    1.1297267419e-16   -1.4056013003e-16   -1.4385189935e-18
   2.0000000   -3.9345229995e-16    2.5959305108e-17   -1.4007671253e-16   -4.3735274191e-17
   3.0000000    3.9444052498e-16    1.6829593534e-16   -8.5466827782e-17    1.6214340170e-17
   4.0000000    5.8442417100e-17   -4.9870397593e-17   -7.2417260723e-17    1.8971970262e-17
   5.0000000   -1.2336065880e-17    5.1760009835e-17    3.2424749827e-17   -6.6194260021e-17
   6.0000000    8.0623405226e-17   -3.5970515022e-16    1.3466776659e-16   -1.6149175261e-16
   7.0000000    5.8638893056e-17   -2.6180317955e-19    1.6140579521e-17   -9.8248868089e-17
   8.0000000    7.9225767143e-16    3.7662921595e-16    2.4958921668e-17   -8.9870168823e-18
   9.0000000   -1.6896640890e-15   -2.8030253489e-16   -2.0136725840e-17    3.8338756208e-17
  10.0000000   -3.5616473636e-15    2.4604954165e-16   -1.1731599750e-16    2.2414653242e-16
  11.0000000    1.1784701865e-14    1.2954713222e-15    1.3041982054e-17    1.8518817056e-16
  12.0000000    1.7676590458e-14   -3.6775205212e-15    9.2997496627e-17    2.4355450290e-16
  13.0000000   -5.4128220646e-14   -4.1557508232e-15    1.0392437905e-17    9.6851533335e-17
  14.0000000   -1.0412511760e-13    1.5717372094e-14   -5.0782185347e-17   -1.3905601303e-16
  15.0000000    1.1215576540e-13    1.4926113639e-14   -1.2963812594e-16   -3.9223661369e-16
  16.0000000    4.6739226254e-13   -2.8309931580e-14    8.3801731167e-17   -3.4179165917e-16
  17.0000000    3.2116912097e-13   -7.6414476447e-15    9.9430306215e-17   -6.7065110979e-17
  18.0000000   -5.8383475925e-13    7.7896299031e-14    8.6236195512e-17    2.9073107080e-17
  19.0000000   -1.4021049025e-12   -3.9892097687e-14    2.4534973867e-17    1.3120603417e-16
  20.0000000   -1.0901299438e-12   -3.5985389994e-13    1.0929020158e-16   -3.2191111313e-17
  21.0000000    6.3680393525e-14   -2.5522940805e-13    7.2705740865e-16   -1.4450462908e-17
  22.0000000    7.9371293218e-13    5.4786087992e-13    9.9091179767e-16   -8.2655412160e-17
  23.0000000    1.0657957013e-12    1.0739162441e-12    9.3014339226e-16   -1.7468593116e-16
  24.0000000    2.6685009961e-12    2.7935755017e-13   -2.7788259474e-16   -1.8982454699e-16
  25.0000000    6.1178007015e-12   -1.0234704223e-12   -2.3416961644e-15    1.4187720358e-16
  26.0000000    7.5365315481e-12   -1.3415703586e-12   -4.0476254330e-15    4.4611614300e-16
  27.0000000    4.4145003005e-13   -4.3006785283e-13   -3.9158278935e-15    7.3125458298e-16
  28.0000000   -1.7933653080e-11    1.3505768898e-12   -5.8241224422e-16    4.9404199984e-16
  29.0000000   -4.3500802594e-11   -1.3371716692e-12    5.1068358677e-15   -2.1615842429e-16
  30.0000000   -7.3264385838e-11   -7.7950777413e-12    1.0785402670e-14   -1.1186051531e-15
  31.0000000   -9.8372201641e-11   -1.4755384906e-11    1.2910670159e-14   -2.2936616570e-15
  32.0000000   -1.1324572774e-10   -1.4424448627e-11    8.5654704629e-15   -3.0181168747e-15
  33.0000000   -5.3626537341e-11    1.0136169484e-11   -1.3079160682e-15   -2.3906690635e-15
  34.0000000    9.0277032520e-11   -3.3307201013e-11   -1.2605496887e-14    5.2932173262e-16
  35.0000000   -3.3150666566e-10   -2.3554559476e-10   -1.8927460359e-14    5.1832294654e-15
  36.0000000   -6.8666262596e-10   -5.4488468736e-11   -1.5629203625e-14    1.0156235924e-14
  37.0000000    7.5504125128e-10    3.7937061524e-10   -2.8837475955e-15    1.3260074304e-14
  38.0000000    9.9808333111e-10    1.0748941686e-10    1.3456868001e-14    1.1302922314e-14
  39.0000000   -1.2776422662e-09   -7.8965005586e-10    2.5358952641e-14    3.3218918623e-15
  40.0000000   -9.0271074928e-10   -2.2237168661e-11    2.6445414387e-14   -9.3009797770e-15
  41.0000000    1.0104870389e-09    6.2883170150e-10    1.5898822809e-14   -2.2923551688e-14
  42.0000000    7.1330084981e-10   -3.6993893869e-10    6.2292270700e-17   -3.3356510345e-14
  43.0000000   -3.1900260191e-10    3.0630872622e-11   -1.1280721839e-14   -3.5958206864e-14
  44.0000000   -6.9710462754e-10    2.8377027931e-10   -1.3154767961e-14   -2.9073006577e-14
  45.0000000   -2.7661396587e-11   -4.0995838990e-10   -1.0995296111e-14   -1.3532990351e-14
  46.0000000   -3.1415788349e-12    5.0668702557e-11   -1.8856988943e-14    9.0908908143e-15
  47.0000000   -9.5771263385e-10    3.2219419872e-11   -5.1307530696e-14    3.8884326890e-14
  48.0000000    2.1077777136e-09   -1.2431428314e-09   -1.0988971831e-13    7.9473147495e-14
  49.0000000    5.7764168658e-09    9.7840749728e-11   -1.8034000786e-13    1.3782016813e-13
  50.0000000    3.4127804361e-09    2.6582529279e-09   -2.3909890920e-13    2.2258725471e-13
  51.0000000   -7.7983094267e-10    1.4854680579e-09   -2.6287902759e-13    3.4111768305e-13
  52.0000000   -6.3768319858e-09   -3.4406423832e-09   -2.3431994666e-13    4.9581155145e-13
  53.0000000   -1.2592550577e-08   -7.2370002358e-09   -1.4711073159e-13    6.8352470287e-13
  54.0000000   -1.6795282489e-08   -5.5767531834e-09   -1.0751758670e-14    8.9587663307e-13
  55.0000000   -1.1911938068e-08    1.4321860789e-09    1.4177011447e-13    1.1238960915e-12
  56.0000000    8.8223334396e-09    9.0138416226e-09    2.5064305633e-13    1.3621972007e-12
  57.0000000    3.0443578771e-08    1.0909885919e-08    2.4488361469e-13    1.6109614907e-12
  58.0000000    3.5734219143e-08    8.6634717476e-09    6.6777898655e-14    1.8753215601e-12
  59.0000000    2.3889250253e-08    6.8835693627e-09   -3.0651025863e-13    2.1647496851e-12
  60.0000000   -3.7851917161e-09    3.7154742220e-09   -8.6193200962e-13    2.4901193386e-12
  61.0000000   -2.9200410479e-08   -9.7087459262e-09   -1.5585973241e-12    2.8624079753e-12
  62.0000000   -2.6906361497e-08   -2.6108962134e-08   -2.3280881768e-12    3.2888337091e-12
  63.0000000   -4.9972046955e-09   -1.8826567440e-08   -3.0621599808e-12    3.7688558299e-12
  64.0000000   -5.9560788829e-09    1.3138304663e-08   -3.6079171512e-12    4.2890627390e-12
