#       time         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          200.000000          200.000000
   0.0000000   -1.2274530816e-22    1.8166558149e-22   -5.5341199991e-24    3.9673137442e-24
   1.0000000   -5.1020267682e-22    3.7543708367e-22    1.1814073735e-24    2.7258879394e-24
   2.0000000    6.8224937813e-22    1.9822494734e-22   -2.6960349708e-24   -5.9895080755e-25
   3.0000000    8.4167509426e-22    1.1557066888e-22   -8.3132996271e-24   -3.3383235490e-24
   4.0000000    1.4284882606e-21    2.0684494765e-22   -5.7887307505e-24   -1.0523565013e-24
   5.0000000    1.3930682438e-23    3.3056913540e-22   -1.1287573697e-24    6.7755381094e-26
   6.0000000    4.8805478136e-22    1.4070452828e-22   -3.8041637493e-24    5.0024797801e-25
   7.0000000    1.1825939780e-21    4.8306632481e-22   -2.9380158371e-24    4.8538886256e-25
   8.0000000    8.5622215633e-22    2.3242884969e-22    3.4961648379e-24   -4.6362778770e-24
   9.0000000    3.6628026597e-22    3.5069204990e-22    5.9747739962e-24    1.4361284958e-24
  10.0000000    1.1413829484e-22    4.1589532928e-22    1.0197764873e-24    2.7266114686e-25
  11.0000000    5.8996479381e-22   -3.3401094321e-22   -2.7438685286e-24    3.3229743925e-24
  12.0000000   -2.1784875418e-22    1.8320386174e-22    2.4084995608e-24    3.3795614890e-24
  13.0000000    3.0516081692e-22    1.0247108774e-22    5.4283557692e-24    7.5916606407e-25
  14.0000000    4.2205909053e-22    2.8374555265e-22   -1.2421637628e-24    2.2359189522e-25
  15.0000000    1.2641696100e-21    1.1055488403e-22   -1.0324217990e-25    1.5220253907e-24
  16.0000000   -5.1256506030e-22    2.5627579866e-22   -1.9049752419e-24    2.4941919320e-24
  17.0000000    1.4602346727e-22    1.1537304328e-22    1.0444473652e-24    1.4331107736e-24
  18.0000000    5.9069761177e-22    2.1370106874e-23    3.3772120904e-24    2.3287745700e-24
  19.0000000    4.7893352673e-22   -8.4304911715e-23   -1.5202259013e-24   -2.0624305720e-24
  20.0000000    3.3986612521e-22   -1.7988036035e-22   -2.8380981063e-25    1.5361752525e-24
  21.0000000    3.4252990969e-22    8.8923273322e-23   -1.8760723335e-24   -3.5108029900e-24
  22.0000000    2.0282056107e-22    1.6589774539e-22   -4.4530730521e-24    4.0173949758e-24
  23.0000000   -5.1893972189e-22    1.2248910046e-22   -7.6485362568e-24   -1.8546367785e-24
  24.0000000    3.7368505917e-22    4.4463036205e-23   -2.2319686928e-24   -3.0032725138e-26
  25.0000000    1.1649039120e-21   -1.3173303693e-22   -9.9882458376e-24    4.2376934702e-24
  26.0000000   -2.5909730823e-22   -5.6004111082e-22   -7.9572597768e-24    2.8902848629e-24
  27.0000000   -3.0957358340e-21   -1.0937849550e-21   -3.0690066730e-24    1.0344951036e-24
  28.0000000   -5.7999045130e-21    2.7824471772e-21   -8.1116881496e-24    3.7979537977e-24
  29.0000000    3.0698272067e-21    1.0720459583e-20   -1.1873303264e-24    4.6267564281e-25
  30.0000000    4.7765602688e-21   -2.4714921341e-21   -3.1158374237e-24   -2.5494320972e-25
  31.0000000   -1.0468589372e-20   -5.4430038006e-20   -3.2853512161e-24    4.4596348453e-24
  32.0000000    6.1335655274e-21   -5.9539773081e-20    7.3208745206e-25    1.0649380879e-24
  33.0000000    2.4558093845e-20    1.0992172293e-19    6.1758535210e-24    2.2473913569e-24
  34.0000000   -4.1587836487e-21    2.1073536617e-19    4.3449514829e-24   -4.4142750295e-25
  35.0000000   -7.0736775066e-20   -1.5054840831e-19    3.8618995346e-26    3.8894338074e-24
  36.0000000    2.3103830151e-20   -3.2756343683e-19    5.2335074005e-24    1.2519507674e-24
  37.0000000    1.0188775254e-19    2.4711878083e-19   -1.1157275149e-23   -7.3396657652e-26
  38.0000000   -1.7806857230e-19    1.8450879631e-19   -2.5995693346e-24   -1.9083680676e-24
  39.0000000   -3.1217131170e-19   -4.5474702003e-19   -9.5818664449e-25    1.9048616957e-24
  40.0000000    5.1547643593e-19   -1.7495383491e-19   -5.9183715613e-24   -1.6832804131e-24
  41.0000000    5.5707975554e-19    2.9651385886e-19   -5.6630191748e-24    4.5674226416e-24
  42.0000000   -7.7876687929e-19    3.7922121544e-19   -1.1182704041e-24   -1.0035950390e-24
  43.0000000   -8.6782397491e-19    3.9913430947e-19   -5.0721373401e-24    3.3238013887e-24
  44.0000000    7.3616028819e-19   -3.8715611706e-19   -1.1763250517e-23    3.1551212925e-24
  45.0000000    6.6000793469e-19   -1.3451210515e-18   -8.4085318953e-24    1.3150026174e-24
  46.0000000   -7.7551757467e-19    7.4824235921e-21   -5.7730446972e-24   -1.0306681814e-24
  47.0000000   -3.1594787218e-19    1.0111419827e-18   -6.1076490343e-24   -3.6717453866e-24
  48.0000000    5.5309751066e-19   -1.8746411456e-20   -4.4068799183e-24    2.2577240403e-24
  49.0000000    4.5561977421e-21   -6.0877978152e-19   -2.4626244036e-24    5.5973572624e-25
  50.0000000    2.8238942357e-20   -2.5856949723e-19   -5.5103941005e-24    5.0850558812e-25
  51.0000000    4.1050214784e-19    1.3649511927e-19   -9.6854857843e-24    2.1638414114e-24
  52.0000000    1.9985651037e-19    2.7028862677e-19   -8.7971211883e-24    9.4797918598e-25
  53.0000000    2.8763250924e-19    2.9397492811e-19    1.8618441189e-24   -4.8758177390e-25
  54.0000000   -1.9417429284e-19    5.5561165964e-19   -8.8805600684e-24    4.1908491281e-24
  55.0000000   -2.3562125690e-19    5.9933152199e-19   -8.3485044198e-24    5.6697023716e-24
  56.0000000   -3.6092957094e-19    6.1963116347e-20   -7.0899355021e-24    5.9982113923e-24
  57.0000000   -7.5335425768e-20   -4.5704060902e-19    1.9142328745e-24    5.0707150966e-24
  58.0000000    2.3694289150e-19   -6.4464832857e-19   -9.1582024971e-27    6.1183351437e-24
  59.0000000    1.2368747687e-19   -4.2264302019e-19   -3.1786369152e-24    6.2081645016e-24
  60.0000000    7.3083279192e-20    1.6052526635e-20   -1.0316132851e-23    2.3645903647e-24
  61.0000000   -4.2757136165e-19    3.4541519432e-19   -1.7976497136e-24   -2.8650186856e-24
  62.0000000   -7.4284360237e-19    5.6347941432e-19   -1.0017192530e-23    1.4836498469e-24
  63.0000000   -6.8895444517e-19    6.4036581870e-19    9.4916326538e-25    5.8732865434e-24
  64.0000000   -4.0414721427e-19    3.8792692291e-19    2.8447976375e-24    2.3175088258e-24
  65.0000000    2.4875195836e-20   -4.8179708258e-20   -7.0350518367e-24    4.7828234479e-24
  66.0000000    5.0093598418e-19   -5.3102563258e-19    1.1458301934e-23   -7.9991345120e-25
  67.0000000    6.4920661346e-19   -6.5870795823e-19    1.0400621912e-23    3.7657283872e-25
  68.0000000    6.9153811514e-19   -4.1258868945e-19    1.7585636545e-24    2.6328919090e-24
  69.0000000    3.1449686942e-19   -9.0449735474e-20    9.0093027531e-24   -5.0570497037e-24
  70.0000000   -2.2299365688e-19    1.1533497119e-19    5.0074767899e-24   -1.7572254158e-24
  71.0000000   -3.8845993968e-19    2.3303515670e-19    8.1110040043e-24   -5.3849532975e-24
  72.0000000   -2.0554347262e-19    1.7231004696e-19    1.2248196569e-24   -4.1650348146e-24
  73.0000000   -7.6545057689e-20   -8.4531009216e-21   -1.8896416044e-25   -2.1533605877e-24
  74.0000000   -1.5217972592e-19   -1.2205593243e-19    3.5671341939e-24    1.5983223843e-24
  75.0000000   -8.9233582302e-20   -9.6608068124e-20    8.6118011871e-24    2.1876962881e-25
  76.0000000    2.7090922219e-19    3.4401419935e-20   -3.0583934325e-24    2.2043186390e-24
  77.0000000    4.1401315726e-19    8.2188575026e-20    6.6323034095e-24    1.4075207372e-24
  78.0000000    5.7750694480e-20    3.6461591189e-20   -1.1183984715e-23    1.1424876071e-24
  79.0000000   -1.4602589922e-19    3.7116882488e-20   -1.2310852977e-23    8.1004810286e-25
  80.0000000    5.8115255489e-20    3.3113533792e-20    6.5623052941e-24   -3.7814979282e-25
  81.0000000    9.0085758254e-20   -6.2523163421e-20   -9.7124425941e-24    2.2378537923e-24
  82.0000000   -9.6550279470e-20   -8.3725154959e-20   -2.2268857689e-24   -4.4515831564e-24
  83.0000000   -9.7476741494e-20    6.7048376609e-21    2.6138993906e-25   -5.6751831573e-24
  84.0000000   -1.2359606007e-20    4.8703139756e-20    3.9863966702e-24   -4.9669756065e-24
  85.0000000   -5.8338687739e-20    1.6816377814e-20   -4.1440451507e-24   -3.9025841971e-24
  86.0000000   -4.2882620538e-20   -1.1620665887e-20   -1.1461578173e-23   -9.0386112606e-25
  87.0000000    8.0205792382e-20    9.4606506284e-21    1.0212868543e-23   -1.9540423565e-24
  88.0000000    8.1599469252e-20    1.9983311052e-20    3.2157591870e-24   -8.0290089245e-25
  89.0000000   -9.0551766580e-21   -9.5810695863e-21    3.9523305186e-24   -4.1985538136e-24
  90.0000000   -2.6909235653e-22   -3.0392002751e-20    2.5153985253e-24    3.1906799130e-24
  91.0000000    5.2933471000e-20   -1.4000756433e-21    3.4436861801e-24    5.4199292527e-24
  92.0000000    1.2624502370e-20    2.5572136585e-20   -1.1503720262e-24    6.0697633780e-24
  93.0000000   -6.8347567672e-20   -5.0056601154e-21   -1.1452972481e-23    7.7215118706e-24
  94.0000000   -8.2239224586e-20   -6.0193177791e-20    5.7577414193e-24    8.4039312299e-24
  95.0000000   -2.3057278215e-20   -5.4671461946e-20   -1.9051244548e-24    9.3185323401e-24
  96.0000000    4.3847761207e-20    3.1166957150e-20    4.5832059891e-24    9.3584486834e-24
  97.0000000    7.7739123291e-20    8.6506047031e-20   -1.3280343767e-23    7.4013478616e-24
  98.0000000    4.8341041886e-20    5.2451181651e-20    6.8665635804e-24    1.3363362911e-23
  99.0000000   -1.7873061588e-20   -1.3443272015e-20   -3.7032519627e-25    8.3323088297e-24
 100.0000000   -1.2231792647e-20   -5.3350864109e-20   -9.4210500219e-25    5.6533855171e-24
 101.0000000    3.4873139355e-20   -5.8077588052e-20    7.2552584237e-24   -3.0760252256e-24
 102.0000000    3.3400355058e-21   -2.3513692069e-20    1.0268071455e-23    5.8086794435e-24
 103.0000000   -5.9450863879e-20    1.2153041266e-20   -5.6060823623e-26    9.2807683756e-25
 104.0000000   -5.5321617135e-20   -4.8239525878e-21    1.1523112758e-23   -3.4001780106e-24
 105.0000000   -1.6484168734e-20   -2.2861404581e-20   -5.0294228319e-24   -6.6905338533e-24
 106.0000000    1.6145605484e-20    2.8973855682e-20   -9.7593248678e-24   -5.4977048486e-24
 107.0000000    7.1520209168e-20    6.9549124040e-20   -1.4680273049e-24   -5.5207987241e-24
 108.0000000    9.6751013234e-20    2.1135348935e-20   -1.8862040006e-23   -5.6045507678e-24
 109.0000000    8.7740534095e-21   -3.0319865014e-20   -1.8844450585e-23    3.3517801928e-24
 110.0000000   -7.9114232242e-20   -3.2268455731e-20   -7.6959102291e-25    2.6117652749e-24
 111.0000000   -5.0366046844e-20   -4.5087430107e-20    2.5203222995e-23    8.4906257342e-24
 112.0000000    2.1048923432e-21   -4.7529600934e-20    8.2803097718e-23    1.0650181651e-23
 113.0000000    3.3355896311e-21    2.3177478949e-21    9.9931817772e-23    1.8815367233e-23
 114.0000000    5.7947300889e-21    3.8255436026e-20    3.3316667408e-23   -5.6396365264e-24
 115.0000000    2.1367994013e-20    2.3037824510e-20   -1.3637795112e-22   -3.1251573108e-23
 116.0000000    1.4182838259e-20    1.4071676964e-20   -3.6075985694e-22   -5.6927725001e-23
 117.0000000    2.0117967815e-21    1.8933314424e-21   -4.4014537251e-22   -7.1473903524e-23
 118.0000000   -1.1267591173e-20   -3.2257768636e-20   -2.4093865931e-22   -3.5133513027e-24
 119.0000000   -2.2683652503e-20   -3.4246191314e-20    4.4488869545e-22    1.1968131464e-22
 120.0000000   -1.7145453015e-20   -3.6592767604e-21    1.4875048675e-21    3.2436403734e-22
 121.0000000   -6.9709091282e-21    3.4326148750e-21    1.8273436754e-21    4.0036237551e-22
 122.0000000   -1.1649847824e-20   -1.4270364389e-21    1.2366799196e-21    2.6370489201e-22
 123.0000000    1.2561941610e-20    1.1251030610e-20   -8.5340782170e-22   -1.8221034225e-22
 124.0000000    4.0282842771e-20    5.3771082368e-21   -3.9801282953e-21   -7.8547198309e-22
 125.0000000    6.1570516971e-21   -1.7753991363e-20   -6.1836187206e-21   -1.2161692787e-21
 126.0000000   -2.8562650268e-20   -1.0640570549e-20   -5.4371085262e-21   -1.1851555509e-21
 127.0000000   -2.1218594168e-20    2.3291705153e-21   -9.9204610784e-23   -2.2257312347e-22
 128.0000000   -2.8741079089e-20   -1.1937019747e-20    7.5001440552e-21    1.1837191484e-21
 129.0000000   -2.6957262212e-20   -7.3670300986e-22    1.6321239131e-20    2.3237709237e-21
 130.0000000    2.2558870585e-20    2.6600121725e-20    1.7214301334e-20    2.6349787258e-21
 131.0000000    1.3584086278e-20    2.9052048756e-21    7.6341061566e-21    1.6772158470e-21
 132.0000000   -3.5534976781e-20   -2.9776383618e-20   -7.8493735360e-21   -1.3943973139e-21
 133.0000000   -2.2024669830e-21   -1.6178690967e-20   -2.5087577208e-20   -3.2036464768e-21
 134.0000000    4.7313129191e-20    3.6600682793e-21   -3.5909063739e-20   -4.7155265276e-21
 135.0000000    1.9238942703e-20    7.8610899587e-21   -2.7392746674e-20   -3.2405987205e-21
 136.0000000   -4.0361265011e-20    1.5800126439e-20   -1.2410984491e-21    9.5435466683e-22
 137.0000000   -6.2877374852e-20   -4.5749242793e-21    3.5043744233e-20    4.5000851645e-21
 138.0000000   -4.8747510937e-20   -2.1101405634e-20    5.0788117312e-20    4.7168529303e-21
 139.0000000   -5.0040428024e-21   -9.1161807756e-21    4.2287008488e-20    2.5883139948e-21
 140.0000000    3.6726924391e-20    1.2794817726e-20    3.4005471115e-20   -4.8430688592e-22
 141.0000000    5.0838222178e-20    1.1044362759e-20   -1.2952496371e-20   -6.1829020577e-21
 142.0000000    7.6059283912e-21   -7.7256913713e-21   -5.4916612874e-20   -7.4538952468e-21
 143.0000000   -2.9348383383e-20   -1.2157802068e-20   -6.9688207306e-20   -4.2695683216e-21
 144.0000000   -2.5573525784e-20   -2.7490835648e-21   -6.4181930382e-20   -1.6343184553e-21
 145.0000000    4.1355729668e-21    6.2001748054e-21   -1.7789396072e-20    4.9526385438e-21
 146.0000000   -6.3268293929e-21    1.2152477983e-21    3.3479726604e-20    7.4921228033e-21
 147.0000000   -2.8231186063e-20   -8.5797439583e-22    7.3212758531e-20    5.7931225384e-21
 148.0000000   -4.9946364975e-20    5.8730542345e-21    7.8616135579e-20   -2.1848711825e-23
 149.0000000   -3.2246732180e-20    9.7412320125e-21    2.6328018807e-20   -2.2899640292e-21
 150.0000000    1.4236775290e-20   -4.3104962358e-21    1.9999060705e-20   -2.3190836716e-21
 151.0000000    6.7956997980e-20   -1.8384649816e-20   -4.1767109239e-20   -2.7757327514e-21
 152.0000000    6.4136005003e-20   -6.7172401536e-21   -6.2125004725e-20   -3.3136155965e-22
 153.0000000    9.0526547957e-21    1.0617396203e-20   -6.1806634301e-20    2.3772279239e-21
 154.0000000   -6.7666821487e-20    1.9950382856e-20   -2.3239322786e-20   -1.3578245755e-21
 155.0000000   -9.1004509566e-20    9.1914650987e-21    1.5667573739e-20   -7.1222420876e-21
 156.0000000   -4.6107895869e-20   -3.0778739350e-21    3.9955093263e-20   -3.4992244179e-21
 157.0000000    2.0991559801e-20   -7.9456623845e-21    4.4564090564e-20   -6.0670405694e-21
 158.0000000    5.3371223262e-20   -1.0128940660e-20    2.8251042149e-20   -3.9429300158e-21
 159.0000000    3.0358659097e-20   -9.3317976102e-21    3.4175716555e-21    1.0597087326e-22
 160.0000000   -2.5601419320e-21    1.6282782249e-21   -9.0931993680e-21    5.0190978231e-21
 161.0000000   -1.6453668339e-20    1.3633401127e-20   -3.0251241288e-20    1.0860830960e-20
 162.0000000   -1.6182144086e-20    2.0964617111e-20   -2.4236436449e-20    9.4682476141e-21
 163.0000000   -2.9725837670e-20    1.4231621391e-20   -6.8733039309e-22    6.1184658326e-21
 164.0000000   -3.4972493912e-20   -2.0835202693e-21    9.6634785379e-21    2.3949617183e-22
 165.0000000   -1.7394036707e-20   -1.0664716358e-20    1.6094757125e-20   -2.3785649036e-21
 166.0000000    1.8608925699e-20   -5.0959015430e-21    2.3018983391e-20   -5.2544109243e-21
 167.0000000    3.6515857436e-20    1.3741616176e-21    1.5032566887e-20   -5.9519242600e-21
 168.0000000    2.8026966468e-20    1.6544456182e-21    3.8314832872e-22   -3.4514153497e-21
 169.0000000    1.0049968346e-20    2.5135470869e-21   -8.8570301844e-21   -3.8221277805e-22
 170.0000000   -1.3549985110e-20    6.1928955423e-21   -1.7989700555e-20    1.7634583697e-21
 171.0000000   -2.5772034513e-20    8.9384847716e-21   -2.1739723472e-20    3.7304904203e-21
 172.0000000   -2.8323566038e-20    5.5689674220e-21   -1.2762432702e-20    3.5228215960e-21
 173.0000000   -2.2839638089e-20   -9.8977550989e-22   -9.0901272571e-22    2.2630701786e-21
 174.0000000   -8.0766765151e-21   -6.3483421699e-22    5.5370810669e-21    4.7995053610e-22
 175.0000000    9.1680881438e-21    2.5405419304e-21    8.3156873327e-21   -6.6578910368e-22
 176.0000000    2.0189657391e-20    8.7964414383e-21    8.7668111916e-21   -1.4977143019e-21
 177.0000000    1.2551711582e-20    1.0295163962e-20    7.0225735746e-21   -1.1909819581e-21
 178.0000000   -1.0967197562e-21    7.6707748708e-22    6.3886471397e-22   -3.6965199522e-22
 179.0000000   -9.3494398129e-21   -7.3850784803e-21   -1.1921951914e-21    5.4574595809e-22
 180.0000000   -5.8153160452e-21   -4.8609872264e-21   -4.7362662695e-21    1.3398589237e-21
 181.0000000    8.6257265795e-21    5.7125925156e-21   -5.1074595426e-21    1.6560810224e-21
 182.0000000    1.3110617997e-20    1.2155705470e-20   -6.5472058743e-21    3.6109186027e-22
 183.0000000    9.4070460222e-21    1.2059370446e-20   -8.8563237670e-21   -9.1154546690e-22
 184.0000000    5.2544199575e-21    8.1912845632e-21   -8.9716085912e-21   -2.8402732622e-21
 185.0000000   -2.9998624709e-22    3.9293877481e-21   -5.1667031122e-21   -3.5498310486e-21
 186.0000000   -8.2755711075e-21   -7.0797199048e-22   -1.9713479188e-21   -3.9540652766e-21
 187.0000000   -1.1027818020e-20   -1.9198399898e-21    5.1835823991e-21   -4.7091023592e-21
