3400.5000000    8.0712759229e-22    2.5698802379e-22    6.8978512222e-10    6.7649200940e-13
3401.0000000    5.7496708052e-22    4.6604584077e-22    6.8978512222e-10    6.7649200928e-13
3401.5000000    1.6341336731e-21    2.9182964208e-22    9.6004147593e-10    7.2809941054e-13
3402.0000000    8.0358691434e-22    5.1598427935e-22    9.6004147593e-10    7.2809941042e-13
3402.5000000    1.0060596317e-21    2.6288219207e-22    1.1785119164e-09    7.9756723994e-13
3403.0000000    2.4784313613e-21    7.8213750451e-23    1.1785119164e-09    7.9756723982e-13
3403.5000000    4.9785838847e-22    1.7581214370e-22    1.3509594961e-09    8.5149800548e-13
3404.0000000    1.9544881078e-21   -8.0735688034e-23    1.3509594961e-09    8.5149800536e-13
3404.5000000    1.4558353296e-21    2.8682916647e-22    1.4834719407e-09    8.5955181799e-13
3405.0000000    9.1575473654e-22    5.0103283034e-22    1.4834719407e-09    8.5955181786e-13
3405.5000000    1.9890814659e-21    1.6805009033e-22    1.5828254756e-09    8.0156380867e-13
3406.0000000    1.2622737805e-21    2.5382225110e-22    1.5828254756e-09    8.0156380854e-13
3406.5000000    8.1482927900e-22    1.6337094677e-22    1.6562339897e-09    6.7175938473e-13
3407.0000000    1.9268612251e-22    3.0820214060e-22    1.6562339897e-09    6.7175938461e-13
3407.5000000    8.2626361790e-22    1.4110960409e-22    1.7105399797e-09    4.7924337836e-13
3408.0000000    8.3840460931e-22    1.7582513884e-22    1.7105399797e-09    4.7924337823e-13
3408.5000000   -2.7037013400e-22    2.9378804155e-22    1.7513365605e-09    2.4496497555e-13
3409.0000000    1.2052777039e-21    1.5868308679e-22    1.7513365605e-09    2.4496497542e-13
3409.5000000    2.8030968954e-22    2.3835832448e-22    1.7825867746e-09   -3.7203419890e-15
3410.0000000    2.8982326442e-22    3.4355977144e-22    1.7825867746e-09   -3.7203421127e-15
3410.5000000    2.0035102399e-22    4.9225914210e-23    1.8069744469e-09   -2.3927159319e-13
3411.0000000    1.3197947487e-21    2.2626713549e-22    1.8069744469e-09   -2.3927159332e-13
3411.5000000    8.2040932836e-23    3.4283281056e-23    1.8267466340e-09   -4.3938738743e-13
3412.0000000    1.3309730504e-21    4.0134838006e-22    1.8267466340e-09   -4.3938738756e-13
3412.5000000   -4.8705648439e-22    3.0309772747e-22    1.8445218313e-09   -5.9049811134e-13
3413.0000000    8.6067257795e-22   -6.4433670363e-23    1.8445218313e-09   -5.9049811146e-13
3413.5000000   -1.8721331483e-21    4.6680268182e-22    1.8635925739e-09   -6.8889862164e-13
3414.0000000    4.6213305230e-22    3.1267957455e-22    1.8635925739e-09   -6.8889862176e-13
3414.5000000    9.3034428704e-22    1.0995873159e-22    1.8875654609e-09   -7.3972161732e-13
3415.0000000    1.4568155910e-21   -8.9126501447e-23    1.8875654609e-09   -7.3972161744e-13
3415.5000000    1.5498491721e-22    6.6050106168e-23    1.9195372326e-09   -7.5444878142e-13
3416.0000000    2.1161295021e-22   -1.0297100223e-22    1.9195372326e-09   -7.5444878154e-13
3416.5000000    1.7103698597e-21    1.0629532784e-22    1.9612111605e-09   -7.4783479856e-13
3417.0000000    1.0769470494e-22   -6.0263222477e-23    1.9612111605e-09   -7.4783479870e-13
3417.5000000   -3.2411512807e-22   -1.6452365652e-22    2.0123399026e-09   -7.3504154078e-13
3418.0000000   -9.2064182988e-22   -6.4723992652e-23    2.0123399026e-09   -7.3504154090e-13
3418.5000000   -7.1007161701e-23   -1.5062853140e-22    2.0706985089e-09   -7.2956232994e-13
3419.0000000   -1.6861210484e-21    1.3455080103e-22    2.0706985089e-09   -7.2956233007e-13
3419.5000000    3.4434371143e-22    1.0518898269e-22    2.1325610301e-09   -7.4212584495e-13
3420.0000000   -4.9593706885e-22    6.7387942203e-23    2.1325610301e-09   -7.4212584507e-13
3420.5000000   -1.1284362039e-21    1.2392722697e-22    2.1934860296e-09   -7.8046700932e-13
3421.0000000   -1.9820378434e-22    1.3384543202e-23    2.1934860296e-09   -7.8046700945e-13
3421.5000000   -5.5331118286e-22    2.3603782368e-22    2.2491566750e-09   -8.4974628440e-13
3422.0000000   -7.3516023576e-22    4.9729085177e-23    2.2491566750e-09   -8.4974628453e-13
3422.5000000   -2.6193624277e-22   -1.6136043686e-22    2.2960615083e-09   -9.5318701581e-13
3423.0000000    1.0472590711e-22    6.8606170979e-23    2.2960615083e-09   -9.5318701594e-13
3423.5000000    1.0533274783e-22   -3.2570170099e-22    2.3318963618e-09   -1.0927166023e-12
3424.0000000   -1.3427422197e-21   -3.7991567404e-22    2.3318963618e-09   -1.0927166024e-12
3424.5000000   -3.3732616014e-22   -2.3663189524e-22    2.3556693825e-09   -1.2693371107e-12
3425.0000000   -5.7956117131e-22   -2.4010726133e-22    2.3556693825e-09   -1.2693371108e-12
3425.5000000   -8.2569937417e-22    1.8840236584e-23    2.3675660424e-09   -1.4831888271e-12
3426.0000000    4.6621423728e-22   -7.0133009705e-23    2.3675660424e-09   -1.4831888272e-12
3426.5000000   -4.2730947886e-22   -3.8464018185e-22    2.3686672230e-09   -1.7332741932e-12
3427.0000000   -6.4485478308e-22   -6.3500198071e-22    2.3686672230e-09   -1.7332741934e-12
3427.5000000   -2.6952558790e-21    1.9270632071e-22    2.3606163323e-09   -2.0169119145e-12
3428.0000000   -5.5431355925e-21    2.5976038620e-21    2.3606163323e-09   -2.0169119146e-12
3428.5000000   -2.8960770047e-21    6.6520474969e-21    2.3453107639e-09   -2.3290280502e-12
3429.0000000    2.5451518823e-21    1.0417133643e-20    2.3453107639e-09   -2.3290280503e-12
3429.5000000    4.8320633890e-21    8.7868206584e-21    2.3246624034e-09   -2.6613981945e-12
3430.0000000    8.6440747683e-21   -2.3351965973e-21    2.3246624034e-09   -2.6613981946e-12
3430.5000000   -4.5628176345e-21   -2.4634022033e-20    2.3004420091e-09   -3.0020717629e-12
3431.0000000   -8.2042506709e-21   -5.2273931429e-20    2.3004420091e-09   -3.0020717630e-12
3431.5000000   -5.9205233529e-21   -7.1924645250e-20    2.2741989376e-09   -3.3351246488e-12
3432.0000000   -1.8622261634e-21   -5.4966259688e-20    2.2741989376e-09   -3.3351246489e-12
3432.5000000    2.1951770269e-20    1.9977406424e-21    2.2472349693e-09   -3.6409606138e-12
3433.0000000    4.3591853484e-21    1.0367322065e-19    2.2472349693e-09   -3.6409606140e-12
3433.5000000    4.5113495810e-21    1.9655119545e-19    2.2206073503e-09   -3.8972380442e-12
3434.0000000   -1.3747743038e-20    2.0351292748e-19    2.2206073503e-09   -3.8972380443e-12
3434.5000000   -6.3825383102e-20    9.2540558567e-20    2.1951411799e-09   -4.0804302795e-12
3435.0000000   -5.3599002355e-20   -1.0825830677e-19    2.1951411799e-09   -4.0804302796e-12
3435.5000000   -8.4008188713e-20   -2.8665584283e-19    2.1714392723e-09   -4.1678466776e-12
3436.0000000   -2.7924577853e-21   -2.8718861359e-19    2.1714392723e-09   -4.1678466778e-12
3436.5000000    1.4026472650e-19   -9.6656728143e-20    2.1498866344e-09   -4.1398412129e-12
3437.0000000    1.6120213672e-19    1.3580796325e-19    2.1498866344e-09   -4.1398412131e-12
3437.5000000    1.0860939707e-20    2.8047737047e-19    2.1306521053e-09   -3.9818606468e-12
3438.0000000   -3.0898504541e-19    1.7683159386e-19    2.1306521053e-09   -3.9818606469e-12
3438.5000000   -3.4146145577e-19   -1.0462690712e-19    2.1136926006e-09   -3.6859552345e-12
3439.0000000   -2.5133277062e-19   -2.8715622347e-19    2.1136926006e-09   -3.6859552347e-12
3439.5000000    8.5697559221e-20   -4.0525425156e-19    2.0987640037e-09   -3.2515041942e-12
3440.0000000    5.6749166328e-19   -2.6034903183e-19    2.0987640037e-09   -3.2515041943e-12
3440.5000000    7.0528070800e-19   -3.8076467562e-21    2.0854399245e-09   -2.6850240726e-12
3441.0000000    4.9863887984e-19    2.4509110064e-19    2.0854399245e-09   -2.6850240727e-12
3441.5000000   -2.6016373994e-20    4.0536117106e-19    2.0731366961e-09   -1.9991412523e-12
3442.0000000   -5.8139586918e-19    4.8539295491e-19    2.0731366961e-09   -1.9991412525e-12
3442.5000000   -1.0745002593e-18    4.6106739331e-19    2.0611421714e-09   -1.2109981256e-12
3443.0000000   -9.4818806156e-19    3.5006051156e-19    2.0611421714e-09   -1.2109981257e-12
3443.5000000   -2.7605861516e-19    8.8584390427e-20    2.0486461948e-09   -3.4050362328e-13
3444.0000000    5.9454282216e-19   -4.1610222149e-19    2.0486461948e-09   -3.4050362340e-13
3444.5000000    1.0813871122e-18   -8.8015904911e-19    2.0347743907e-09    5.9117971036e-13
3445.0000000    7.8470994255e-19   -1.2695675896e-18    2.0347743907e-09    5.9117971022e-13
