#       time         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          200.000000          200.000000
   0.0000000    2.5295657536e-16   -1.3992383368e-17   -1.0453030481e-16    1.3161021307e-17
   1.0000000   -3.9101223446e-16   -4.0768512607e-17   -1.6847463828e-16    7.5533748693e-18
   2.0000000   -5.5471132822e-17    4.8982395377e-17   -8.4262737508e-17   -7.3293494639e-18
   3.0000000    2.3451474204e-19   -1.4935800955e-16   -1.4816302135e-17    6.9358930508e-17
   4.0000000   -4.2020447036e-17    1.1268215145e-16    1.3032642652e-16    3.1994750089e-17
   5.0000000   -1.2516943782e-16   -1.0390738085e-16    9.7614909969e-17    2.0534324059e-17
   6.0000000    1.5666627450e-16   -1.4405018580e-16    3.8507137576e-17   -4.2298855449e-17
   7.0000000   -1.8260135463e-16    2.6692674145e-18   -3.4844651859e-17    1.8046214774e-17
   8.0000000    8.4695799446e-16    1.4818528809e-16   -2.0891308550e-16   -2.4629005556e-17
   9.0000000    2.4173909909e-16   -2.8599256599e-17   -2.0120539608e-16   -6.6915341679e-17
  10.0000000   -8.5280313962e-15   -9.0915114120e-16   -1.6881480636e-16   -1.6593367974e-16
  11.0000000    1.4663207086e-15    2.9239288590e-15    6.4482766264e-17   -2.2398325548e-16
  12.0000000    5.6075125340e-14    1.0404321941e-17    1.7906550433e-16   -1.0254687376e-16
  13.0000000    4.5792839980e-15   -1.6887615206e-14    1.9320689815e-16   -2.5995121630e-17
  14.0000000   -2.5112979168e-13    2.2044266824e-15    2.8808414260e-16   -7.1344579931e-17
  15.0000000   -2.3869000282e-13    6.4043234063e-14    4.4440629274e-16   -3.3115785348e-17
  16.0000000    5.8853224309e-13    1.8920115704e-14    1.3868630340e-16    3.0761877906e-16
  17.0000000    1.5504138780e-12   -1.2376236187e-13   -1.8133411963e-15    2.8307456984e-16
  18.0000000    9.6737752648e-13   -4.4657787386e-14   -5.0035913294e-15    4.8951907138e-17
  19.0000000   -1.7893259408e-12    2.0762870030e-13   -6.4166882488e-15    1.2683452516e-16
  20.0000000   -4.9126561682e-12    5.7674258502e-14    1.5992446381e-15    4.0177739934e-16
  21.0000000   -5.0625200480e-12   -4.2334045948e-13    2.3932620811e-14    5.4038035649e-16
  22.0000000   -1.4850907229e-13   -3.0933221789e-13    4.9793870425e-14   -1.3956112850e-16
  23.0000000    7.8920893697e-12    4.6168191033e-13    4.7304000026e-14   -1.8138469288e-15
  24.0000000    1.3658844690e-11    6.6060287008e-13   -2.3755159412e-14   -3.9768514837e-15
  25.0000000    1.2675758733e-11   -8.5400262237e-16   -1.7060167260e-13   -3.6903730518e-15
  26.0000000    4.0814324956e-12   -5.7171651104e-13   -3.2157993087e-13    1.4408524136e-15
  27.0000000   -1.2269560702e-11   -4.0833397638e-13   -3.2316041178e-13    1.2885579841e-14
  28.0000000   -3.7414856253e-11    7.8965736068e-13   -1.4244200313e-14    2.5168450291e-14
  29.0000000   -6.8528125619e-11   -2.1021042957e-12    6.3147676880e-13    2.6124328652e-14
  30.0000000   -9.9542256050e-11   -8.7460726837e-12    1.3812515914e-12    2.0489988424e-15
  31.0000000   -1.1586771005e-10   -1.5777646229e-11    1.7649082759e-12   -5.0965662526e-14
  32.0000000   -1.1215895342e-10   -1.4228577623e-11    1.3081698799e-12   -1.1329119795e-13
  33.0000000   -2.9837670618e-11    1.3160038550e-11   -1.1054509337e-13   -1.4090027048e-13
  34.0000000    1.4701679982e-10   -2.7144048256e-11   -2.0198740108e-12   -8.1525199753e-14
  35.0000000   -2.1797731506e-10   -2.3186450764e-10   -3.4578147339e-12    8.9104001675e-14
  36.0000000   -5.1668135392e-10   -5.9718274147e-11   -3.4440162243e-12    3.3134977242e-13
  37.0000000    9.6248995339e-10    3.7248100503e-10   -1.5909389146e-12    5.2934047024e-13
  38.0000000    1.2488184031e-09    1.1150405303e-10    1.5090433985e-12    5.3139891094e-13
  39.0000000   -9.9300522167e-10   -7.8727523468e-10    4.4008524205e-12    2.3548922023e-13
  40.0000000   -5.4413025664e-10   -4.0026318002e-11    5.4236494153e-12   -3.1719486918e-13
  41.0000000    1.5673489570e-09    6.2792013536e-10    3.6408564895e-12   -9.0547050686e-13
  42.0000000    1.4643663446e-09   -3.6515057884e-10   -4.6992994678e-13   -1.1942270461e-12
  43.0000000    4.8565124742e-10    1.9896898823e-11   -5.0723095781e-12   -8.9920375416e-13
  44.0000000    5.4880831241e-11    2.8484102321e-10   -7.8892313755e-12    2.8470733591e-14
  45.0000000    7.2663348835e-10   -4.1340660184e-10   -7.4722049008e-12    1.3029365400e-12
  46.0000000    9.3188066198e-10    4.3210198351e-11   -3.9636964028e-12    2.3645860788e-12
  47.0000000    1.9479024355e-10    6.3353804753e-11    1.1327137813e-12    2.5956342470e-12
  48.0000000    3.3305089372e-09   -1.2106466408e-09    5.8458231783e-12    1.6158193912e-12
  49.0000000    7.0503919370e-09    6.6602763024e-11    8.5318235695e-12   -4.7426614351e-13
  50.0000000    4.7172877236e-09    2.6310113520e-09    8.2053440002e-12   -3.0395593214e-12
  51.0000000    6.0478780532e-10    1.5463980515e-09    4.7108917323e-12   -5.1031877718e-12
  52.0000000   -4.7386772648e-09   -3.2797051411e-09   -9.5405867679e-13   -5.7223341346e-12
  53.0000000   -1.0746531795e-08   -7.0857889540e-09   -6.5407145285e-12   -4.3754576111e-12
  54.0000000   -1.5109908870e-08   -5.6224647443e-09   -9.3966753332e-12   -1.1690764339e-12
  55.0000000   -1.0849589289e-08    1.1543326714e-09   -8.1690342855e-12    3.2014634586e-12
  56.0000000    9.5978847935e-09    8.8865063447e-09   -4.0467588116e-12    7.6736001910e-12
  57.0000000    3.1698915601e-08    1.1131923228e-08   -1.7373324550e-13    1.1096572039e-11
  58.0000000    3.7512304028e-08    8.9094887476e-09    4.9734049918e-13    1.2493274645e-11
  59.0000000    2.6275525659e-08    6.9032265769e-09   -3.0217469417e-12    1.1307575944e-11
  60.0000000   -1.0029402418e-09    3.8269648541e-09   -9.9613605456e-12    7.6269920977e-12
  61.0000000   -2.7269775504e-08   -9.0536193131e-09   -1.9365353692e-11    2.2818599078e-12
  62.0000000   -2.6265020969e-08   -2.5495583114e-08   -3.0775627126e-11   -3.3132261263e-12
  63.0000000   -4.2962196738e-09   -1.9522064469e-08   -4.2931687174e-11   -7.5785197234e-12
  64.0000000   -3.4216867169e-09    1.1625481763e-08   -5.2221114481e-11   -9.2667817315e-12
  65.0000000   -2.9484271282e-08    3.1294689910e-08   -5.3669791954e-11   -7.7985471964e-12
  66.0000000   -2.4473213334e-08    1.3984022010e-08   -4.4686666971e-11   -3.3534843877e-12
  67.0000000    2.2833158476e-08   -2.2736649356e-08   -2.8154749975e-11    3.1920653256e-12
  68.0000000    4.2464419052e-08   -4.5963592022e-08   -1.1215320672e-11    1.0386419784e-11
  69.0000000    8.8018858718e-09   -2.8084624131e-08   -3.3114492998e-13    1.6442708403e-11
  70.0000000   -1.2298641839e-08    3.1200664077e-08    2.4606780799e-12    1.9722989238e-11
  71.0000000    1.5319398227e-08    7.5588605248e-08   -1.9002254029e-12    1.9395579891e-11
  72.0000000    4.2326502440e-08    4.5237001112e-08   -1.4280902319e-11    1.5879817517e-11
  73.0000000    2.7639839183e-08   -2.4411276726e-08   -3.9212731926e-11    1.0629570273e-11
  74.0000000   -5.6823295593e-09   -5.2196944788e-08   -8.0437139931e-11    5.2340994506e-12
  75.0000000   -2.6039966910e-08   -2.8989517512e-08   -1.3451704211e-10    4.5012237736e-13
  76.0000000   -2.5870698698e-08    3.2648327825e-09   -1.9062759294e-10   -4.0066240643e-12
