#       time         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          200.000000          200.000000
   0.0000000   -1.2274530816e-22    1.8166558149e-22   -5.5341199991e-24    3.9673137442e-24
   1.0000000   -5.1020267682e-22    4.2837664288e-22   -4.2044726978e-25    3.0360806691e-24
   2.0000000    4.7049114132e-22    2.4454706164e-22   -9.0879170394e-25   -1.1783638176e-24
   3.0000000    8.6814487386e-22    1.0932321396e-23   -6.3652265544e-24   -1.8487711442e-24
   4.0000000    1.6965917143e-21    2.3840705789e-22   -5.3011053224e-24    6.0731434933e-25
   5.0000000   -3.6711846779e-22    1.0646865433e-22    8.2051963222e-24   -1.8598564805e-24
   6.0000000    1.0128168695e-21    3.9761623771e-22   -4.3598794435e-24    3.0485084498e-24
   7.0000000    6.7712738557e-22    9.5137129458e-23   -1.8811988668e-24    5.9401357506e-24
   8.0000000    6.5736545984e-22    1.5524659775e-22   -1.0072503582e-23    2.1886488142e-24
   9.0000000   -1.1069409271e-24    1.6557827805e-22   -1.1346268040e-23    2.4301050036e-24
  10.0000000    2.5723730964e-22   -2.3344414422e-22    4.1452938808e-24   -5.9694235551e-26
  11.0000000    8.2815295908e-22    3.1448990594e-22    4.5426229791e-24    2.4315196943e-24
  12.0000000   -1.5520382454e-22    2.8091147506e-22   -4.4705490560e-25    2.7717202327e-24
  13.0000000    8.2936283485e-22    1.4193405857e-22   -4.2747722045e-24   -2.9189997870e-25
  14.0000000    2.9711173571e-22    3.0642826137e-22   -3.7452383477e-24    1.7113902020e-24
  15.0000000    5.8409789955e-22    2.2586667524e-22   -1.4490599205e-24    4.9186251844e-25
  16.0000000   -9.7777065427e-23    2.2446084903e-22   -1.3502019735e-24   -2.2140454182e-25
  17.0000000   -1.5714037760e-23    1.7344870550e-23   -6.6267347925e-24    1.7977164332e-24
  18.0000000   -3.6914639975e-22   -4.6182303323e-23   -5.6742831175e-24    5.4672006205e-24
  19.0000000   -5.6206034947e-22   -2.5677206794e-23   -4.4635606020e-24    3.5254818218e-24
  20.0000000    8.2810732765e-22    2.0958694127e-22    2.3928562460e-24    5.9165322418e-24
  21.0000000    1.4292627341e-22   -1.0432370074e-22   -1.3059334765e-23    2.9653203060e-24
  22.0000000   -7.5472393144e-22    1.8774303038e-23    2.0990836162e-24    1.1165735670e-24
  23.0000000    4.7774936981e-22    8.7520726689e-23    1.0428774555e-25   -2.5985947349e-24
  24.0000000   -1.0992048526e-22    2.9763364232e-23   -4.6603097511e-24   -6.6954293391e-25
  25.0000000   -5.9423029284e-22   -1.2451876722e-22   -1.6549085614e-24   -2.5357711568e-24
  26.0000000   -7.4645725151e-23   -5.3431924709e-22    2.9048373953e-24    1.7509721719e-24
  27.0000000   -2.2859690967e-21   -9.3598408044e-22   -5.0147121113e-24   -1.9791814037e-24
  28.0000000   -4.2062118159e-21    3.0387597499e-21   -3.7733870444e-24    1.3470276517e-24
  29.0000000    2.5657510962e-21    1.0348102157e-20   -6.7575939295e-24   -5.8328199424e-26
  30.0000000    4.8122668986e-21   -2.3693109264e-21   -6.4122620583e-24    3.0201304443e-24
  31.0000000   -1.4509814721e-20   -5.3884487216e-20   -5.1201919593e-25   -3.9275768383e-25
  32.0000000    7.4088023051e-21   -5.7880003678e-20   -2.1076771745e-24    2.2691885523e-25
  33.0000000    5.6060073769e-21    1.1027971254e-19   -1.5788805765e-24    1.2433372168e-24
  34.0000000   -3.3075087775e-20    2.1711213328e-19    3.5785405072e-24   -3.7811146501e-24
  35.0000000   -6.9240681065e-20   -1.4220545711e-19   -1.6506507869e-23    2.4642321393e-24
  36.0000000    9.1774321528e-22   -3.3475711320e-19   -1.4113098041e-23    3.3181322592e-24
  37.0000000    3.9166506867e-20    2.3783898603e-19   -5.4116794693e-25    1.0111179915e-25
  38.0000000   -2.1516155678e-19    1.8892700061e-19   -9.9776780960e-24   -1.7945412240e-24
  39.0000000   -2.8919554301e-19   -4.4561028348e-19   -8.0387454870e-24   -1.7882419231e-25
  40.0000000    4.9388371322e-19   -2.2060083413e-19   -1.1736715090e-23    3.1034002902e-24
  41.0000000    3.9108556184e-19    2.9652028728e-19   -8.6612628017e-24   -1.1126247791e-25
  42.0000000   -6.8139448630e-19    3.7958623221e-19    5.5045934449e-24    1.7346005905e-24
  43.0000000   -8.6758354107e-19    4.2313529745e-19   -9.9490563683e-24    3.9960833775e-24
  44.0000000    8.6481444613e-19   -3.9074424346e-19   -2.0924201753e-23    1.6678213486e-24
  45.0000000    6.7949134684e-19   -1.3348729428e-18    8.7180022849e-24    4.8141045512e-24
  46.0000000   -9.0851498228e-19   -7.2244599582e-21   -2.0002953299e-24    3.5113831404e-25
  47.0000000   -2.7407709248e-19    1.0078511824e-18    4.4529018401e-25    6.5475330771e-25
  48.0000000    3.6208937524e-19   -2.3543610953e-20   -8.3049550917e-24    2.0099985761e-24
  49.0000000   -4.5752375660e-20   -5.8165471978e-19   -1.5956008146e-23    2.8229944924e-24
  50.0000000    8.6173018099e-20   -2.7288968246e-19   -2.6844292807e-24   -3.8890152585e-25
  51.0000000    3.7890274553e-19    1.1327405706e-19   -6.9492197086e-24    1.7954412650e-24
  52.0000000    3.8899632051e-19    2.6144758252e-19   -1.6761684602e-24   -3.0012498382e-25
  53.0000000    4.9162738028e-19    2.9339055948e-19   -4.8787724714e-24    4.5527997520e-24
  54.0000000   -2.9660063121e-20    5.4895695068e-19    8.4239264066e-24   -4.5464545763e-25
  55.0000000   -2.2366766987e-19    5.6419364781e-19   -1.1906330211e-23    3.0927146753e-24
  56.0000000   -4.9774841511e-19    4.4437916436e-20   -1.4211241640e-23    3.6110425624e-24
  57.0000000   -1.2893617801e-19   -4.4138049460e-19   -5.9477526481e-24    5.2454572534e-24
  58.0000000    2.2261529611e-19   -5.7604045207e-19    1.1028263832e-23    5.1732271885e-24
  59.0000000    1.8337076388e-19   -4.7006556043e-19   -4.2618880885e-24    3.6151829134e-24
  60.0000000    2.1503574411e-19    4.6303706318e-22   -1.0015998631e-24    4.0761787153e-24
  61.0000000   -7.1954284328e-20    3.8826273646e-19    2.7984264178e-24    2.4462829187e-24
  62.0000000   -8.4252581105e-19    5.7174005351e-19    1.0742277365e-25    2.1809376746e-24
  63.0000000   -7.1216292734e-19    6.6749010496e-19    4.5260731798e-24    3.4283709917e-24
  64.0000000   -3.8761842234e-19    4.3348854804e-19    1.3191448540e-24    3.3356947516e-24
  65.0000000    4.0090631750e-20   -8.9536808797e-20   -4.9415201757e-24   -2.6345968820e-24
  66.0000000    4.7922095937e-19   -5.1805461340e-19   -8.1974696663e-24   -3.0832092843e-24
  67.0000000    6.4349107115e-19   -6.4880359915e-19    2.7521631552e-24    3.8267967394e-25
  68.0000000    7.3687423015e-19   -4.4638453201e-19   -6.3724171258e-24   -4.0963608770e-24
  69.0000000    2.4377728697e-19   -7.1964626928e-20   -1.1427874491e-23   -7.8879366189e-25
  70.0000000   -1.7912399523e-19    1.5614216895e-19    5.6073981456e-24    8.9306008035e-25
  71.0000000   -3.7941837306e-19    2.3684363410e-19    7.1486526015e-24    5.5651380072e-25
  72.0000000   -2.2620975304e-19    1.6329357149e-19    4.8003832487e-24   -6.5053697833e-25
  73.0000000   -7.6774186718e-20   -5.0665250365e-22    6.4115170751e-24   -9.3974791472e-25
  74.0000000   -1.8078694023e-19   -1.3055087053e-19   -1.9991020114e-24    1.4030301379e-24
  75.0000000   -8.0044570740e-20   -9.2561707362e-20   -2.1027726849e-24    7.4536086281e-24
  76.0000000    2.7317873007e-19    5.0777390249e-20    1.4446223899e-23    3.1272296261e-24
  77.0000000    4.0527482666e-19    7.7363837308e-20    4.1102372613e-24    2.7168357003e-25
  78.0000000    6.0320468916e-20    2.6147234870e-20    2.4631490693e-24    9.3450442941e-25
  79.0000000   -1.5752784564e-19    4.4711675748e-20    1.1208864518e-23   -8.0921985601e-25
  80.0000000    5.4709477180e-20    3.5489679034e-20   -3.9169313854e-24    2.3866967135e-24
