#       time         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          200.000000          200.000000
   0.0000000    2.5295657536e-16   -1.3992383368e-17   -1.0453030481e-16    1.3161021307e-17
   1.0000000   -3.7020536222e-16   -5.6348950479e-17   -2.0199209920e-16    2.7063911357e-17
   2.0000000   -4.2942073464e-16    1.4255953148e-16    2.0276197424e-17    1.1858875120e-16
   3.0000000    6.6421335177e-17   -5.4115723658e-17    5.8629415770e-17   -1.1574905208e-17
   4.0000000    2.0867468250e-16    1.0842167865e-17    7.2655745479e-17    5.0726781401e-17
   5.0000000   -2.1362092225e-17   -2.9257915674e-16    5.2220828395e-17   -1.2472800695e-16
   6.0000000   -1.8682585447e-16    1.2268218939e-16    1.7670555610e-17   -1.0602245061e-16
   7.0000000   -5.3905584410e-17    9.2393899331e-17    8.9633918976e-18   -1.3119258196e-16
   8.0000000    6.9763199955e-16    3.9742986771e-17   -3.4999260523e-17   -1.1363094671e-16
   9.0000000   -1.1623712175e-15   -3.1034395897e-16   -7.2344853299e-18    3.7532034101e-17
  10.0000000   -3.7529426315e-15    2.0926859065e-16    5.4310666627e-17   -3.0090338277e-17
  11.0000000    1.1631714404e-14    1.0777603896e-15    9.5085287805e-17    1.4008598053e-16
  12.0000000    1.6850311216e-14   -3.7863653644e-15   -1.7836237249e-17   -4.9410695907e-18
  13.0000000   -5.4668434320e-14   -3.8850238092e-15   -1.7754738039e-17    6.7277466077e-17
  14.0000000   -1.0262992187e-13    1.5932990981e-14   -6.6085572392e-17    1.5666078602e-16
  15.0000000    1.1571873169e-13    1.4654138580e-14    2.6954806315e-17    1.9996424867e-16
  16.0000000    4.6611067001e-13   -2.9030399401e-14    5.8784864094e-17    2.9192701887e-17
  17.0000000    3.0870329940e-13   -6.9542887825e-15    3.9042174367e-17   -2.3123821674e-16
  18.0000000   -5.9921921842e-13    7.9658334620e-14   -1.1043360166e-16   -2.4585450607e-16
  19.0000000   -1.3982465176e-12   -4.2514529090e-14   -1.7560547137e-16   -1.4918354905e-16
  20.0000000   -1.0510896290e-12   -3.6383550846e-13   -1.4757720087e-16   -7.1232660439e-17
  21.0000000    1.1493567940e-13   -2.5352381104e-13    9.1667270460e-17    1.8313658524e-16
  22.0000000    8.0310860400e-13    5.5638659525e-13    5.9447234484e-16    2.4059100804e-16
  23.0000000    9.9671696729e-13    1.0802128145e-12    5.9695778397e-16    1.2419664304e-16
  24.0000000    2.5572650215e-12    2.7562373103e-13    1.3692967514e-16    5.2539078180e-17
  25.0000000    6.0520257013e-12   -1.0342952974e-12   -6.7666578789e-16    1.5228403524e-16
  26.0000000    7.5729136623e-12   -1.3491986364e-12   -8.8580461536e-16    4.9723848033e-16
  27.0000000    5.7079635327e-13   -4.2983758112e-13   -6.6290302433e-16    4.4140643066e-16
  28.0000000   -1.7736617419e-11    1.3566353145e-12   -7.0569237198e-16    3.0175344127e-16
  29.0000000   -4.3247555975e-11   -1.3299398438e-12   -1.3800823034e-15   -2.1117832148e-16
  30.0000000   -7.2998651586e-11   -7.7853519962e-12   -3.0394616958e-15   -1.0771751304e-15
  31.0000000   -9.8195330566e-11   -1.4744920123e-11   -4.7652721352e-15   -1.9709138728e-15
  32.0000000   -1.1325667915e-10   -1.4426481685e-11   -4.2597253557e-15   -1.9663660776e-15
  33.0000000   -5.3867876092e-11    1.0105087958e-11   -5.2997661568e-17   -9.3270730190e-16
  34.0000000    8.9700565861e-11   -3.3369243957e-11    7.7392327798e-15    1.3667054561e-15
  35.0000000   -3.3266062653e-10   -2.3558256795e-10    1.5621088486e-14    4.4140276822e-15
  36.0000000   -6.8838751742e-10   -5.4435458886e-11    1.8655709593e-14    6.9291663019e-15
  37.0000000    7.5293763215e-10    3.7944031186e-10    1.2412357656e-14    7.7670271424e-15
