#       time         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          200.000000          200.000000
   0.0000000   -1.2274530816e-22    1.8166558149e-22   -5.5341199991e-24    3.9673137442e-24
   1.0000000   -9.7512084289e-23    2.3642446092e-22   -3.1422359073e-24    1.6087778119e-25
   2.0000000    1.3304341107e-21    1.8840550971e-22    5.7794224342e-24    6.8681726322e-25
   3.0000000    6.4680028153e-22    5.8440848842e-23   -1.5463340307e-24    4.6926464976e-24
   4.0000000   -2.5500415463e-22    9.6535889317e-23    3.7563451851e-25    1.2934181016e-24
   5.0000000   -2.2260204454e-22    1.0275475609e-22   -4.4047725949e-24    2.1852589570e-25
   6.0000000    7.2603585410e-24    2.4668559697e-22    1.0673005687e-24   -8.1722178301e-25
   7.0000000    1.9672932013e-22    3.0484949443e-22   -1.3529229103e-24    5.8036311385e-25
   8.0000000    3.3311281383e-22    9.3075169768e-23    5.4602349580e-24    1.0484786971e-24
   9.0000000    5.1767801334e-22   -1.1264393444e-22   -2.1081641032e-24   -9.4703042257e-25
  10.0000000   -6.3031994822e-22    8.6116836747e-23   -5.6658638607e-24   -4.2083258860e-25
  11.0000000    3.3801077086e-23    5.1767501774e-23   -2.4704388208e-24    3.9132308874e-24
  12.0000000    1.9555845222e-22    2.9112122820e-23   -2.8183034706e-24    2.9401391435e-24
  13.0000000    8.7050214562e-22    6.4363560847e-23   -1.2951877675e-24    3.3721376506e-24
  14.0000000   -4.5134242732e-23    5.1216789110e-23   -2.3486726592e-24    1.8915103524e-24
  15.0000000   -3.4737209367e-22    1.0793817140e-22   -6.3169880380e-24    4.5074319499e-24
  16.0000000    7.4732363961e-22   -2.6492445837e-22    3.4877301715e-25   -2.1977887807e-24
  17.0000000    6.2057095317e-22    7.7714986195e-23   -4.8212680774e-25    8.6601727278e-25
  18.0000000   -2.0927651345e-22    2.6027666989e-22   -5.3789420092e-24    3.2112170583e-24
  19.0000000    3.7478631773e-22   -6.5291807214e-23    3.1893368117e-24    3.1227586004e-24
  20.0000000    5.1380122295e-24    9.2258695375e-23   -4.2003927127e-24   -4.5839926422e-25
  21.0000000   -5.2728867906e-23   -4.1925955867e-22   -1.9479491319e-24    1.4310921443e-24
  22.0000000    3.8033904583e-23   -1.9275904165e-23   -7.7915155739e-24    2.2477748616e-24
  23.0000000    2.0791616082e-22    1.3399787004e-22   -1.2021930628e-23    2.1425598852e-24
  24.0000000    1.7939131927e-22   -1.2442879353e-22    3.4403156617e-24    6.1983664215e-24
  25.0000000   -4.5272101578e-22    2.0817398203e-23    4.4620367008e-24    2.1023108317e-24
  26.0000000   -1.4974243823e-21   -5.8064225333e-22   -4.6839582331e-24    3.0686123268e-24
  27.0000000   -2.9198522480e-21   -1.0564409276e-21    4.9255558651e-24   -2.9735815552e-25
  28.0000000   -4.2470710916e-21    2.8748844171e-21   -5.5969866739e-25   -1.5339792803e-24
