#       time         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          200.000000          200.000000
   0.0000000    1.1730894821e-05   -3.1316508901e-05    4.5026223739e-08   -5.2780324725e-07
   1.0000000    1.1717229361e-05   -3.1805674980e-05    4.5020625928e-08   -5.3014468593e-07
   2.0000000    1.1700820245e-05   -3.2282883334e-05    4.4998105098e-08   -5.3255834188e-07
   3.0000000    1.1682108665e-05   -3.2745931893e-05    4.4967904993e-08   -5.3505020891e-07
   4.0000000    1.1662349079e-05   -3.3191265769e-05    4.4956242411e-08   -5.3756218704e-07
   5.0000000    1.1641740461e-05   -3.3616421436e-05    4.4973482314e-08   -5.4002291511e-07
   6.0000000    1.1618697119e-05   -3.4020831886e-05    4.4994017818e-08   -5.4241098527e-07
   7.0000000    1.1590493068e-05   -3.4402781060e-05    4.4976973305e-08   -5.4477298821e-07
   8.0000000    1.1555771802e-05   -3.4759172087e-05    4.4911320619e-08   -5.4717995171e-07
   9.0000000    1.1516030203e-05   -3.5087165424e-05    4.4837280561e-08   -5.4966175937e-07
  10.0000000    1.1474121792e-05   -3.5383542424e-05    4.4814312469e-08   -5.5217914785e-07
  11.0000000    1.1430956955e-05   -3.5643667192e-05    4.4860735797e-08   -5.5465870262e-07
  12.0000000    1.1383351545e-05   -3.5861891140e-05    4.4925656465e-08   -5.5705900890e-07
  13.0000000    1.1325529323e-05   -3.6032274649e-05    4.4929102368e-08   -5.5940780137e-07
  14.0000000    1.1253394565e-05   -3.6148542121e-05    4.4839437081e-08   -5.6177633261e-07
  15.0000000    1.1167550690e-05   -3.6203402660e-05    4.4713436508e-08   -5.6421423722e-07
  16.0000000    1.1071815833e-05   -3.6187887044e-05    4.4652364989e-08   -5.6670407747e-07
  17.0000000    1.0968152613e-05   -3.6091238526e-05    4.4707039843e-08   -5.6917686270e-07
  18.0000000    1.0852405649e-05   -3.5901368804e-05    4.4820811067e-08   -5.7157443392e-07
  19.0000000    1.0714798290e-05   -3.5605249235e-05    4.4872109696e-08   -5.7390200340e-07
  20.0000000    1.0545303336e-05   -3.5188470628e-05    4.4785959260e-08   -5.7622307260e-07
  21.0000000    1.0339568215e-05   -3.4633898872e-05    4.4612175722e-08   -5.7860131056e-07
  22.0000000    1.0098618491e-05   -3.3919648349e-05    4.4490091388e-08   -5.8104220211e-07
  23.0000000    9.8206507133e-06   -3.3016830470e-05    4.4522820864e-08   -5.8348756933e-07
  24.0000000    9.4977480234e-06   -3.1891322421e-05    4.4674543613e-08   -5.8586810303e-07
  25.0000000    9.1080064616e-06   -3.0507023398e-05    4.4792311081e-08   -5.8816634923e-07
  26.0000000    8.6008015158e-06   -2.8823538512e-05    4.4742246933e-08   -5.9043302483e-07
  27.0000000    7.9881958968e-06   -2.6792603403e-05    4.4538839956e-08   -5.9274178900e-07
  28.0000000    7.3658353326e-06   -2.4265941238e-05    4.4342920811e-08   -5.9512337418e-07
  29.0000000    7.2831614096e-06   -2.0920809197e-05    4.4320118306e-08   -5.9753863095e-07
  30.0000000    1.0058207665e-05   -1.6461849144e-05    4.4484357703e-08   -5.9991465525e-07
  31.0000000    1.1222977410e-05   -1.1670776987e-05    4.4674201609e-08   -6.0221083904e-07
  32.0000000   -1.5809212054e-05   -1.1738358239e-05    4.4693562873e-08   -6.0445448234e-07
  33.0000000   -6.4688989399e-05   -1.4640069111e-05    4.4494218114e-08   -6.0671331012e-07
  34.0000000   -1.5983469137e-05    1.1176924985e-05    4.4230063495e-08   -6.0902974923e-07
  35.0000000    1.5500302844e-04    6.1031077121e-05    4.4123935589e-08   -6.1137694638e-07
  36.0000000    1.6133810407e-04    4.5986401892e-05    4.4261519893e-08   -6.1367726802e-07
  37.0000000   -1.1452022327e-04   -2.6333127625e-05    4.4502665471e-08   -6.1586767736e-07
  38.0000000   -3.1933843771e-04    1.7315766207e-06    4.4600703197e-08   -6.1795395700e-07
  39.0000000   -2.3297652556e-04    1.3075624922e-04    4.4429338212e-08   -6.2000568447e-07
  40.0000000   -1.4390410678e-06    1.8418034345e-04    4.4109587477e-08   -6.2209724941e-07
  41.0000000    2.1008178518e-04    1.4069423375e-04    4.3911510956e-08   -6.2424863409e-07
  42.0000000    2.5846580155e-04    1.3896525096e-04    4.4009959465e-08   -6.2641927286e-07
  43.0000000   -1.8866385326e-05    2.4015768939e-04    4.4314931766e-08   -6.2855941746e-07
  44.0000000   -4.7212716831e-04    3.2788035628e-04    4.4539283498e-08   -6.3067050958e-07
  45.0000000   -6.6633842445e-04    3.4963404582e-04    4.4453219260e-08   -6.3281725420e-07
  46.0000000   -5.3221023972e-04    4.1515677427e-04    4.4098241263e-08   -6.3507764851e-07
  47.0000000   -4.4487725014e-04    5.2610043747e-04    4.3760177942e-08   -6.3747378171e-07
  48.0000000   -6.5586085334e-04    5.9555131740e-04    4.3715851226e-08   -6.3994458231e-07
  49.0000000   -1.0734098282e-03    6.1266739900e-04    4.3978905008e-08   -6.4238501653e-07
  50.0000000   -1.4764458256e-03    5.7783198150e-04    4.4280258498e-08   -6.4471746055e-07
  51.0000000   -1.7189463578e-03    4.3431309490e-04    4.4309683914e-08   -6.4693303065e-07
  52.0000000   -1.7294535132e-03    1.6023698071e-04    4.4003318323e-08   -6.4906873169e-07
  53.0000000   -1.4695507874e-03   -1.6590630474e-04    4.3611593847e-08   -6.5114497321e-07
  54.0000000   -9.9565393245e-04   -4.5659595708e-04    4.3476796991e-08   -6.5312409780e-07
  55.0000000   -4.5147066970e-04   -6.6894663003e-04    4.3716729453e-08   -6.5493117446e-07
  56.0000000    2.6336627964e-05   -7.6858336336e-04    4.4104978897e-08   -6.5652076311e-07
  57.0000000    3.6140966952e-04   -7.3513223832e-04    4.4265941362e-08   -6.5792989021e-07
  58.0000000    5.6153927419e-04   -5.9448107744e-04    4.4015228067e-08   -6.5926793313e-07
  59.0000000    7.0469927789e-04   -4.0587095063e-04    4.3536113551e-08   -6.6064953688e-07
  60.0000000    8.7213854212e-04   -2.0845901373e-04    4.3223636571e-08   -6.6212712647e-07
  61.0000000    1.0786542736e-03   -9.9271926654e-06    4.3328311793e-08   -6.6367934813e-07
  62.0000000    1.2724225122e-03    1.7668878300e-04    4.3720048834e-08   -6.6526108637e-07
  63.0000000    1.4009401641e-03    3.3230601356e-04    4.3993324032e-08   -6.6686554530e-07
  64.0000000    1.4224461969e-03    4.4718628214e-04    4.3829046103e-08   -6.6853930530e-07
  65.0000000    1.2713014282e-03    5.0885513019e-04    4.3290350111e-08   -6.7033578018e-07
  66.0000000    9.2406706387e-04    5.0703878354e-04    4.2778858696e-08   -6.7225039838e-07
  67.0000000    4.9929510644e-04    4.5488798550e-04    4.2679385282e-08   -6.7419917784e-07
  68.0000000    1.8230539198e-04    3.8126091527e-04    4.3008031611e-08   -6.7606417522e-07
  69.0000000    4.7555763746e-05    3.0814840747e-04    4.3387514388e-08   -6.7776899722e-07
  70.0000000    3.4527510123e-05    2.4105478972e-04    4.3384548195e-08   -6.7931986249e-07
  71.0000000    7.1186489474e-05    1.7711400661e-04    4.2911047198e-08   -6.8077803846e-07
  72.0000000    1.3188498745e-04    1.1922202126e-04    4.2319607530e-08   -6.8219071392e-07
  73.0000000    1.8870893041e-04    7.9230466439e-05    4.2092028260e-08   -6.8354410820e-07
  74.0000000    1.9594610379e-04    6.5855119077e-05    4.2394097092e-08   -6.8478133937e-07
  75.0000000    1.3885602721e-04    7.3454203039e-05    4.2906682284e-08   -6.8586736631e-07
  76.0000000    5.4307625770e-05    8.6693634093e-05    4.3102626915e-08   -6.8683914507e-07
  77.0000000   -2.3065839091e-06    9.0919850656e-05    4.2728711718e-08   -6.8779185156e-07
  78.0000000   -3.4739581671e-06    7.8002072497e-05    4.2050119078e-08   -6.8881052337e-07
  79.0000000    3.0598935587e-05    4.5855857646e-05    4.1620523788e-08   -6.8990712029e-07
  80.0000000    6.4074645723e-05   -2.0743901022e-06    4.1777076479e-08   -6.9101879726e-07
  81.0000000    9.2267382642e-05   -5.2554423660e-05    4.2323879678e-08   -6.9206755973e-07
  82.0000000    1.2990696714e-04   -8.4606274299e-05    4.2704113223e-08   -6.9302572238e-07
  83.0000000    1.6285710157e-04   -8.9147518831e-05    4.2510467055e-08   -6.9392741266e-07
  84.0000000    1.5939295087e-04   -8.1598583719e-05    4.1863812197e-08   -6.9481748457e-07
  85.0000000    1.2669945916e-04   -7.8832287572e-05    4.1305544145e-08   -6.9568776846e-07
  86.0000000    1.0466923484e-04   -7.5870889885e-05    4.1298444493e-08   -6.9646199845e-07
  87.0000000    1.0698867280e-04   -6.4599632201e-05    4.1796436708e-08   -6.9704500528e-07
  88.0000000    1.1332909818e-04   -5.7178523549e-05    4.2282051508e-08   -6.9739224848e-07
  89.0000000    1.1150770314e-04   -6.7230528621e-05    4.2237661480e-08   -6.9753791831e-07
  90.0000000    1.0902915081e-04   -8.4829728125e-05    4.1616608822e-08   -6.9755885437e-07
  91.0000000    1.1043689340e-04   -9.3453514136e-05    4.0883713696e-08   -6.9750950175e-07
  92.0000000    1.1156185807e-04   -9.4724730626e-05    4.0592542521e-08   -6.9738643822e-07
  93.0000000    1.1056613562e-04   -9.7334526466e-05    4.0887619592e-08   -6.9715063728e-07
  94.0000000    1.0842938475e-04   -1.0137934445e-04    4.1380181282e-08   -6.9678241621e-07
  95.0000000    1.0374938218e-04   -1.0488523851e-04    4.1501328883e-08   -6.9631682121e-07
  96.0000000    9.5446693130e-05   -1.0811960825e-04    4.1008819728e-08   -6.9582753991e-07
  97.0000000    8.6589918758e-05   -1.1015395284e-04    4.0196719775e-08   -6.9537344692e-07
  98.0000000    8.0487607247e-05   -1.1230094169e-04    3.9630398565e-08   -6.9495244460e-07
  99.0000000    7.6246883978e-05   -1.1811749096e-04    3.9647756524e-08   -6.9449909034e-07
 100.0000000    7.2543716773e-05   -1.2523954487e-04    4.0064180284e-08   -6.9392620424e-07
 101.0000000    7.0479855528e-05   -1.2843783449e-04    4.0334487547e-08   -6.9317697081e-07
 102.0000000    6.8835130736e-05   -1.2968542027e-04    4.0029861792e-08   -6.9224774470e-07
 103.0000000    6.3751237048e-05   -1.3331146905e-04    3.9219228806e-08   -6.9116543954e-07
 104.0000000    5.5364496589e-05   -1.3800813339e-04    3.8422359402e-08   -6.8993837651e-07
 105.0000000    4.7327479328e-05   -1.4064551445e-04    3.8158421303e-08   -6.8851923507e-07
 106.0000000    4.0982218627e-05   -1.4032949216e-04    3.8460014080e-08   -6.8680755119e-07
 107.0000000    3.6032753439e-05   -1.3882228292e-04    3.8777654424e-08   -6.8468675291e-07
 108.0000000    3.2061412330e-05   -1.3929100360e-04    3.8403759545e-08   -6.8206885419e-07
 109.0000000    2.6651157064e-05   -1.4202504273e-04    3.7109878619e-08   -6.7893317862e-07
 110.0000000    1.8955332663e-05   -1.4483532955e-04    3.5452969683e-08   -6.7537508749e-07
 111.0000000    1.2547370214e-05   -1.4755384935e-04    3.4392258997e-08   -6.7166803732e-07
 112.0000000    8.2863083889e-06   -1.4987517948e-04    3.4412973357e-08   -6.6825635322e-07
 113.0000000    2.3385160754e-06   -1.4992223898e-04    3.4927927693e-08   -6.6551359107e-07
 114.0000000   -5.0303192058e-06   -1.4853600387e-04    3.4832851227e-08   -6.6319044833e-07
 115.0000000   -1.0017446983e-05   -1.4745126941e-04    3.4376969131e-08   -6.5983005220e-07
 116.0000000   -1.4921316844e-05   -1.4585013925e-04    3.7089951367e-08   -6.5285705873e-07
 117.0000000   -2.4138592749e-05   -1.4422779047e-04    4.9176644694e-08   -6.4006517201e-07
 118.0000000   -3.3889208232e-05   -1.4447165135e-04    7.3940570267e-08   -6.2239944846e-07
 119.0000000   -3.8857098662e-05   -1.4478557188e-04    1.0173765160e-07   -6.0641509955e-07
 120.0000000   -4.1777391503e-05   -1.4291467037e-04    1.0158432848e-07   -6.0362070847e-07
 121.0000000   -4.6643754289e-05   -1.4077740304e-04    2.5898500937e-08   -6.2451991210e-07
 122.0000000   -5.2749818675e-05   -1.3969988263e-04   -1.6083535126e-07   -6.6828167273e-07
 123.0000000   -5.9571476592e-05   -1.3790653662e-04   -4.3097996402e-07   -7.1353149404e-07
 124.0000000   -6.7370063402e-05   -1.3481254846e-04   -6.4513108927e-07   -7.1880209824e-07
 125.0000000   -7.4321668133e-05   -1.3132350979e-04   -5.5347506402e-07   -6.3928088867e-07
 126.0000000   -7.9758705983e-05   -1.2782174803e-04    1.0541417076e-07   -4.5825747958e-07
 127.0000000   -8.5540896448e-05   -1.2445817627e-04    1.4030538196e-06   -2.1978397904e-07
 128.0000000   -9.1221248715e-05   -1.2090081340e-04    2.9934873387e-06   -4.0094498527e-08
 129.0000000   -9.3810405997e-05   -1.1710869959e-04    4.0194049725e-06   -7.7019591856e-08
 130.0000000   -9.3478735220e-05   -1.1395466829e-04    3.3267339827e-06   -4.5326086126e-07
 131.0000000   -9.4930610481e-05   -1.1115306771e-04    4.7739761924e-08   -1.1571582070e-06
 132.0000000   -1.0290986012e-04   -1.0665287621e-04   -5.6250170940e-06   -1.9705782634e-06
 133.0000000   -1.1746543543e-04   -9.9542247302e-05   -1.1897388146e-05   -2.4811293803e-06
 134.0000000   -1.3246890969e-04   -9.2421026609e-05   -1.5560254641e-05   -2.2133071272e-06
 135.0000000   -1.3942944500e-04   -8.8470502152e-05   -1.3162132111e-05   -8.6038837738e-07
 136.0000000   -1.3484778877e-04   -8.6739522592e-05   -2.9032424388e-06    1.4671083253e-06
 137.0000000   -1.2433120314e-04   -8.3883408535e-05    1.3597926369e-05    4.1056605858e-06
 138.0000000   -1.1783829982e-04   -7.8484477780e-05    3.0790385481e-05    5.9338529122e-06
 139.0000000   -1.2068777302e-04   -7.0781156662e-05    4.0696550137e-05    5.7387870647e-06
 140.0000000   -1.3102552014e-04   -6.1822648756e-05    3.6232531864e-05    2.7712134133e-06
 141.0000000   -1.4414406165e-04   -5.4322983718e-05    1.5025417184e-05   -2.7199173889e-06
 142.0000000   -1.5588674234e-04   -4.9835856127e-05   -1.8178850159e-05   -9.2522743669e-06
 143.0000000   -1.6263827272e-04   -4.5670425780e-05   -5.2086775833e-05   -1.4393907153e-05
 144.0000000   -1.6145947198e-04   -3.9085939437e-05   -7.2752661492e-05   -1.5578846645e-05
 145.0000000   -1.5325487831e-04   -3.1863667232e-05   -6.9471952239e-05   -1.1203287115e-05
 146.0000000   -1.4438732746e-04   -2.6391706988e-05   -4.0042519379e-05   -1.5674316605e-06
 147.0000000   -1.4124124201e-04   -2.0908519113e-05    7.2812271973e-06    1.0796588727e-05
 148.0000000   -1.4458630490e-04   -1.3111136990e-05    5.6354927136e-05    2.1711926927e-05
 149.0000000   -1.5184264347e-04   -4.5143620032e-06    8.9280628369e-05    2.6806497252e-05
 150.0000000   -1.6125635240e-04    2.4598903953e-06    9.3521704939e-05    2.3314523354e-05
 151.0000000   -1.7016369158e-04    8.2526032612e-06    6.6990282615e-05    1.1434771885e-05
