#       time         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          200.000000          200.000000
   0.0000000    2.5295657536e-16   -1.3992383368e-17   -1.0453030481e-16    1.3161021307e-17
   1.0000000   -3.9156961348e-16    1.3230073868e-16   -1.7038633399e-16   -4.6329398177e-18
   2.0000000   -3.2618164559e-16   -5.3680209488e-17   -1.0647317301e-17   -4.6870422146e-18
   3.0000000    3.1322378869e-16   -6.7919410739e-17    7.1389478381e-17   -5.2620138844e-17
   4.0000000    9.3757120946e-17    6.5456405430e-17    9.9876278925e-17   -6.8610500394e-17
   5.0000000   -5.2489230253e-17    1.0607282941e-16   -3.5487307825e-17   -1.2833633343e-16
   6.0000000    7.6969998584e-17    4.6378323053e-17    2.3328419018e-17    2.9370123575e-17
   7.0000000   -8.0173054735e-17    1.1881663390e-16   -4.7575284557e-17   -2.4667478492e-17
   8.0000000    6.5538295718e-16    7.4795926274e-17    1.1285019895e-17    7.6538196911e-17
   9.0000000   -1.3154130912e-15   -9.1069514779e-17    7.1108759308e-17   -1.2159165041e-16
  10.0000000   -3.4063799863e-15    4.2874792322e-17   -4.5698739374e-17   -1.7665943056e-16
  11.0000000    1.2096940280e-14    1.0439312906e-15   -8.4246399570e-17    1.1892366585e-17
  12.0000000    1.6782274731e-14   -3.9491600402e-15   -1.4970673076e-16    6.4984564217e-17
  13.0000000   -5.4291788313e-14   -3.9768338465e-15   -1.3540606900e-16   -6.3968881586e-18
  14.0000000   -1.0310704241e-13    1.6318289773e-14   -2.0229244720e-18    5.1929624388e-17
  15.0000000    1.1533743627e-13    1.4545930750e-14    2.4998403513e-16    1.0193933607e-16
  16.0000000    4.6575281811e-13   -2.8797736466e-14    3.3685708337e-16    1.5129565005e-16
  17.0000000    3.0866072852e-13   -6.6995461686e-15    2.0190512534e-16    2.7669717269e-17
  18.0000000   -5.9971805743e-13    7.8997180612e-14   -6.1484897284e-17   -3.3151098025e-17
  19.0000000   -1.3976115054e-12   -4.2497675375e-14   -6.9700472739e-17   -1.9427326136e-16
  20.0000000   -1.0513904697e-12   -3.6415917905e-13    1.7032495782e-17   -3.4522710801e-16
  21.0000000    1.1532113825e-13   -2.5344020059e-13    2.8518980271e-16   -2.3850998134e-16
  22.0000000    8.0316640686e-13    5.5638537769e-13    3.8334543253e-16   -1.2552347888e-16
  23.0000000    9.9677341875e-13    1.0802728455e-12    4.2030244084e-16    1.6673657552e-18
  24.0000000    2.5572166702e-12    2.7573220414e-13    4.1425933391e-17   -1.7826736277e-16
  25.0000000    6.0520984863e-12   -1.0339289526e-12   -6.0042302121e-16    1.2884049419e-16
  26.0000000    7.5730415666e-12   -1.3491767385e-12   -9.8420126780e-16    3.9287971778e-16
  27.0000000    5.7046968699e-13   -4.3014706676e-13   -6.0891215056e-16    4.0479371017e-16
  28.0000000   -1.7736570190e-11    1.3560457254e-12   -6.2596611434e-16    4.0139389086e-16
  29.0000000   -4.3247712854e-11   -1.3298576835e-12   -1.2355976788e-15   -1.5099013378e-17
  30.0000000   -7.2998413711e-11   -7.7856922130e-12   -2.8799077517e-15   -8.6698100288e-16
