3400.5000000    1.1716077241e-05   -3.1564391285e-05    4.2045150297e-08   -5.7610690968e-07
3401.0000000    1.1705668880e-05   -3.1808456793e-05    4.2456348197e-08   -5.1004409418e-07
3401.5000000    1.1695726651e-05   -3.2049326890e-05    4.2073385942e-08   -5.7851641342e-07
3402.0000000    1.1686329755e-05   -3.2286666077e-05    4.2485244175e-08   -5.1245637793e-07
3402.5000000    1.1677528758e-05   -3.2520186145e-05    4.2110764363e-08   -5.8091410931e-07
3403.0000000    1.1669217196e-05   -3.2749555562e-05    4.2523021989e-08   -5.1485222571e-07
3403.5000000    1.1661174619e-05   -3.2974403661e-05    4.2155395855e-08   -5.8329687269e-07
3404.0000000    1.1653197451e-05   -3.3194432489e-05    4.2566812403e-08   -5.1722920054e-07
3404.5000000    1.1645109581e-05   -3.3409515922e-05    4.2203927333e-08   -5.8566320212e-07
3405.0000000    1.1636685258e-05   -3.3619669750e-05    4.2613126857e-08   -5.1958634451e-07
3405.5000000    1.1627633773e-05   -3.3824901180e-05    4.2253504223e-08   -5.8801287592e-07
3406.0000000    1.1617661377e-05   -3.4025053525e-05    4.2660081660e-08   -5.2192387381e-07
3406.5000000    1.1606522991e-05   -3.4219755221e-05    4.2303265571e-08   -5.9034695699e-07
3407.0000000    1.1594029056e-05   -3.4408489069e-05    4.2707589212e-08   -5.2424346168e-07
3407.5000000    1.1580039407e-05   -3.4590712841e-05    4.2353237961e-08   -5.9266814203e-07
3408.0000000    1.1564465118e-05   -3.4765948053e-05    4.2755448325e-08   -5.2654845947e-07
3408.5000000    1.1547265458e-05   -3.4933798352e-05    4.2402323697e-08   -5.9498065650e-07
3409.0000000    1.1528426222e-05   -3.5093912028e-05    4.2801846594e-08   -5.2884347016e-07
3409.5000000    1.1507927111e-05   -3.5245927061e-05    4.2447692189e-08   -5.9728950635e-07
3410.0000000    1.1485718064e-05   -3.5389428914e-05    4.2843603766e-08   -5.3113343789e-07
3410.5000000    1.1461717205e-05   -3.5523930135e-05    4.2485727411e-08   -5.9959950137e-07
3411.0000000    1.1435827018e-05   -3.5648865354e-05    4.2877350101e-08   -5.3342272295e-07
3411.5000000    1.1407954647e-05   -3.5763591693e-05    4.2513215697e-08   -6.0191445691e-07
3412.0000000    1.1378022698e-05   -3.5867388914e-05    4.2900350827e-08   -5.3571447297e-07
3412.5000000    1.1345965567e-05   -3.5959459037e-05    4.2527856362e-08   -6.0423675979e-07
3413.0000000    1.1311717252e-05   -3.6038927708e-05    4.2910674601e-08   -5.3801038986e-07
3413.5000000    1.1275203442e-05   -3.6104848989e-05    4.2528296986e-08   -6.0656732082e-07
3414.0000000    1.1236345908e-05   -3.6156213392e-05    4.2907233082e-08   -5.4031087238e-07
3414.5000000    1.1195067419e-05   -3.6191957323e-05    4.2514264844e-08   -6.0890584115e-07
3415.0000000    1.1151266145e-05   -3.6210971243e-05    4.2890117164e-08   -5.4261540788e-07
3415.5000000    1.1104743026e-05   -3.6212103608e-05    4.2486960189e-08   -6.1125122886e-07
3416.0000000    1.1055127804e-05   -3.6194158185e-05    4.2861082475e-08   -5.4492299677e-07
3416.5000000    1.1001910298e-05   -3.6155884270e-05    4.2449350510e-08   -6.1360193797e-07
3417.0000000    1.0944650770e-05   -3.6095961855e-05    4.2823660917e-08   -5.4723238766e-07
3417.5000000    1.0883283034e-05   -3.6012985051e-05    4.2405900239e-08   -6.1595607811e-07
3418.0000000    1.0818248160e-05   -3.5905445219e-05    4.2782588510e-08   -5.4954204140e-07
3418.5000000    1.0750207845e-05   -3.5771711681e-05    4.2361647474e-08   -6.1831129549e-07
3419.0000000    1.0679382275e-05   -3.5610006086e-05    4.2742661733e-08   -5.5184990143e-07
3419.5000000    1.0604965044e-05   -3.5418369048e-05    4.2320954637e-08   -6.2066457052e-07
3420.0000000    1.0525201524e-05   -3.5194622439e-05    4.2707514593e-08   -5.5415317432e-07
3420.5000000    1.0438279992e-05   -3.4936333200e-05    4.2286470524e-08   -6.2301213728e-07
3421.0000000    1.0343331743e-05   -3.4640782397e-05    4.2678816802e-08   -5.5644830622e-07
3421.5000000    1.0240301372e-05   -3.4304940597e-05    4.2258688359e-08   -6.2534965364e-07
3422.0000000    1.0128129387e-05   -3.3925454889e-05    4.2656174300e-08   -5.5873123192e-07
3422.5000000    1.0002652355e-05   -3.3498662878e-05    4.2236239082e-08   -6.2767262612e-07
3423.0000000    9.8572311164e-06   -3.3020640607e-05    4.2637718820e-08   -5.6099784743e-07
3423.5000000    9.6877417652e-06   -3.2487237861e-05    4.2216740900e-08   -6.2997699591e-07
3424.0000000    9.4986023055e-06   -3.1894001671e-05    4.2621092548e-08   -5.6324457954e-07
3424.5000000    9.3022236068e-06   -3.1235991203e-05    4.2197846232e-08   -6.3225974649e-07
3425.0000000    9.1075778851e-06   -3.0507795063e-05    4.2604430590e-08   -5.6546892109e-07
3425.5000000    8.9054631212e-06   -2.9704125847e-05    4.2178084687e-08   -6.3451941766e-07
3426.0000000    8.6672159603e-06   -2.8820461019e-05    4.2586979797e-08   -5.6766983904e-07
3426.5000000    8.3651503289e-06   -2.7851723568e-05    4.2157220792e-08   -6.3675645817e-07
3427.0000000    7.9997411867e-06   -2.6787174115e-05    4.2569170261e-08   -5.6984800849e-07
3427.5000000    7.6088299888e-06   -2.5603139013e-05    4.2136061908e-08   -6.3897337909e-07
3428.0000000    7.2615774305e-06   -2.4259789089e-05    4.2552190917e-08   -5.7200586011e-07
3428.5000000    7.0778286326e-06   -2.2708211257e-05    4.2115875599e-08   -6.4117470414e-07
3429.0000000    7.2870066072e-06   -2.0904635046e-05    4.2537324379e-08   -5.7414744382e-07
3429.5000000    8.2121461081e-06   -1.8819869388e-05    4.2097728418e-08   -6.4336672545e-07
3430.0000000    9.9420056697e-06   -1.6456720528e-05    4.2525357752e-08   -5.7627814133e-07
3430.5000000    1.1577413091e-05   -1.3941888172e-05    4.2082023797e-08   -6.4555710276e-07
3431.0000000    1.0460891538e-05   -1.1717568514e-05    4.2516292121e-08   -5.7840426893e-07
3431.5000000    2.4793462364e-06   -1.0615747823e-05    4.2068392911e-08   -6.4775436303e-07
3432.0000000   -1.5389952873e-05   -1.1377262367e-05    4.2509411859e-08   -5.8053264129e-07
3432.5000000   -4.0514798100e-05   -1.3456556698e-05    4.2055904229e-08   -6.4996736505e-07
3433.0000000   -6.1003586681e-05   -1.3854142984e-05    4.2503606838e-08   -5.8267014519e-07
3433.5000000   -5.7948261567e-05   -7.5415031197e-06    4.2043441390e-08   -6.5220478640e-07
3434.0000000   -1.6117767573e-05    9.4139655430e-06    4.2497760287e-08   -5.8482337391e-07
3434.5000000    6.1393171467e-05    3.5174324430e-05    4.2030046839e-08   -6.5447465283e-07
3435.0000000    1.4575059372e-04    5.9686712515e-05    4.2491030870e-08   -5.8699830629e-07
3435.5000000    1.9185240358e-04    6.8318211375e-05    4.2015125820e-08   -6.5678389894e-07
3436.0000000    1.6270555605e-04    5.1367929007e-05    4.2482966080e-08   -5.8920000990e-07
3436.5000000    5.3630745968e-05    1.3529861102e-05    4.1998469016e-08   -6.5913792944e-07
3437.0000000   -1.0113124477e-04   -2.4742975725e-05    4.2473449914e-08   -5.9143232594e-07
3437.5000000   -2.4495435290e-04   -3.7336792807e-05    4.1980152012e-08   -6.6154015809e-07
3438.0000000   -3.2746322565e-04   -8.6672689331e-06    4.2462569309e-08   -5.9369751742e-07
3438.5000000   -3.2660586292e-04    5.5110914967e-05    4.1960387465e-08   -6.6399153432e-07
3439.0000000   -2.5211181623e-04    1.2844834966e-04    4.2450473925e-08   -5.9599590394e-07
3439.5000000   -1.3245829474e-04    1.8138800555e-04    4.1939403266e-08   -6.6649010157e-07
3440.0000000    2.3039561613e-06    1.9694290349e-04    4.2437287488e-08   -5.9832553211e-07
3440.5000000    1.2973340811e-04    1.7926258755e-04    4.1917376051e-08   -6.6903065616e-07
3441.0000000    2.3262702612e-04    1.4873860004e-04    4.2423077234e-08   -6.0068195041e-07
3441.5000000    2.9131778348e-04    1.2963421629e-04    4.1894417630e-08   -6.7160458237e-07
3442.0000000    2.8115375825e-04    1.3853883162e-04    4.2407872385e-08   -6.0305815323e-07
3442.5000000    1.8151100030e-04    1.7799828124e-04    4.1870604395e-08   -6.7419991095e-07
3443.0000000   -7.4715050309e-06    2.3595725497e-04    4.2391709712e-08   -6.0544472137e-07
3443.5000000   -2.5302033423e-04    2.9156912542e-04    4.1846021438e-08   -6.7680161635e-07
3444.0000000   -4.9472086339e-04    3.2701677121e-04    4.2374686774e-08   -6.0783015477e-07
3444.5000000   -6.6766489712e-04    3.3968745168e-04    4.1820821813e-08   -6.7939212764e-07
3445.0000000   -7.3186946047e-04    3.4485156633e-04    4.2357014566e-08   -6.1020136242e-07
3445.5000000   -6.9071076431e-04    3.6434267562e-04    4.1795274636e-08   -6.8195201042e-07
3446.0000000   -5.8789440733e-04    4.0947109701e-04    4.2339045756e-08   -6.1254426227e-07
3446.5000000   -4.8611070453e-04    4.7287057221e-04    4.1769791622e-08   -6.8446076104e-07
3447.0000000   -4.4062563002e-04    5.3574544195e-04    4.2321269382e-08   -6.1484444074e-07
3447.5000000   -4.8119980073e-04    5.8258829922e-04    4.1744907943e-08   -6.8689766427e-07
3448.0000000   -6.0817110388e-04    6.1002457433e-04    4.2304252027e-08   -6.1708783154e-07
3448.5000000   -8.0009788063e-04    6.2384409191e-04    4.1721207460e-08   -6.8924266821e-07
3449.0000000   -1.0260214376e-03    6.2913763544e-04    4.2288509942e-08   -6.1926138139e-07
3449.5000000   -1.2559051709e-03    6.2270036243e-04    4.1699166411e-08   -6.9147724197e-07
3450.0000000   -1.4659236232e-03    5.9310503996e-04    4.2274321823e-08   -6.2135367691e-07
