#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          100.000000          100.000000          200.000000          200.000000
  26.0000000    1.7664515752e-05   -1.5887128782e-05    1.5995675065e-06   -5.1570204401e-06    1.0185301738e-07   -6.4399580009e-07
  27.0000000    1.6147249259e-05   -1.1771404454e-05    1.5967882082e-06   -5.1670073214e-06    1.0194036125e-07   -6.5380233415e-07
  28.0000000    1.4278381043e-05   -6.9129561313e-06    1.5937661048e-06   -5.1746012431e-06    1.0180925046e-07   -6.4863928176e-07
  29.0000000    1.1969073488e-05   -1.2149056868e-06    1.5904763313e-06   -5.1796038653e-06    1.0192077997e-07   -6.5834376824e-07
  30.0000000    9.0188078282e-06    5.2951766690e-06    1.5868899178e-06   -5.1818102919e-06    1.0177845453e-07   -6.5316678395e-07
  31.0000000    4.6988886782e-06    1.2470814899e-05    1.5829735187e-06   -5.1810100806e-06    1.0191511394e-07   -6.6281660931e-07
  32.0000000   -1.4115597125e-06    2.0679440409e-05    1.5786891471e-06   -5.1769862525e-06    1.0176157260e-07   -6.5762547131e-07
  33.0000000   -5.3387663807e-06    3.2308273114e-05    1.5739940556e-06   -5.1695120261e-06    1.0191601042e-07   -6.6728482722e-07
  34.0000000    8.6518221166e-07    5.0942121845e-05    1.5688410319e-06   -5.1583459340e-06    1.0175125274e-07   -6.6207895079e-07
  35.0000000    1.2447055994e-05    7.3896736273e-05    1.5631790548e-06   -5.1432267345e-06    1.0190773335e-07   -6.7181356741e-07
  36.0000000   -5.9707601462e-08    8.8871263962e-05    1.5569535616e-06   -5.1238689489e-06    1.0173176297e-07   -6.6659209643e-07
  37.0000000   -5.8219337513e-05    9.1405374239e-05    1.5501051507e-06   -5.0999583914e-06    1.0187002260e-07   -6.7645024328e-07
  38.0000000   -1.3082227316e-04    1.0073565895e-04    1.5425663885e-06   -5.0711465627e-06    1.0168284262e-07   -6.7121220150e-07
  39.0000000   -1.5737797218e-04    1.3740207972e-04    1.5342592680e-06   -5.0370438671e-06    1.0178491584e-07   -6.8120746975e-07
  40.0000000   -1.1832418940e-04    1.9232654322e-04    1.5250995203e-06   -4.9972129063e-06    1.0158652533e-07   -6.7595186673e-07
  41.0000000   -5.8241051274e-05    2.4084445252e-04    1.5150123565e-06   -4.9511626994e-06    1.0164406048e-07   -6.8605297598e-07
  42.0000000   -4.6503768450e-05    2.7683967262e-04    1.5039488964e-06   -4.8983424256e-06    1.0143445735e-07   -6.8077880944e-07
  43.0000000   -1.2472605669e-04    3.1465124777e-04    1.4918680360e-06   -4.8381316301e-06    1.0145358057e-07   -6.9090941388e-07
  44.0000000   -2.7810606380e-04    3.6684531196e-04    1.4786485163e-06   -4.7698272032e-06    1.0123276525e-07   -6.8561567593e-07
  45.0000000   -4.4492337683e-04    4.2852011686e-04    1.4639617353e-06   -4.6926374189e-06    1.0123444346e-07   -6.9566486638e-07
  46.0000000   -5.6451522708e-04    4.8253473920e-04    1.4472401558e-06   -4.6056994948e-06    1.0100242168e-07   -6.9035061146e-07
  47.0000000   -6.3269428806e-04    5.2070439518e-04    1.4278784619e-06   -4.5081163308e-06    1.0101804309e-07   -7.0019200469e-07
  48.0000000   -7.0225199976e-04    5.5073897769e-04    1.4055859886e-06   -4.3989530609e-06    1.0077482427e-07   -6.9485637739e-07
  49.0000000   -8.2288374689e-04    5.7861206427e-04    1.3805508538e-06   -4.2771052987e-06    1.0083854506e-07   -7.0437114344e-07
  50.0000000   -9.9803701293e-04    5.9566340137e-04    1.3532592347e-06   -4.1410703419e-06    1.0058413802e-07   -6.9901331608e-07
  51.0000000   -1.2000009013e-03    5.8619025803e-04    1.3245325025e-06   -3.9889376941e-06    1.0072469235e-07   -7.0811187472e-07
  52.0000000   -1.4009644470e-03    5.4027369341e-04    1.2965542432e-06   -3.8190415762e-06    1.0045909896e-07   -7.0273096968e-07
  53.0000000   -1.5794892931e-03    4.5795860485e-04    1.2740468690e-06   -3.6311266526e-06    1.0069374702e-07   -7.1136855054e-07
  54.0000000   -1.7119661815e-03    3.4451430815e-04    1.2625584657e-06   -3.4265504597e-06    1.0041695624e-07   -7.0596361569e-07
  55.0000000   -1.7727735087e-03    2.0334797191e-04    1.2626208111e-06   -3.2052674622e-06    1.0074917596e-07   -7.1414606125e-07
  56.0000000   -1.7431735380e-03    3.7212594803e-05    1.2660489067e-06   -2.9589494394e-06    1.0046116188e-07   -7.0871609450e-07
  57.0000000   -1.6147345782e-03   -1.4204021899e-04    1.2635779512e-06   -2.6638476893e-06    1.0088217227e-07   -7.1649501640e-07
  58.0000000   -1.3852449645e-03   -3.1208280172e-04    1.2539644006e-06   -2.2819110750e-06    1.0058289818e-07   -7.1103899468e-07
  59.0000000   -1.0570380622e-03   -4.5271712250e-04    1.2084466380e-06   -1.7816950590e-06    1.0107579350e-07   -7.1849812047e-07
  60.0000000   -6.4291257434e-04   -5.5426855567e-04    9.4580046741e-07   -1.1879801737e-06    1.0076522493e-07   -7.1301502405e-07
  61.0000000   -1.7186880672e-04   -6.1223816504e-04   -1.5386635400e-08   -6.5152021204e-07    1.0130986001e-07   -7.2025100264e-07
  62.0000000    3.1669321181e-04   -6.2182642152e-04   -2.3619010625e-06   -4.8640077172e-07    1.0098798466e-07   -7.1473984061e-07
  63.0000000    7.8641660514e-04   -5.8127990322e-04   -6.3128746007e-06   -1.0637456847e-06    1.0156491694e-07   -7.2184179793e-07
  64.0000000    1.2100466521e-03   -4.9607799965e-04   -1.0400400362e-05   -2.4520596777e-06    1.0123176586e-07   -7.1630159569e-07
  65.0000000    1.5650026552e-03   -3.7720919143e-04   -1.0579193455e-05   -3.8805571372e-06    1.0182441015e-07   -7.2333384998e-07
  66.0000000    1.8295488868e-03   -2.3566212177e-04   -1.2506028147e-06   -3.4765312645e-06    1.0148006768e-07   -7.1776360812e-07
  67.0000000    1.9886694868e-03   -7.9824656703e-05    2.0751386381e-05    1.0510302461e-06    1.0207518158e-07   -7.2475453765e-07
  68.0000000    2.0449410126e-03    8.0806401132e-05    5.0563614066e-05    1.0584888032e-05    1.0171977582e-07   -7.1915326901e-07
  69.0000000    2.0191298586e-03    2.3307602451e-04    7.2484113343e-05    2.2633252005e-05    1.0230696889e-07   -7.2609187004e-07
  70.0000000    1.9357367503e-03    3.6449557342e-04    6.4929579873e-05    3.1141426913e-05    1.0194063896e-07   -7.2045872188e-07
  71.0000000    1.8093963981e-03    4.6821339874e-04    1.3739202685e-05    2.9307578698e-05    1.0251160143e-07   -7.2729894095e-07
   1.0000000    2.5017844672e-05   -3.2675168503e-05    1.6269557408e-06   -4.4733803064e-06    1.0233569526e-07   -5.8735120729e-07
   2.0000000    2.5007281000e-05   -3.3089532762e-05    1.6266326503e-06   -4.5101462307e-06    1.0235058849e-07   -5.8227906421e-07
   3.0000000    2.4993061215e-05   -3.3476568124e-05    1.6262787043e-06   -4.5464897827e-06    1.0231188658e-07   -5.9270754528e-07
   4.0000000    2.4974272220e-05   -3.3831659328e-05    1.6258948787e-06   -4.5823614171e-06    1.0231550780e-07   -5.8763034855e-07
   5.0000000    2.4950087200e-05   -3.4153523440e-05    1.6254799319e-06   -4.6176786717e-06    1.0228717253e-07   -5.9804061433e-07
   6.0000000    2.4919630490e-05   -3.4439633699e-05    1.6250280537e-06   -4.6523463965e-06    1.0227952886e-07   -5.9296360719e-07
   7.0000000    2.4881776938e-05   -3.4684539135e-05    1.6245331427e-06   -4.6863399798e-06    1.0226087537e-07   -6.0335051473e-07
   8.0000000    2.4834857869e-05   -3.4881879393e-05    1.6239914705e-06   -4.7196970046e-06    1.0224211810e-07   -5.9827458483e-07
   9.0000000    2.4777091603e-05   -3.5025846570e-05    1.6234007036e-06   -4.7524429156e-06    1.0223311808e-07   -6.0862208025e-07
  10.0000000    2.4706955692e-05   -3.5110368170e-05    1.6227585267e-06   -4.7845573668e-06    1.0220322622e-07   -6.0353911309e-07
  11.0000000    2.4622861533e-05   -3.5128038334e-05    1.6220618911e-06   -4.8159856195e-06    1.0220451384e-07   -6.1384492479e-07
  12.0000000    2.4522632462e-05   -3.5069755719e-05    1.6213063242e-06   -4.8466544518e-06    1.0216332608e-07   -6.0874851942e-07
  13.0000000    2.4403266543e-05   -3.4924471860e-05    1.6204853815e-06   -4.8764846516e-06    1.0217591367e-07   -6.1902464217e-07
  14.0000000    2.4260908935e-05   -3.4679090402e-05    1.6195907162e-06   -4.9054028335e-06    1.0212338354e-07   -6.1391728007e-07
  15.0000000    2.4090798192e-05   -3.4318693139e-05    1.6186127724e-06   -4.9333469772e-06    1.0214773108e-07   -6.2417749392e-07
  16.0000000    2.3887193325e-05   -3.3826886079e-05    1.6175416811e-06   -4.9602634705e-06    1.0208394457e-07   -6.1906438304e-07
  17.0000000    2.3643359263e-05   -3.3185827670e-05    1.6163678953e-06   -4.9861000838e-06    1.0211907513e-07   -6.2930821425e-07
  18.0000000    2.3351500783e-05   -3.2375676984e-05    1.6150823037e-06   -5.0107995364e-06    1.0204410342e-07   -6.2419172505e-07
  19.0000000    2.3002607457e-05   -3.1373571050e-05    1.6136758940e-06   -5.0342956894e-06    1.0208780997e-07   -6.3440122581e-07
  20.0000000    2.2586096588e-05   -3.0152431382e-05    1.6121392904e-06   -5.0565119472e-06    1.0200164574e-07   -6.2928104195e-07
  21.0000000    2.2088749721e-05   -2.8679736221e-05    1.6104624499e-06   -5.0773602272e-06    1.0205206807e-07   -6.3942696501e-07
  22.0000000    2.1493572189e-05   -2.6916454334e-05    1.6086345886e-06   -5.0967395257e-06    1.0195467109e-07   -6.3430057636e-07
  23.0000000    2.0780790742e-05   -2.4816280537e-05    1.6066441871e-06   -5.1145343570e-06    1.0201238755e-07   -6.4435082872e-07
  24.0000000    1.9928485324e-05   -2.2324195299e-05    1.6044788798e-06   -5.1306136103e-06    1.0190373936e-07   -6.3921444690e-07
  25.0000000    1.8905430433e-05   -1.9373881702e-05    1.6021251046e-06   -5.1448300176e-06    1.0197290606e-07   -6.4914502388e-07
  26.0000000    1.7664516241e-05   -1.5887128881e-05    1.5995675065e-06   -5.1570204399e-06    1.0185301738e-07   -6.4399580009e-07
  27.0000000    1.6147247892e-05   -1.1771404240e-05    1.5967882082e-06   -5.1670073214e-06    1.0194036125e-07   -6.5380233415e-07
  28.0000000    1.4278377903e-05   -6.9129545251e-06    1.5937661048e-06   -5.1746012431e-06    1.0180925046e-07   -6.4863928176e-07
  29.0000000    1.1969081623e-05   -1.2149018765e-06    1.5904763313e-06   -5.1796038652e-06    1.0192077997e-07   -6.5834376824e-07
  30.0000000    9.0188203232e-06    5.2951753261e-06    1.5868899178e-06   -5.1818102918e-06    1.0177845453e-07   -6.5316678395e-07
  31.0000000    4.6988315156e-06    1.2470808613e-05    1.5829735188e-06   -5.1810100805e-06    1.0191511394e-07   -6.6281660931e-07
  32.0000000   -1.4116493981e-06    2.0679401116e-05    1.5786891473e-06   -5.1769862524e-06    1.0176157260e-07   -6.5762547131e-07
  33.0000000   -5.3384740396e-06    3.2308047700e-05    1.5739940557e-06   -5.1695120262e-06    1.0191601042e-07   -6.6728482722e-07
  34.0000000    8.6592019227e-07    5.0941829056e-05    1.5688410319e-06   -5.1583459340e-06    1.0175125274e-07   -6.6207895079e-07
  35.0000000    1.2446666892e-05    7.3898068712e-05    1.5631790547e-06   -5.1432267346e-06    1.0190773335e-07   -6.7181356741e-07
  36.0000000   -6.2515631251e-08    8.8876064488e-05    1.5569535612e-06   -5.1238689490e-06    1.0173176297e-07   -6.6659209643e-07
  37.0000000   -5.8221628942e-05    9.1406036651e-05    1.5501051505e-06   -5.0999583914e-06    1.0187002260e-07   -6.7645024328e-07
  38.0000000   -1.3081886752e-04    1.0071843288e-04    1.5425663883e-06   -5.0711465627e-06    1.0168284262e-07   -6.7121220150e-07
  39.0000000   -1.5736869578e-04    1.3738300745e-04    1.5342592676e-06   -5.0370438669e-06    1.0178491584e-07   -6.8120746975e-07
  40.0000000   -1.1831937316e-04    1.9234831686e-04    1.5250995202e-06   -4.9972129060e-06    1.0158652533e-07   -6.7595186673e-07
  41.0000000   -5.8251529112e-05    2.4089475860e-04    1.5150123577e-06   -4.9511626992e-06    1.0164406048e-07   -6.8605297598e-07
  42.0000000   -4.6520548528e-05    2.7684359322e-04    1.5039489001e-06   -4.8983424261e-06    1.0143445735e-07   -6.8077880944e-07
  43.0000000   -1.2473021553e-04    3.1459449522e-04    1.4918680419e-06   -4.8381316317e-06    1.0145358056e-07   -6.9090941388e-07
  44.0000000   -2.7809162483e-04    3.6681048927e-04    1.4786485187e-06   -4.7698272060e-06    1.0123276524e-07   -6.8561567593e-07
  45.0000000   -4.4490551183e-04    4.2855043304e-04    1.4639617229e-06   -4.6926374188e-06    1.0123444345e-07   -6.9566486637e-07
  46.0000000   -5.6451458494e-04    4.8257044633e-04    1.4472401206e-06   -4.6056994845e-06    1.0100242167e-07   -6.9035061145e-07
  47.0000000   -6.3270397264e-04    5.2069558671e-04    1.4278784155e-06   -4.5081163076e-06    1.0101804308e-07   -7.0019200469e-07
  48.0000000   -7.0225677199e-04    5.5071187650e-04    1.4055859744e-06   -4.3989530457e-06    1.0077482429e-07   -6.9485637740e-07
  49.0000000   -8.2288854978e-04    5.7860495455e-04    1.3805509373e-06   -4.2771053420e-06    1.0083854509e-07   -7.0437114346e-07
  50.0000000   -9.9804645848e-04    5.9567954463e-04    1.3532594592e-06   -4.1410704782e-06    1.0058413806e-07   -6.9901331610e-07
  51.0000000   -1.2000024645e-03    5.8620638370e-04    1.3245328301e-06   -3.9889378323e-06    1.0072469241e-07   -7.0811187475e-07
  52.0000000   -1.4009340819e-03    5.4027180673e-04    1.2965544935e-06   -3.8190414467e-06    1.0045909898e-07   -7.0273096969e-07
  53.0000000   -1.5794139126e-03    4.5795182269e-04    1.2740466949e-06   -3.6311260493e-06    1.0069374700e-07   -7.1136855054e-07
  54.0000000   -1.7118485336e-03    3.4451479844e-04    1.2625574678e-06   -3.4265498169e-06    1.0041695623e-07   -7.0596361569e-07
  55.0000000   -1.7726210714e-03    2.0335297496e-04    1.2626189264e-06   -3.2052681307e-06    1.0074917606e-07   -7.1414606119e-07
  56.0000000   -1.7430020714e-03    3.7230190374e-05    1.2660469465e-06   -2.9589524831e-06    1.0046116195e-07   -7.0871609454e-07
  57.0000000   -1.6145521517e-03   -1.4196730282e-04    1.2635775964e-06   -2.6638510276e-06    1.0088217235e-07   -7.1649501641e-07
  58.0000000   -1.3850481286e-03   -3.1190034919e-04    1.2539667241e-06   -2.2819076773e-06    1.0058289824e-07   -7.1103899465e-07
  59.0000000   -1.0568818626e-03   -4.5245033556e-04    1.2084494319e-06   -1.7816767608e-06    1.0107579353e-07   -7.1849812045e-07
  60.0000000   -6.4295015067e-04   -5.5399133912e-04    9.4579755857e-07   -1.1879487432e-06    1.0076522492e-07   -7.1301502406e-07
  61.0000000   -1.7227610871e-04   -6.1195046970e-04   -1.5398769872e-08   -6.5150071910e-07    1.0130985985e-07   -7.2025100260e-07
  62.0000000    3.1585508179e-04   -6.2146499331e-04   -2.3619079011e-06   -4.8644694583e-07    1.0098798458e-07   -7.1473984060e-07
  63.0000000    7.8530587780e-04   -5.8074361611e-04   -6.3128312614e-06   -1.0639222317e-06    1.0156491694e-07   -7.2184179787e-07
  64.0000000    1.2089595375e-03   -4.9530214123e-04   -1.0400250300e-05   -2.4523802562e-06    1.0123176593e-07   -7.1630159559e-07
  65.0000000    1.5641460106e-03   -3.7625800075e-04   -1.0578942573e-05   -3.8808666069e-06    1.0182441035e-07   -7.2333384990e-07
  66.0000000    1.8289752331e-03   -2.3474994508e-04   -1.2504249487e-06   -3.4763896172e-06    1.0148006783e-07   -7.1776360809e-07
  67.0000000    1.9884220974e-03   -7.9416598048e-05    2.0751120307e-05    1.0522653863e-06    1.0207518170e-07   -7.2475453763e-07
  68.0000000    2.0451340683e-03    8.0080062732e-05    5.0562529586e-05    1.0587517477e-05    1.0171977594e-07   -7.1915326909e-07
  69.0000000    2.0198364367e-03    2.3078828497e-04    7.2482272788e-05    2.2636293532e-05    1.0230696901e-07   -7.2609187005e-07
  70.0000000    1.9366896808e-03    3.6075545238e-04    6.4927900120e-05    3.1142121444e-05    1.0194063911e-07   -7.2045872193e-07
  71.0000000    1.8097176163e-03    4.6379964120e-04    1.3739347758e-05    2.9302615976e-05    1.0251160148e-07   -7.2729894093e-07
  72.0000000    1.6455445736e-03    5.3892822852e-04   -7.3266569113e-05    1.4274213390e-05    1.0213444845e-07   -7.2163324580e-07
  73.0000000    1.4552904210e-03    5.8746856153e-04   -1.6208883258e-04   -9.5225173524e-06    1.0268216555e-07   -7.2830397897e-07
  74.0000000    1.2579001904e-03    6.1193992658e-04   -2.0571347119e-04   -3.1512271569e-05    1.0229420238e-07   -7.2260514039e-07
  75.0000000    1.0714245085e-03    6.1460033185e-04   -1.6960327332e-04   -4.0402858900e-05    1.0281176285e-07   -7.2902268076e-07
  76.0000000    9.0485167611e-04    5.9482725838e-04   -5.4183291947e-05   -3.0300101397e-05    1.0241287946e-07   -7.2329000158e-07
  77.0000000    7.5989104477e-04    5.5041018376e-04    1.0054631597e-04   -3.1606411377e-06    1.0289082514e-07   -7.2937020636e-07
  78.0000000    6.3790951499e-04    4.8327883708e-04    2.3208953839e-04    3.3548029456e-05    1.0248077941e-07   -7.2360281728e-07
  79.0000000    5.4229249831e-04    4.0147744284e-04    2.8495323352e-04    7.0981836499e-05    1.0290241166e-07   -7.2927069235e-07
  80.0000000    4.7489645622e-04    3.1371856484e-04    2.3680991741e-04    1.0116390643e-04    1.0248084704e-07   -7.2346758550e-07
  81.0000000    4.3363437010e-04    2.2408116992e-04    1.0816949182e-04    1.1705019820e-04    1.0282055857e-07   -7.2866284410e-07
  82.0000000    4.1504260802e-04    1.3331332224e-04   -4.8754502030e-05    1.1323189957e-04    1.0238703978e-07   -7.2282287330e-07
  83.0000000    4.1696673065e-04    4.2360123945e-05   -1.7575491664e-04    8.8844562631e-05    1.0262900072e-07   -7.2750165946e-07
  84.0000000    4.3668442477e-04   -4.7222681660e-05   -2.3521588897e-04    5.0363519071e-05    1.0218304967e-07   -7.2162341940e-07
  85.0000000    4.6834508946e-04   -1.3363349393e-04   -2.2370299289e-04    1.0707440744e-05    1.0237798928e-07   -7.2575667556e-07
  86.0000000    5.0584719448e-04   -2.1516354126e-04   -1.6667391786e-04   -1.5722045722e-05    1.0191910377e-07   -7.1983833225e-07
  87.0000000    5.4784280998e-04   -2.9236408986e-04   -9.9803884577e-05   -1.8645099001e-05    1.0224825667e-07   -7.2340573621e-07
  88.0000000    5.9655190994e-04   -3.6903263135e-04   -4.9518363561e-05    5.3068765092e-06    1.0177589742e-07   -7.1744490437e-07
  89.0000000    6.5171087884e-04   -4.4987928756e-04   -2.3661159662e-05    5.2939897206e-05    1.0249657311e-07   -7.2042184110e-07
  90.0000000    7.0779399719e-04   -5.3750406291e-04   -1.5023283215e-05    1.1609273096e-04    1.0201012342e-07   -7.1441551399e-07
  91.0000000    7.5718535220e-04   -6.3125392516e-04   -1.2257278285e-05    1.8337505084e-04    1.0313804801e-07   -7.1675513229e-07
  92.0000000    7.9530710553e-04   -7.2857092240e-04   -9.8000213248e-06    2.4270213782e-04    1.0263676808e-07   -7.1069966219e-07
  93.0000000    8.2200877782e-04   -8.2807165103e-04   -1.1370081382e-05    2.8516928795e-04    1.0345705567e-07   -7.1233026604e-07
  94.0000000    8.3788971930e-04   -9.3161678462e-04   -2.6965278206e-05    3.0884020849e-04    1.0294006313e-07   -7.0622143141e-07
  95.0000000    8.4040908183e-04   -1.0419264023e-03   -6.7004786339e-05    3.1975579778e-04    1.0187298278e-07   -7.0709205079e-07
  96.0000000    8.2422237164e-04   -1.1587294584e-03   -1.3755962309e-04    3.2878217079e-04    1.0133929682e-07   -7.0092524478e-07
  97.0000000    7.8458412060e-04   -1.2796898311e-03   -2.3853997339e-04    3.4580927724e-04    9.6791331813e-08   -7.0107435696e-07
  98.0000000    7.1956746007e-04   -1.4033733215e-03   -3.6450425955e-04    3.7467354988e-04    9.6239982373e-08   -6.9484491306e-07
  99.0000000    6.2915395751e-04   -1.5280325950e-03   -5.0679360368e-04    4.1154436149e-04    8.8348477474e-08   -6.9432089162e-07
 100.0000000    5.1293874081e-04   -1.6493469211e-03   -6.5588047011e-04    4.4717397735e-04    8.7778633271e-08   -6.8802442783e-07
 101.0000000    3.6863222605e-04   -1.7629044498e-03   -8.0328541977e-04    4.7119599052e-04    7.9979143537e-08   -6.8647388216e-07
 102.0000000    1.9258728627e-04   -1.8673486163e-03   -9.4260292726e-04    4.7584857263e-04    7.9390379981e-08   -6.8010667172e-07
 103.0000000   -1.8419579955e-05   -1.9610889874e-03   -1.0692622704e-03    4.5732321515e-04    7.8786722697e-08   -6.7637758202e-07
 104.0000000   -2.6673212093e-04   -2.0372357865e-03   -1.1790577300e-03    4.1476684051e-04    7.8179283852e-08   -6.6993706643e-07
 105.0000000   -5.5402143951e-04   -2.0857321134e-03   -1.2661843288e-03    3.4857497690e-04    9.4319997718e-08   -6.6292700307e-07
 106.0000000   -8.8015538506e-04   -2.0981153361e-03   -1.3219550394e-03    2.5979945610e-04    9.3694070903e-08   -6.5641079341e-07
 107.0000000   -1.2423568255e-03   -2.0668846495e-03   -1.3350906753e-03    1.5110097989e-04    1.3428170929e-07   -6.4795741454e-07
 108.0000000   -1.6356165926e-03   -1.9826783033e-03   -1.2936323475e-03    2.7997252108e-05    1.3363852829e-07   -6.4136380179e-07
 109.0000000   -2.0529033133e-03   -1.8345601240e-03   -1.1877530886e-03   -1.0120425350e-04    1.9491272385e-07   -6.3855579238e-07
 110.0000000   -2.4848541691e-03   -1.6129500338e-03   -1.0124829915e-03   -2.2715816362e-04    1.9425813952e-07   -6.3189350501e-07
 111.0000000   -2.9191942470e-03   -1.3116417532e-03   -7.6954677476e-04   -3.4171284466e-04    2.5143263759e-07   -6.4224540254e-07
 112.0000000   -3.3403730674e-03   -9.2689494401e-04   -4.6784574748e-04   -4.3897811332e-04    2.5076144628e-07   -6.3551635000e-07
 113.0000000   -3.7303981722e-03   -4.5612892929e-04   -1.2247400528e-04   -5.1459203473e-04    2.6686826289e-07   -6.5124525754e-07
 114.0000000   -4.0699232408e-03    1.0031023385e-04    2.4741998909e-04   -5.6408672562e-04    2.6615763000e-07   -6.4440718253e-07
 115.0000000   -4.3380317702e-03    7.3577546835e-04    6.2122517656e-04   -5.8207984792e-04    2.2459627407e-07   -6.2574481853e-07
 116.0000000   -4.5113765845e-03    1.4368692508e-03    9.7912187080e-04   -5.6346184207e-04    2.2391022753e-07   -6.1886443398e-07
 117.0000000   -4.5645444026e-03    2.1856548543e-03    1.3035326084e-03   -5.0613324069e-04    1.2944246181e-07   -5.0277926329e-07
 118.0000000   -4.4726073121e-03    2.9592374565e-03    1.5798037142e-03   -4.1338207156e-04    1.2889754764e-07   -4.9608577424e-07
 119.0000000   -4.2151370494e-03    3.7266539228e-03    1.7964674636e-03   -2.9398136468e-04   -1.1088447049e-07   -2.5663047890e-07
 120.0000000   -3.7799755661e-03    4.4490503900e-03    1.9454552426e-03   -1.5973967521e-04   -1.1164637437e-07   -2.4966104315e-07
 121.0000000   -3.1655730524e-03    5.0843488658e-03    2.0224930869e-03   -2.2196364484e-05   -8.6066379216e-07   -2.1232497938e-09
 122.0000000   -2.3821810190e-03    5.5918927244e-03    2.0277183954e-03    1.0938511300e-04   -8.6216227807e-07    6.0222301546e-09
 123.0000000   -1.4526085210e-03    5.9345955287e-03    1.9662921998e-03    2.2800223858e-04   -2.6024986759e-06   -6.6824612704e-08
 124.0000000   -4.1179550942e-04    6.0803829096e-03    1.8485011099e-03    3.2796007828e-04   -2.6031653244e-06   -5.9928112500e-08
 125.0000000    6.9606145692e-04    6.0047624235e-03    1.6887960457e-03    4.0446809661e-04   -5.0289738030e-06   -8.8521153966e-07
 126.0000000    1.8219240210e-03    5.6936944613e-03    1.5036141145e-03    4.5416742605e-04   -5.0263999424e-06   -8.8338585891e-07
 127.0000000    2.9155913292e-03    5.1454847423e-03    1.3085344949e-03    4.7581829063e-04   -5.7629718447e-06   -2.5627874120e-06
