#       time         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          200.000000          200.000000
   0.0000000    2.5295657536e-16   -1.3992383368e-17   -1.0453030481e-16    1.3161021307e-17
   1.0000000   -5.1384214504e-16   -1.6799059049e-17   -1.0748927642e-16   -1.7675940163e-17
   2.0000000   -2.2924490917e-16    1.4842383363e-17    2.2585354982e-17   -3.9477323125e-19
   3.0000000    1.3988643832e-16   -1.3019772852e-17   -2.1352393693e-17    1.6889566568e-17
   4.0000000   -8.1228405232e-17   -1.8592035470e-16   -5.0474976262e-17    1.0199964476e-16
   5.0000000   -1.8163363855e-16    1.2235333046e-16    2.7141203391e-17    7.0650522386e-17
   6.0000000    4.0100304649e-17   -9.6889271386e-18    4.1865296271e-17   -7.2230145612e-18
   7.0000000    1.4279662718e-16    1.5125110856e-16    3.1854368024e-17   -3.8423150225e-17
   8.0000000    4.3813366087e-16    1.4156176543e-16   -9.3033511905e-17   -7.5959406805e-17
   9.0000000   -1.5375258538e-15   -1.8212481794e-16   -1.1280187240e-17   -2.6180315399e-17
  10.0000000   -3.5160597158e-15    1.7489578666e-16   -1.4008965093e-16   -7.9250392311e-17
  11.0000000    1.1748749044e-14    1.0698417862e-15   -1.6332002981e-16    7.4872167345e-17
  12.0000000    1.7383170155e-14   -3.9864416291e-15   -6.3078672880e-17   -5.7938690756e-17
  13.0000000   -5.4554163413e-14   -4.1648615061e-15   -1.1297215060e-16    2.1038123732e-16
  14.0000000   -1.0311138918e-13    1.5767670434e-14   -1.2834990350e-17    2.5129736244e-16
  15.0000000    1.1528345910e-13    1.4962012795e-14   -9.4778729594e-17    2.1781576836e-16
  16.0000000    4.6629254093e-13   -2.8575740556e-14   -4.2231479867e-17    1.1698813447e-17
  17.0000000    3.1020133016e-13   -6.8884681000e-15   -8.9062706548e-17   -1.4693427932e-16
  18.0000000   -5.9823125168e-13    7.9278669387e-14   -1.8469129809e-17   -1.6536515301e-16
  19.0000000   -1.3986098265e-12   -4.2446434315e-14    1.5830048700e-17   -6.9107668657e-17
