#       time         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          200.000000          200.000000
   0.0000000   -1.2274530816e-22    1.8166558149e-22   -5.5341199991e-24    3.9673137442e-24
   1.0000000   -3.2385042722e-22    3.1749970567e-22   -4.3625228457e-24    8.5027673690e-25
   2.0000000   -4.7509316231e-22    2.5503986252e-22   -1.5418227432e-24    3.0585685955e-24
   3.0000000   -8.7672783029e-24    1.4450374765e-22   -1.4668236428e-24   -7.0042777071e-25
   4.0000000    1.5691924370e-21    2.5719613431e-22   -5.2702430265e-24   -1.8318790026e-24
   5.0000000   -2.9536379321e-22    5.8498045447e-22   -3.1676928715e-24    2.0506253713e-24
   6.0000000    5.2272956227e-22   -5.6023632160e-23   -5.5147160185e-24   -2.8830270768e-25
   7.0000000   -1.8238223161e-22    3.7115473868e-22   -2.1839310398e-24    1.6378479863e-24
   8.0000000    3.1395032259e-22    1.0420710365e-22   -1.6460664534e-25   -3.9405191905e-24
   9.0000000    3.0426596370e-22    2.7984242832e-22    8.3134771425e-25   -1.2138338961e-24
  10.0000000    9.5820611621e-22    1.5799612587e-22    3.3795800791e-24    1.5280259267e-24
  11.0000000   -2.1685619610e-22    1.1227682718e-22   -6.9686823942e-24    1.7774195030e-24
  12.0000000    9.5535611776e-22    4.5830857985e-23   -2.3948205739e-24    1.5728800452e-25
  13.0000000    1.5091096732e-22    2.2242612596e-23   -8.4580875422e-24   -2.7030775930e-24
  14.0000000    2.3816323860e-22    1.6125321711e-22   -4.1381955245e-25   -1.1566900608e-24
  15.0000000    1.2495989401e-22    2.3753417625e-22   -2.8788096112e-24    2.9945079766e-25
  16.0000000    9.9829113306e-22    1.8180248245e-22   -6.5647784820e-24    2.8845008493e-24
  17.0000000    1.0293575954e-21   -6.3625462008e-23   -4.0645767273e-24    7.1463427343e-25
  18.0000000   -2.1952152393e-22    5.0157715484e-23   -7.3500632500e-24   -7.8586863894e-25
  19.0000000   -1.5374338971e-22   -5.1055253390e-23   -3.5222392271e-24   -2.3702182010e-25
  20.0000000   -2.5050609137e-22   -1.5663610046e-22   -3.7662530289e-24    2.2722290856e-24
  21.0000000    4.5126538256e-22    7.6976881577e-23    1.8071207363e-24    8.6513019875e-25
  22.0000000    5.7575015582e-23    2.9626485651e-22    8.0216602062e-24    1.8732074664e-24
  23.0000000   -5.9404186111e-22   -2.0010655899e-22   -4.6074114774e-24    3.2786021562e-24
  24.0000000   -3.3585281851e-22    8.8689599363e-23    1.9370401866e-25    2.8575729626e-24
  25.0000000   -1.1132808170e-21    2.4457433819e-23   -7.3136917194e-24    1.2037522438e-24
  26.0000000    1.5975972532e-22   -5.1340989767e-22   -3.5976371451e-24    3.2095641436e-25
  27.0000000   -3.0316422933e-21   -1.0605025137e-21   -7.5738399770e-24    6.3683496314e-26
  28.0000000   -5.2516388198e-21    2.7754083627e-21    6.4999868853e-24    2.3303877352e-24
  29.0000000    3.7120942489e-21    1.0907778867e-20   -7.5641927190e-24   -1.7107118160e-24
  30.0000000    4.6086770923e-21   -2.4884908708e-21    1.7977239139e-24    2.3542571450e-24
  31.0000000   -1.1161491057e-20   -5.3326568501e-20   -5.2126738268e-24   -1.2754664045e-24
  32.0000000    3.7666409738e-22   -5.9878334175e-20   -1.2037079682e-23    2.9787756493e-24
