# t	flux r=450	flux r=1.71 
577.500	6.082	7.922
580.000	6.085	8.666
582.500	6.104	7.181
585.000	6.161	7.723
587.500	6.171	8.830
590.000	6.181	7.474
592.500	6.239	7.572
595.000	6.257	9.184
597.500	6.260	8.200
600.000	6.315	7.553
602.500	6.342	9.097
605.000	6.340	8.573
607.500	6.390	7.527
610.000	6.427	9.127
612.500	6.422	9.313
615.000	6.465	7.848
617.500	6.511	8.895
620.000	6.506	9.565
622.500	6.540	8.045
625.000	6.593	8.741
627.500	6.591	10.077
630.000	6.615	8.687
632.500	6.673	8.588
635.000	6.677	10.078
637.500	6.692	9.035
640.000	6.751	8.469
642.500	6.764	10.247
645.000	6.770	9.809
647.500	6.828	8.606
650.000	6.850	10.029
652.500	6.849	10.120
655.000	6.904	8.682
657.500	6.936	9.926
660.000	6.931	10.765
662.500	6.979	9.176
665.000	7.020	9.677
667.500	7.014	10.862
670.000	7.054	9.449
672.500	7.103	9.501
675.000	7.098	11.192
677.500	7.128	10.180
680.000	7.184	9.455
682.500	7.184	11.031
685.000	7.204	10.503
687.500	7.264	9.406
690.000	7.271	11.032
692.500	7.281	11.227
695.000	7.342	9.707
697.500	7.358	10.738
700.000	7.360	11.406
702.500	7.418	9.863
705.000	7.444	10.559
707.500	7.440	11.888
710.000	7.494	10.475
712.500	7.530	10.358
715.000	7.522	11.811
717.500	7.568	10.754
720.000	7.613	10.208
722.500	7.605	11.953
725.000	7.642	11.481
727.500	7.695	10.297
730.000	7.690	11.669
732.500	7.717	11.703
735.000	7.775	10.317
737.500	7.776	11.547
740.000	7.792	12.297
742.500	7.853	10.746
745.000	7.863	11.241
747.500	7.870	12.307
750.000	7.931	10.929
752.500	7.952	11.039
755.000	7.950	12.601
757.500	8.008	11.577
760.000	8.040	10.929
762.500	8.032	12.370
765.000	8.083	11.788
767.500	8.126	10.823
770.000	8.115	12.355
772.500	8.158	12.427
775.000	8.209	11.033
777.500	8.198	12.006
780.000	8.232	12.498
782.500	8.290	11.089
785.000	8.282	11.812
787.500	8.305	12.921
790.000	8.367	11.580
792.500	8.366	11.548
795.000	8.380	12.763
797.500	8.442	11.726
