#          tintegral inside 0 < R < 50
   0.0000000    0.0000000000e+00
  60.0000000    8.2260174326e+02
 120.0000000    8.2693957071e+02
 180.0000000    8.2885135167e+02
 240.0000000    8.2921646284e+02
 300.0000000    8.3536832488e+02
 360.0000000    8.3614174201e+02
 420.0000000    8.3350700749e+02
 480.0000000    8.3714934476e+02
 540.0000000    8.4265080542e+02
 600.0000000    8.4130612575e+02
 660.0000000    8.4167616687e+02
 720.0000000    8.4892956274e+02
 780.0000000    8.4985778655e+02
 840.0000000    8.4697854015e+02
 900.0000000    8.5211301386e+02
 960.0000000    8.5827925813e+02
1020.0000000    8.5535293400e+02
1080.0000000    8.5570652535e+02
1140.0000000    8.6320708826e+02
1200.0000000    8.6197322372e+02
1260.0000000    8.5775020374e+02
1320.0000000    8.6266977199e+02
1380.0000000    8.6525046180e+02
1440.0000000    8.6035313723e+02
1500.0000000    8.6047581239e+02
1560.0000000    8.6606099786e+02
1620.0000000    8.6604616771e+02
1680.0000000    8.6281883982e+02
1740.0000000    8.6806065387e+02
1800.0000000    8.7267486662e+02
1860.0000000    8.6801744419e+02
1920.0000000    8.6844452062e+02
1980.0000000    8.7462255641e+02
2040.0000000    8.7374855348e+02
2100.0000000    8.7070380907e+02
2160.0000000    8.7577263365e+02
2220.0000000    8.8063876679e+02
2280.0000000    8.7708576086e+02
2340.0000000    8.7771026074e+02
2400.0000000    8.8493989143e+02
2460.0000000    8.8628343076e+02
2520.0000000    8.8365760993e+02
2580.0000000    8.8944933439e+02
2640.0000000    8.9715759267e+02
2700.0000000    8.9561486982e+02
2760.0000000    8.9680263344e+02
2820.0000000    9.0829246777e+02
2880.0000000    9.1266541452e+02
2940.0000000    9.0921897219e+02
3000.0000000    9.1860147536e+02
3060.0000000    9.2986838367e+02
3120.0000000    9.2492014752e+02
3180.0000000    9.2689023357e+02
3240.0000000    9.4012975172e+02
3300.0000000    9.3680547816e+02
3360.0000000    9.2970312872e+02
3420.0000000    9.3854243762e+02
3480.0000000    9.3961970914e+02
3540.0000000    9.2839927882e+02
3600.0000000    9.2969641025e+02
3660.0000000    9.3365991333e+02
3720.0000000    9.2540032959e+02
3780.0000000    9.2076742534e+02
3840.0000000    9.2583112895e+02
3900.0000000    9.2787667363e+02
3960.0000000    9.2218012308e+02
4020.0000000    9.2405253751e+02
4080.0000000    9.3176945945e+02
4140.0000000    9.2641357227e+02
4200.0000000    9.2149001624e+02
4260.0000000    9.2693843126e+02
4320.0000000    9.2665245728e+02
4380.0000000    9.2063681448e+02
4440.0000000    9.2218316056e+02
4500.0000000    9.2918456263e+02
4560.0000000    9.2804218338e+02
4620.0000000    9.2490308202e+02
4680.0000000    9.3349811786e+02
4740.0000000    9.3853163510e+02
4800.0000000    9.3112362441e+02
4860.0000000    9.3343414128e+02
4920.0000000    9.4048635059e+02
4980.0000000    9.3696180158e+02
5040.0000000    9.3299424955e+02
5100.0000000    9.4189438625e+02
5160.0000000    9.4414156175e+02
5220.0000000    9.3492614973e+02
5280.0000000    9.3719845009e+02
5340.0000000    9.4349028576e+02
5400.0000000    9.4015181305e+02
5460.0000000    9.3621297981e+02
5520.0000000    9.4644397458e+02
5580.0000000    9.4728784620e+02
5640.0000000    9.3564074641e+02
5700.0000000    9.3852007475e+02
5760.0000000    9.4237423651e+02
5820.0000000    9.3136164637e+02
5880.0000000    9.2625943115e+02
5940.0000000    9.3128759693e+02
6000.0000000    9.2384855201e+02
6060.0000000    9.1342216319e+02
6120.0000000    9.1526719614e+02
6180.0000000    9.1323341595e+02
6240.0000000    9.0213964786e+02
6300.0000000    8.9892789005e+02
6360.0000000    8.9912532970e+02
6420.0000000    8.9276284678e+02
6480.0000000    8.8880640292e+02
6540.0000000    8.8951138907e+02
6600.0000000    8.9150488881e+02
6660.0000000    8.9140624848e+02
6720.0000000    8.9034789659e+02
6780.0000000    8.9532515832e+02
6840.0000000    8.9998061811e+02
6900.0000000    8.9805680031e+02
6960.0000000    9.0100552247e+02
7020.0000000    9.1068882790e+02
7080.0000000    9.0953498219e+02
7140.0000000    9.0681144244e+02
7200.0000000    9.1520871623e+02
7260.0000000    9.1679796700e+02
7320.0000000    9.0997917041e+02
7380.0000000    9.1298959803e+02
7440.0000000    9.1847135917e+02
7500.0000000    9.1375716823e+02
7560.0000000    9.1115947869e+02
7620.0000000    9.1832967937e+02
7680.0000000    9.2001709086e+02
7740.0000000    9.1342331695e+02
7800.0000000    9.1716363309e+02
7860.0000000    9.2291873626e+02
7920.0000000    9.1446088849e+02
7980.0000000    9.1121810795e+02
8040.0000000    9.1574673305e+02
8100.0000000    9.1064334236e+02
8160.0000000    9.0388271451e+02
