   5.0000000    5.8266283984e+01   -2.7736492958e-06
  10.0000000    1.6246887786e+01    1.1705519248e-06
  15.0000000    1.3105920854e+02   -4.0370416479e-05
  20.0000000    1.1234573151e+02    2.6471483898e-05
  25.0000000    1.0541144397e+02    4.5047540490e-05
  30.0000000    2.9823858523e+02    7.4027235909e-05
  35.0000000    2.7125676727e+01   -8.4824781130e-05
  40.0000000    4.8488627258e+02   -1.7979178085e-04
  45.0000000    9.0890455855e+00    5.0346435057e-05
  50.0000000    5.4438524125e+02    2.1774616838e-04
  55.0000000    1.5627139820e+02    2.0851561050e-03
  60.0000000    4.2467937826e+02    2.7157963387e-02
  65.0000000    4.6964537966e+02   -2.2096760262e-02
  70.0000000    1.8871416798e+02   -3.4428052677e-02
  75.0000000    8.2185370079e+02    1.7578670569e-01
  80.0000000    1.0909789576e+01   -3.6737425206e-01
  85.0000000    1.0099777993e+03   -6.1091288711e-01
  90.0000000    7.4565797497e+01   -2.6042617598e-01
  95.0000000    8.8843534962e+02    4.2682870007e-01
 100.0000000    4.3556244482e+02    5.8634653376e-02
 105.0000000    5.2682645352e+02    1.5224548880e-01
 110.0000000    9.5396862747e+02    1.4368664727e-01
 115.0000000    1.3945720616e+02   -9.1733816269e-02
 120.0000000    1.3546798057e+03   -2.1507584267e-01
 125.0000000    4.2031134090e+00   -2.0784948634e-01
 130.0000000    1.3956269665e+03   -4.8179941316e-01
 135.0000000    2.8213427091e+02   -3.6980856008e-01
 140.0000000    1.0053180619e+03   -4.4100248068e-01
 145.0000000    8.9214317095e+02    9.6716648385e-01
 150.0000000    4.5865693008e+02   -7.2226353008e-01
 155.0000000    1.5366427459e+03   -1.0766193644e+00
 160.0000000    3.6687061633e+01   -1.4196976041e+00
 165.0000000    1.8294668530e+03    1.3719458201e+00
 170.0000000    1.0825961834e+02    2.7503497053e+00
 175.0000000    1.5604282538e+03   -9.5946291353e-01
 180.0000000    7.1271379614e+02    3.9812198430e+00
 185.0000000    8.9846729364e+02   -1.6571208672e-02
 190.0000000    1.5127959814e+03    4.4608696827e+00
 195.0000000    2.2885607922e+02    4.9283707575e+00
 200.0000000    2.0993063217e+03    7.2173597695e+00
 205.0000000    6.8480091345e+00    6.7387223452e+00
 210.0000000    2.0622285563e+03    1.4864520293e+01
 215.0000000    4.6548469362e+02    1.4491050524e+01
 220.0000000    1.3927571221e+03    2.8323042526e+01
 225.0000000    1.3855330690e+03    3.1916111529e+01
 230.0000000    5.3853444731e+02    3.2188426827e+01
 235.0000000    2.2312244332e+03    5.5351806724e+01
 240.0000000    8.4455751633e+00    5.4307180983e+01
 245.0000000    2.4580622326e+03    5.5718717149e+01
 250.0000000    2.4306356591e+02    6.4772436412e+01
 255.0000000    1.9114159257e+03    6.6647309997e+01
 260.0000000    1.1320190318e+03    8.8169920208e+01
 265.0000000    9.4366784528e+02    9.7882685602e+01
 270.0000000    2.2122661526e+03    9.0098913960e+01
 275.0000000    1.1839159761e+02    1.0669193938e+02
 280.0000000    2.7580935040e+03    1.0914815936e+02
 285.0000000    7.4254725586e+01    1.0906765661e+02
 290.0000000    2.4059682178e+03    1.0451719911e+02
 295.0000000    8.8495700957e+02    1.2836719998e+02
 300.0000000    1.3914490347e+03    1.3624722340e+02
 305.0000000    2.1098893635e+03    1.3400583382e+02
 310.0000000    3.0665030111e+02    1.3851876676e+02
 315.0000000    2.9797369910e+03    1.6196042712e+02
 320.0000000   -2.0977432880e+01    1.6329670002e+02
 325.0000000    2.8245958704e+03    1.8549355644e+02
 330.0000000    6.5723394258e+02    1.8648354767e+02
 335.0000000    1.8165336077e+03    1.8447147851e+02
 340.0000000    2.0095552902e+03    1.6974809018e+02
 345.0000000    5.2936381724e+02    1.9951461608e+02
 350.0000000    3.0760828649e+03    1.9448228930e+02
 355.0000000   -6.5560997812e+01    2.1284333102e+02
 360.0000000    3.1844091882e+03    2.2760365115e+02
 365.0000000    4.5850767705e+02    2.4388239022e+02
 370.0000000    2.2111847766e+03    2.4495747070e+02
 375.0000000    1.8419502017e+03    2.3886136630e+02
 380.0000000    7.7531371649e+02    2.7552533858e+02
 385.0000000    3.2031706428e+03    2.5474385287e+02
 390.0000000   -5.7832636601e+01    2.5216821536e+02
 395.0000000    3.5123361953e+03    3.1492237014e+02
 400.0000000    3.1905139453e+02    2.9920288224e+02
 405.0000000    2.6193900079e+03    2.7705521853e+02
 410.0000000    1.7707609622e+03    3.1812854823e+02
 415.0000000    1.0443690678e+03    2.8620142922e+02
 420.0000000    3.2853415003e+03    3.1894369226e+02
 425.0000000   -3.9121671587e+01    2.9133483419e+02
 430.0000000    3.8487737621e+03    3.1794402205e+02
 435.0000000    2.3096265026e+02    2.8606519318e+02
 440.0000000    3.0221770464e+03    2.8707749860e+02
 445.0000000    1.7298575004e+03    2.9082926922e+02
 450.0000000    1.3012315679e+03    3.2001959815e+02
   5.0000000    5.8266283984e+01   -2.7736492958e-06
  10.0000000    1.6246887786e+01    1.1705519248e-06
  15.0000000    1.3105920854e+02   -4.0370416479e-05
  20.0000000    1.1234573151e+02    2.6471483898e-05
  25.0000000    1.0541144397e+02    4.5047540490e-05
  30.0000000    2.9823858523e+02    7.4027235909e-05
  35.0000000    2.7125676727e+01   -8.4824781130e-05
  40.0000000    4.8488627258e+02   -1.7979178085e-04
  45.0000000    9.0890455855e+00    5.0346435057e-05
  50.0000000    5.4438524125e+02    2.1774616838e-04
  55.0000000    1.5627139820e+02    2.0851561050e-03
  60.0000000    4.2467937826e+02    2.7157963387e-02
  65.0000000    4.6964537966e+02   -2.2096760262e-02
  70.0000000    1.8871416798e+02   -3.4428052677e-02
  75.0000000    8.2185370079e+02    1.7578670569e-01
  80.0000000    1.0909789576e+01   -3.6737425206e-01
  85.0000000    1.0099777993e+03   -6.1091288711e-01
  90.0000000    7.4565797497e+01   -2.6042617598e-01
  95.0000000    8.8843534962e+02    4.2682870007e-01
 100.0000000    4.3556244482e+02    5.8634653376e-02
 105.0000000    5.2682645352e+02    1.5224548880e-01
 110.0000000    9.5396862747e+02    1.4368664727e-01
 115.0000000    1.3945720616e+02   -9.1733816269e-02
 120.0000000    1.3546798057e+03   -2.1507584267e-01
 125.0000000    4.2031134090e+00   -2.0784948634e-01
 130.0000000    1.3956269665e+03   -4.8179941316e-01
 135.0000000    2.8213427091e+02   -3.6980856008e-01
 140.0000000    1.0053180619e+03   -4.4100248068e-01
 145.0000000    8.9214317095e+02    9.6716648385e-01
 150.0000000    4.5865693008e+02   -7.2226353008e-01
 155.0000000    1.5366427459e+03   -1.0766193644e+00
 160.0000000    3.6687061633e+01   -1.4196976041e+00
 165.0000000    1.8294668530e+03    1.3719458201e+00
 170.0000000    1.0825961834e+02    2.7503497053e+00
 175.0000000    1.5604282538e+03   -9.5946291353e-01
 180.0000000    7.1271379614e+02    3.9812198430e+00
 185.0000000    8.9846729364e+02   -1.6571208672e-02
 190.0000000    1.5127959814e+03    4.4608696827e+00
 195.0000000    2.2885607922e+02    4.9283707575e+00
 200.0000000    2.0993063217e+03    7.2173597695e+00
 205.0000000    6.8480091345e+00    6.7387223452e+00
 210.0000000    2.0622285563e+03    1.4864520293e+01
 215.0000000    4.6548469362e+02    1.4491050524e+01
 220.0000000    1.3927571221e+03    2.8323042526e+01
 225.0000000    1.3855330690e+03    3.1916111529e+01
 230.0000000    5.3853444731e+02    3.2188426827e+01
 235.0000000    2.2312244332e+03    5.5351806724e+01
 240.0000000    8.4455751633e+00    5.4307180983e+01
 245.0000000    2.4580622326e+03    5.5718717149e+01
 250.0000000    2.4306356591e+02    6.4772436412e+01
 255.0000000    1.9114159257e+03    6.6647309997e+01
 260.0000000    1.1320190318e+03    8.8169920208e+01
 265.0000000    9.4366784528e+02    9.7882685602e+01
 270.0000000    2.2122661526e+03    9.0098913960e+01
 275.0000000    1.1839159761e+02    1.0669193938e+02
 280.0000000    2.7580935040e+03    1.0914815936e+02
 285.0000000    7.4254725586e+01    1.0906765661e+02
 290.0000000    2.4059682178e+03    1.0451719911e+02
 295.0000000    8.8495700957e+02    1.2836719998e+02
 300.0000000    1.3914490347e+03    1.3624722340e+02
 305.0000000    2.1098893635e+03    1.3400583382e+02
 310.0000000    3.0665030111e+02    1.3851876676e+02
 315.0000000    2.9797369910e+03    1.6196042712e+02
 320.0000000   -2.0977432880e+01    1.6329670002e+02
 325.0000000    2.8245958704e+03    1.8549355644e+02
 330.0000000    6.5723394258e+02    1.8648354767e+02
 335.0000000    1.8165336077e+03    1.8447147851e+02
 340.0000000    2.0095552902e+03    1.6974809018e+02
 345.0000000    5.2936381724e+02    1.9951461608e+02
 350.0000000    3.0760828649e+03    1.9448228930e+02
 355.0000000   -6.5560997812e+01    2.1284333102e+02
 360.0000000    3.1844091882e+03    2.2760365115e+02
 365.0000000    4.5850767705e+02    2.4388239022e+02
 370.0000000    2.2111847766e+03    2.4495747070e+02
 375.0000000    1.8419502017e+03    2.3886136630e+02
 380.0000000    7.7531371649e+02    2.7552533858e+02
 385.0000000    3.2031706428e+03    2.5474385287e+02
 390.0000000   -5.7832636601e+01    2.5216821536e+02
 395.0000000    3.5123361953e+03    3.1492237014e+02
 400.0000000    3.1905139453e+02    2.9920288224e+02
 405.0000000    2.6193900079e+03    2.7705521853e+02
 410.0000000    1.7707609622e+03    3.1812854823e+02
 415.0000000    1.0443690678e+03    2.8620142922e+02
 420.0000000    3.2853415003e+03    3.1894369226e+02
 425.0000000   -3.9121671587e+01    2.9133483419e+02
 430.0000000    3.8487737621e+03    3.1794402205e+02
 435.0000000    2.3096265026e+02    2.8606519318e+02
 440.0000000    3.0221770464e+03    2.8707749860e+02
 445.0000000    1.7298575004e+03    2.9082926922e+02
 450.0000000    1.3012315679e+03    3.2001959815e+02
 455.0000000    3.4496627647e+03    3.1399357749e+02
 460.0000000    2.9942494567e+01    3.4839697457e+02
 465.0000000    4.2143726019e+03    3.2971246007e+02
 470.0000000    1.6462250991e+02    2.8555331432e+02
 475.0000000    3.4069229483e+03    2.8690071230e+02
 480.0000000    1.6804485619e+03    3.1196500199e+02
 485.0000000    1.6078228330e+03    2.8244058128e+02
 490.0000000    3.5807065049e+03    3.3372497749e+02
 495.0000000    1.1412056661e+02    2.8711629639e+02
 500.0000000    4.5973396772e+03    2.6202916038e+02
 505.0000000    1.1881101864e+02    2.5506427685e+02
 510.0000000    3.8204171400e+03    2.6103190115e+02
 515.0000000    1.6958863095e+03    2.2698172891e+02
 520.0000000    1.8840411132e+03    2.7202610151e+02
 525.0000000    3.7768647130e+03    2.6745512229e+02
 530.0000000    2.0315677782e+02    2.9952219154e+02
 535.0000000    4.8921522883e+03    2.9912379970e+02
 540.0000000    6.8733918390e+01    2.5983620732e+02
 545.0000000    4.1704364381e+03    2.8528736882e+02
 550.0000000    1.6649493257e+03    2.9165539388e+02
 555.0000000    2.1277115166e+03    2.6757356870e+02
 560.0000000    3.8594611374e+03    3.2794160354e+02
 565.0000000    2.5703852253e+02    3.2602734790e+02
 570.0000000    5.1707764766e+03    2.9584734475e+02
 575.0000000    2.9109242432e+01    2.9674911290e+02
 580.0000000    4.4417528161e+03    3.5239789443e+02
 585.0000000    1.6750058145e+03    2.6570234502e+02
 590.0000000    2.2803272876e+03    3.3271036219e+02
 595.0000000    3.9619842069e+03    3.7372731069e+02
 600.0000000    2.8762518858e+02    3.5382373238e+02
 605.0000000    5.2778144396e+03    3.5188280831e+02
 610.0000000   -1.1679740907e+00    3.5292770144e+02
 615.0000000    4.5620035056e+03    3.4779068511e+02
 620.0000000    1.6976920123e+03    3.4217582077e+02
 625.0000000    2.3295970645e+03    3.1106321605e+02
 630.0000000    4.0350606097e+03    3.7051656803e+02
 635.0000000    2.7810739039e+02    3.5810805429e+02
 640.0000000    5.3700082533e+03    3.4589862168e+02
 645.0000000    1.5943378247e+01    3.4021442965e+02
 650.0000000    4.5610938359e+03    3.9008035453e+02
 655.0000000    1.7621638773e+03    2.8873437914e+02
 660.0000000    2.2412479904e+03    3.6285693832e+02
 665.0000000    4.1097625699e+03    4.2656397650e+02
 670.0000000    1.8609022879e+02    3.9036281351e+02
 675.0000000    5.3232400780e+03    3.8210668285e+02
 680.0000000    7.0576208857e+00    4.4268094192e+02
 685.0000000    4.3950937908e+03    4.1474909701e+02
 690.0000000    1.8704320526e+03    4.1365537993e+02
 695.0000000    2.0023578740e+03    3.5243607492e+02
 700.0000000    4.2275219137e+03    4.3742524178e+02
 705.0000000    5.0704453671e+01    3.9970978545e+02
 710.0000000    5.2451115358e+03    4.2986859146e+02
 715.0000000    9.2494025341e+01    4.0075256949e+02
 720.0000000    4.0701905373e+03    4.2913661291e+02
 725.0000000    2.0639369272e+03    3.5318553079e+02
 730.0000000    1.6401033400e+03    4.0782747346e+02
 735.0000000    4.3571223882e+03    4.5299928570e+02
 740.0000000   -1.1075895192e+02    4.0493723136e+02
 745.0000000    5.0858809870e+03    3.7236454432e+02
 750.0000000    1.9016921635e+02    4.4157352247e+02
 755.0000000    3.6897021977e+03    4.1254178164e+02
 760.0000000    2.3341162758e+03    4.1190333625e+02
 765.0000000    1.2317008389e+03    3.3144222760e+02
 770.0000000    4.5323990963e+03    4.1907052313e+02
 775.0000000   -2.6591231976e+02    3.6888259626e+02
 780.0000000    4.9387717273e+03    4.8456189414e+02
 785.0000000    4.6161014985e+02    3.9779328366e+02
 790.0000000    3.2001979948e+03    4.1165142531e+02
 795.0000000    2.7227803767e+03    4.1811619263e+02
 800.0000000    7.5462758931e+02    4.1892849817e+02
 805.0000000    4.7619851213e+03    5.0319716289e+02
 810.0000000   -3.9523462177e+02    4.8556881233e+02
 815.0000000    4.7214219238e+03    5.1061800443e+02
 820.0000000    7.8389282131e+02    5.0245041181e+02
 825.0000000    2.6412224218e+03    5.6541316445e+02
 830.0000000    3.2296556256e+03    5.4182018909e+02
 835.0000000    3.1718509427e+02    5.2219350348e+02
 840.0000000    4.9479335629e+03    5.6509311612e+02
 845.0000000   -3.7631892634e+02    5.2185957576e+02
 850.0000000    4.4193109778e+03    6.2472302291e+02
 855.0000000    1.2575152285e+03    5.7101430965e+02
 860.0000000    2.0626212413e+03    5.8804434986e+02
 865.0000000    3.8247723013e+03    6.8532720460e+02
 870.0000000   -1.0234497532e+02    6.5646172171e+02
 875.0000000    5.1231622447e+03    6.6486602497e+02
 880.0000000   -2.6678548166e+02    6.5706905979e+02
 885.0000000    4.0994954009e+03    8.0300635117e+02
 890.0000000    1.9289542065e+03    6.6302058156e+02
 895.0000000    1.4301532778e+03    7.8707058654e+02
 900.0000000    4.5556007263e+03    7.1172935568e+02
 905.0000000   -3.7128823622e+02    7.2668285222e+02
 910.0000000    5.3536030268e+03    7.7598779987e+02
 915.0000000    1.4958717742e+02    7.0487329607e+02
 920.0000000    3.6420273961e+03    7.9535553857e+02
 925.0000000    2.8013732174e+03    7.2414762962e+02
 930.0000000    8.6564922199e+02    7.6062429304e+02
 935.0000000    5.2997341660e+03    8.7084834712e+02
 940.0000000   -5.2960913334e+02    7.9967947020e+02
 945.0000000    5.4076022682e+03    7.0092998080e+02
 950.0000000    7.5205953379e+02    7.2329051230e+02
 955.0000000    3.1588419667e+03    8.0321211511e+02
 960.0000000    3.7374313228e+03    7.3779371994e+02
 965.0000000    2.7769300563e+02    8.1980061513e+02
 970.0000000    6.0724722306e+03    7.2519683431e+02
 975.0000000   -4.8692932871e+02    6.6566217879e+02
 980.0000000    5.5590977925e+03    6.9107677694e+02
 985.0000000    1.6080920363e+03    7.1750394202e+02
 990.0000000    2.5843320619e+03    6.9221350495e+02
 995.0000000    4.9285613391e+03    7.4572054677e+02
1000.0000000   -1.8904973290e+02    7.2561899934e+02
1005.0000000    6.6835893379e+03    7.9628916255e+02
1010.0000000   -2.8042684167e+02    8.1830178570e+02
1015.0000000    5.4348702827e+03    7.0221350340e+02
1020.0000000    2.6754888628e+03    7.2300929021e+02
1025.0000000    1.8867180125e+03    7.5632728799e+02
1030.0000000    6.0508530454e+03    6.9547064049e+02
1035.0000000   -6.0632228464e+02    7.9779701440e+02
1040.0000000    7.2748193432e+03    7.2774018045e+02
1045.0000000    2.1131742552e+02    6.7461526486e+02
1050.0000000    5.0859194636e+03    6.4292130351e+02
1055.0000000    3.7132926038e+03    7.3861840247e+02
1060.0000000    1.2774116601e+03    5.6457106318e+02
1065.0000000    7.2296737216e+03    7.1583998906e+02
1070.0000000   -8.1181020069e+02    7.3012719803e+02
1075.0000000    7.5384915915e+03    6.6105563919e+02
1080.0000000    9.2384273363e+02    6.6797457125e+02
1085.0000000    4.5360169465e+03    6.7483467370e+02
