# t	r = ...
0	2.036633e+00      2.111241e+00      2.188582e+00      2.268756e+00      2.351867e+00      2.438023e+00      2.527335e+00      2.619918e+00      2.715894e+00      2.815385e+00      2.918521e+00      3.025435e+00      3.136265e+00      3.251156e+00      3.370255e+00      3.493717e+00      3.621702e+00      3.754376e+00      3.891910e+00      4.034482e+00      4.182277e+00      4.335486e+00      4.494307e+00      4.658947e+00      4.829618e+00      5.006541e+00      5.189945e+00      5.380068e+00      5.577156e+00      5.781463e+00      5.993255e+00      6.212806e+00      6.440399e+00      6.676329e+00      6.920903e+00      7.174436e+00      7.437257e+00      7.709705e+00      7.992134e+00      8.284909e+00      8.588410e+00      8.903028e+00      9.229172e+00      9.567264e+00      9.917741e+00      1.028106e+01      1.065768e+01      1.104810e+01      1.145283e+01      1.187238e+01      1.230730e+01      1.275815e+01      1.322552e+01      1.371001e+01      1.421225e+01      1.473288e+01      1.527259e+01      1.583207e+01      1.641205e+01      1.701327e+01      1.763651e+01      1.828259e+01      1.895234e+01      1.964662e+01      2.036633e+01      2.111241e+01      2.188582e+01      2.268756e+01      2.351867e+01      2.438023e+01      2.527335e+01      2.619918e+01      2.715894e+01      2.815385e+01      2.918521e+01      3.025435e+01      3.136265e+01      3.251156e+01      3.370255e+01      3.493717e+01      3.621702e+01      3.754376e+01      3.891910e+01      4.034482e+01      4.182277e+01      4.335486e+01      4.494307e+01      4.658947e+01      4.829618e+01      5.006541e+01      5.189945e+01      5.380068e+01      5.577156e+01      5.781463e+01      5.993255e+01      6.212806e+01      6.440399e+01      6.676329e+01      6.920903e+01      7.174436e+01      7.437257e+01      7.709705e+01      7.992134e+01      8.284909e+01      8.588410e+01      8.903028e+01      9.229172e+01      9.567264e+01      9.917741e+01      1.028106e+02      1.065768e+02      1.104810e+02      1.145283e+02      1.187238e+02      1.230730e+02      1.275815e+02      1.322552e+02      1.371001e+02      1.421225e+02      1.473288e+02      1.527259e+02      1.583207e+02      1.641205e+02      1.701327e+02      1.763651e+02      1.828259e+02      1.895234e+02      1.964662e+02
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.250000e+00	-6.953242e-02	-6.974422e-02	-6.997820e-02	-7.022347e-02	-7.047570e-02	-7.073793e-02	-7.100865e-02	-7.128725e-02	-7.157398e-02	-7.188024e-02	-7.219044e-02	-7.249953e-02	-7.282878e-02	-7.316056e-02	-7.349882e-02	-7.384348e-02	-7.419117e-02	-7.454460e-02	-7.489577e-02	-7.526096e-02	-7.562210e-02	-7.597644e-02	-7.634992e-02	-7.672719e-02	-7.709276e-02	-7.746182e-02	-7.782174e-02	-7.819229e-02	-7.856351e-02	-7.892237e-02	-7.929280e-02	-7.965411e-02	-8.000962e-02	-8.036359e-02	-8.072079e-02	-8.107358e-02	-8.141917e-02	-8.176447e-02	-8.210438e-02	-8.243879e-02	-8.277187e-02	-8.308753e-02	-8.340565e-02	-8.372389e-02	-8.402796e-02	-8.432722e-02	-8.462640e-02	-8.491983e-02	-8.520544e-02	-8.547834e-02	-8.575579e-02	-8.602767e-02	-8.628716e-02	-8.654015e-02	-8.678869e-02	-8.703091e-02	-8.726801e-02	-8.749771e-02	-8.772371e-02	-8.794764e-02	-8.816519e-02	-8.837102e-02	-8.857741e-02	-8.877518e-02	-8.896552e-02	-8.915310e-02	-8.933853e-02	-8.951536e-02	-8.969071e-02	-8.985996e-02	-9.001803e-02	-9.017302e-02	-9.032934e-02	-9.047948e-02	-9.062230e-02	-9.076377e-02	-9.090243e-02	-9.103367e-02	-9.115705e-02	-9.128089e-02	-9.140258e-02	-9.151678e-02	-9.163056e-02	-9.174184e-02	-9.184649e-02	-9.194878e-02	-9.205141e-02	-9.214433e-02	-9.223714e-02	-9.233026e-02	-9.241645e-02	-9.249989e-02	-9.258244e-02	-9.266176e-02	-9.273606e-02	-9.280881e-02	-9.288155e-02	-9.295135e-02	-9.301810e-02	-9.308227e-02	-9.314436e-02	-9.320418e-02	-9.326289e-02	-9.331909e-02	-9.337344e-02	-9.342544e-02	-9.347688e-02	-9.352595e-02	-9.357226e-02	-9.361830e-02	-9.366266e-02	-9.370584e-02	-9.374712e-02	-9.378695e-02	-9.382589e-02	-9.386252e-02	-9.389874e-02	-9.393456e-02	-9.396827e-02	-9.400014e-02	-9.403073e-02	-9.406103e-02	-9.409067e-02	-9.411858e-02	-9.414561e-02	-9.417246e-02	-9.419803e-02	-9.422243e-02
2.500000e+00	-9.513091e-02	-9.429494e-02	-9.343561e-02	-9.259524e-02	-9.178518e-02	-9.099384e-02	-9.022248e-02	-8.947169e-02	-8.873837e-02	-8.799432e-02	-8.727679e-02	-8.659432e-02	-8.589921e-02	-8.522841e-02	-8.457253e-02	-8.393007e-02	-8.330640e-02	-8.269499e-02	-8.210833e-02	-8.151845e-02	-8.095341e-02	-8.041550e-02	-7.986495e-02	-7.932421e-02	-7.881412e-02	-7.831205e-02	-7.783381e-02	-7.735264e-02	-7.688086e-02	-7.643406e-02	-7.598168e-02	-7.554846e-02	-7.512942e-02	-7.471879e-02	-7.431067e-02	-7.391324e-02	-7.352907e-02	-7.314988e-02	-7.278089e-02	-7.242168e-02	-7.206733e-02	-7.173446e-02	-7.140172e-02	-7.107132e-02	-7.075775e-02	-7.045106e-02	-7.014613e-02	-6.984856e-02	-6.956022e-02	-6.928580e-02	-6.900778e-02	-6.873619e-02	-6.847768e-02	-6.822622e-02	-6.797967e-02	-6.773978e-02	-6.750529e-02	-6.727836e-02	-6.705530e-02	-6.683441e-02	-6.661990e-02	-6.641700e-02	-6.621355e-02	-6.601860e-02	-6.583093e-02	-6.564591e-02	-6.546294e-02	-6.528835e-02	-6.511512e-02	-6.494779e-02	-6.479140e-02	-6.463792e-02	-6.448299e-02	-6.433405e-02	-6.419223e-02	-6.405161e-02	-6.391364e-02	-6.378292e-02	-6.365990e-02	-6.353629e-02	-6.341470e-02	-6.330047e-02	-6.318654e-02	-6.307499e-02	-6.296997e-02	-6.286722e-02	-6.276401e-02	-6.267047e-02	-6.257694e-02	-6.248301e-02	-6.239598e-02	-6.231164e-02	-6.222812e-02	-6.214779e-02	-6.207248e-02	-6.199867e-02	-6.192481e-02	-6.185387e-02	-6.178598e-02	-6.172065e-02	-6.165739e-02	-6.159639e-02	-6.153647e-02	-6.147909e-02	-6.142354e-02	-6.137035e-02	-6.131770e-02	-6.126745e-02	-6.121999e-02	-6.117277e-02	-6.112726e-02	-6.108293e-02	-6.104052e-02	-6.099957e-02	-6.095952e-02	-6.092181e-02	-6.088461e-02	-6.084773e-02	-6.081302e-02	-6.078018e-02	-6.074864e-02	-6.071738e-02	-6.068679e-02	-6.065797e-02	-6.063006e-02	-6.060230e-02	-6.057586e-02	-6.055062e-02
3.750000e+00	-2.547232e-02	-2.416019e-02	-2.278405e-02	-2.141049e-02	-2.005980e-02	-1.871361e-02	-1.737586e-02	-1.604825e-02	-1.472678e-02	-1.336001e-02	-1.201671e-02	-1.071516e-02	-9.364956e-03	-8.038033e-03	-6.716965e-03	-5.400172e-03	-4.099476e-03	-2.802784e-03	-1.537930e-03	-2.453673e-04	1.012201e-03	2.227546e-03	3.490039e-03	4.747989e-03	5.951307e-03	7.151590e-03	8.309391e-03	9.488763e-03	1.065873e-02	1.177929e-02	1.292600e-02	1.403539e-02	1.511877e-02	1.618994e-02	1.726373e-02	1.831777e-02	1.934437e-02	2.036466e-02	2.136398e-02	2.234260e-02	2.331317e-02	2.422937e-02	2.514929e-02	2.606643e-02	2.693998e-02	2.779714e-02	2.865180e-02	2.948787e-02	3.029975e-02	3.107382e-02	3.185917e-02	3.262732e-02	3.335915e-02	3.407148e-02	3.477020e-02	3.545021e-02	3.611492e-02	3.675813e-02	3.739020e-02	3.801580e-02	3.862290e-02	3.919674e-02	3.977161e-02	4.032196e-02	4.085121e-02	4.137238e-02	4.188715e-02	4.237771e-02	4.286381e-02	4.333268e-02	4.377031e-02	4.419916e-02	4.463143e-02	4.504638e-02	4.544088e-02	4.583145e-02	4.621404e-02	4.657601e-02	4.691615e-02	4.725738e-02	4.759254e-02	4.790696e-02	4.822006e-02	4.852616e-02	4.881394e-02	4.909509e-02	4.937710e-02	4.963231e-02	4.988715e-02	5.014276e-02	5.037925e-02	5.060814e-02	5.083451e-02	5.105197e-02	5.125560e-02	5.145492e-02	5.165415e-02	5.184529e-02	5.202803e-02	5.220367e-02	5.237356e-02	5.253721e-02	5.269779e-02	5.285145e-02	5.300004e-02	5.314218e-02	5.328276e-02	5.341684e-02	5.354334e-02	5.366910e-02	5.379023e-02	5.390811e-02	5.402080e-02	5.412952e-02	5.423578e-02	5.433572e-02	5.443443e-02	5.453210e-02	5.462399e-02	5.471087e-02	5.479425e-02	5.487684e-02	5.495761e-02	5.503369e-02	5.510732e-02	5.518049e-02	5.525016e-02	5.531662e-02
5.000000e+00	8.994527e-02	8.984374e-02	8.976023e-02	8.969931e-02	8.966023e-02	8.964135e-02	8.964106e-02	8.965856e-02	8.969252e-02	8.974437e-02	8.981087e-02	8.988941e-02	8.998476e-02	9.009138e-02	9.020969e-02	9.033876e-02	9.047665e-02	9.062360e-02	9.077550e-02	9.093885e-02	9.110485e-02	9.127146e-02	9.145040e-02	9.163385e-02	9.181370e-02	9.199683e-02	9.217646e-02	9.236199e-02	9.254809e-02	9.272775e-02	9.291264e-02	9.309203e-02	9.326729e-02	9.344025e-02	9.361292e-02	9.378135e-02	9.394400e-02	9.410397e-02	9.425868e-02	9.440798e-02	9.455363e-02	9.468861e-02	9.482141e-02	9.495087e-02	9.507124e-02	9.518629e-02	9.529788e-02	9.540377e-02	9.550336e-02	9.559514e-02	9.568496e-02	9.576945e-02	9.584671e-02	9.591876e-02	9.598632e-02	9.604899e-02	9.610724e-02	9.616066e-02	9.621025e-02	9.625641e-02	9.629838e-02	9.633543e-02	9.636987e-02	9.640037e-02	9.642732e-02	9.645154e-02	9.647317e-02	9.649162e-02	9.650779e-02	9.652136e-02	9.653221e-02	9.654109e-02	9.654830e-02	9.655354e-02	9.655697e-02	9.655885e-02	9.655925e-02	9.655828e-02	9.655615e-02	9.655281e-02	9.654838e-02	9.654317e-02	9.653693e-02	9.652985e-02	9.652228e-02	9.651401e-02	9.650488e-02	9.649586e-02	9.648614e-02	9.647568e-02	9.646536e-02	9.645478e-02	9.644373e-02	9.643258e-02	9.642166e-02	9.641050e-02	9.639890e-02	9.638735e-02	9.637591e-02	9.636455e-02	9.635323e-02	9.634200e-02	9.633068e-02	9.631957e-02	9.630855e-02	9.629778e-02	9.628688e-02	9.627628e-02	9.626607e-02	9.625574e-02	9.624561e-02	9.623558e-02	9.622584e-02	9.621629e-02	9.620683e-02	9.619777e-02	9.618879e-02	9.617974e-02	9.617112e-02	9.616288e-02	9.615489e-02	9.614688e-02	9.613897e-02	9.613145e-02	9.612410e-02	9.611673e-02	9.610965e-02	9.610284e-02
6.250000e+00	1.308673e-01	1.286130e-01	1.262769e-01	1.239728e-01	1.217324e-01	1.195239e-01	1.173516e-01	1.152171e-01	1.131123e-01	1.109553e-01	1.088536e-01	1.068337e-01	1.047544e-01	1.027258e-01	1.007200e-01	9.873310e-02	9.678205e-02	9.484734e-02	9.296931e-02	9.105866e-02	8.920703e-02	8.742374e-02	8.557696e-02	8.374166e-02	8.198995e-02	8.024578e-02	7.856562e-02	7.685592e-02	7.516089e-02	7.353795e-02	7.187703e-02	7.026957e-02	6.869879e-02	6.714428e-02	6.558411e-02	6.405041e-02	6.255413e-02	6.106423e-02	5.960191e-02	5.816664e-02	5.673977e-02	5.538941e-02	5.402998e-02	5.267090e-02	5.137276e-02	5.009523e-02	4.881767e-02	4.756404e-02	4.634292e-02	4.517509e-02	4.398658e-02	4.282045e-02	4.170596e-02	4.061782e-02	3.954723e-02	3.850212e-02	3.747745e-02	3.648299e-02	3.550289e-02	3.452998e-02	3.358313e-02	3.268568e-02	3.178413e-02	3.091875e-02	3.008438e-02	2.926066e-02	2.844502e-02	2.766583e-02	2.689192e-02	2.614368e-02	2.544378e-02	2.475643e-02	2.406218e-02	2.339436e-02	2.275819e-02	2.212716e-02	2.150786e-02	2.092089e-02	2.036836e-02	1.981316e-02	1.926694e-02	1.875374e-02	1.824190e-02	1.774076e-02	1.726897e-02	1.680740e-02	1.634381e-02	1.592374e-02	1.550376e-02	1.508203e-02	1.469137e-02	1.431287e-02	1.393814e-02	1.357778e-02	1.324002e-02	1.290909e-02	1.257802e-02	1.226009e-02	1.195588e-02	1.166326e-02	1.137998e-02	1.110690e-02	1.083875e-02	1.058198e-02	1.033352e-02	1.009567e-02	9.860287e-03	9.635667e-03	9.423598e-03	9.212669e-03	9.009387e-03	8.811451e-03	8.622148e-03	8.439406e-03	8.260720e-03	8.092572e-03	7.926488e-03	7.762049e-03	7.607269e-03	7.460885e-03	7.320327e-03	7.181054e-03	7.044804e-03	6.916434e-03	6.792151e-03	6.668604e-03	6.550916e-03	6.438631e-03
7.500000e+00	3.456994e-02	3.213315e-02	2.958765e-02	2.705744e-02	2.457941e-02	2.211974e-02	1.968527e-02	1.727904e-02	1.489354e-02	1.243635e-02	1.003135e-02	7.710561e-03	5.312909e-03	2.966367e-03	6.399875e-04	-1.669285e-03	-3.940698e-03	-6.195684e-03	-8.386052e-03	-1.061488e-02	-1.277411e-02	-1.485203e-02	-1.700118e-02	-1.913315e-02	-2.116347e-02	-2.317964e-02	-2.511587e-02	-2.707915e-02	-2.901789e-02	-3.086606e-02	-3.274847e-02	-3.456087e-02	-3.632219e-02	-3.805517e-02	-3.978361e-02	-4.147156e-02	-4.310692e-02	-4.472363e-02	-4.629847e-02	-4.783216e-02	-4.934481e-02	-5.076464e-02	-5.218205e-02	-5.358687e-02	-5.491701e-02	-5.621429e-02	-5.749996e-02	-5.874977e-02	-5.995583e-02	-6.109846e-02	-6.225032e-02	-6.336955e-02	-6.442882e-02	-6.545309e-02	-6.645119e-02	-6.741608e-02	-6.835297e-02	-6.925343e-02	-7.013230e-02	-7.099619e-02	-7.182879e-02	-7.261040e-02	-7.338799e-02	-7.412737e-02	-7.483357e-02	-7.552432e-02	-7.620195e-02	-7.684332e-02	-7.747460e-02	-7.807939e-02	-7.864021e-02	-7.918624e-02	-7.973308e-02	-8.025459e-02	-8.074728e-02	-8.123197e-02	-8.170383e-02	-8.214750e-02	-8.256195e-02	-8.297527e-02	-8.337887e-02	-8.375534e-02	-8.412809e-02	-8.449049e-02	-8.482933e-02	-8.515858e-02	-8.548710e-02	-8.578286e-02	-8.607672e-02	-8.636999e-02	-8.664001e-02	-8.690011e-02	-8.715616e-02	-8.740101e-02	-8.762928e-02	-8.785177e-02	-8.807323e-02	-8.828482e-02	-8.848629e-02	-8.867916e-02	-8.886503e-02	-8.904341e-02	-8.921780e-02	-8.938410e-02	-8.954434e-02	-8.969714e-02	-8.984777e-02	-8.999096e-02	-9.012567e-02	-9.025918e-02	-9.038741e-02	-9.051185e-02	-9.063047e-02	-9.074462e-02	-9.085590e-02	-9.096025e-02	-9.106315e-02	-9.116467e-02	-9.125998e-02	-9.134988e-02	-9.143599e-02	-9.152111e-02	-9.160418e-02	-9.168227e-02	-9.175770e-02	-9.183253e-02	-9.190366e-02	-9.197138e-02
8.750000e+00	-1.143499e-01	-1.140247e-01	-1.136997e-01	-1.133899e-01	-1.130977e-01	-1.128171e-01	-1.125470e-01	-1.122860e-01	-1.120317e-01	-1.117726e-01	-1.115202e-01	-1.112763e-01	-1.110224e-01	-1.107704e-01	-1.105155e-01	-1.102559e-01	-1.099926e-01	-1.097218e-01	-1.094484e-01	-1.091579e-01	-1.088633e-01	-1.085661e-01	-1.082429e-01	-1.079050e-01	-1.075658e-01	-1.072104e-01	-1.068507e-01	-1.064656e-01	-1.060643e-01	-1.056608e-01	-1.052273e-01	-1.047873e-01	-1.043370e-01	-1.038710e-01	-1.033821e-01	-1.028804e-01	-1.023699e-01	-1.018406e-01	-1.013001e-01	-1.007490e-01	-1.001807e-01	-9.962365e-02	-9.904339e-02	-9.844379e-02	-9.785272e-02	-9.725286e-02	-9.663522e-02	-9.601147e-02	-9.538707e-02	-9.477408e-02	-9.413434e-02	-9.349101e-02	-9.286153e-02	-9.223304e-02	-9.160135e-02	-9.097179e-02	-9.034221e-02	-8.971941e-02	-8.909424e-02	-8.846246e-02	-8.783705e-02	-8.723457e-02	-8.661967e-02	-8.602060e-02	-8.543460e-02	-8.484809e-02	-8.425955e-02	-8.369002e-02	-8.311740e-02	-8.255709e-02	-8.202717e-02	-8.150116e-02	-8.096436e-02	-8.044277e-02	-7.994115e-02	-7.943897e-02	-7.894175e-02	-7.846646e-02	-7.801548e-02	-7.755881e-02	-7.710618e-02	-7.667786e-02	-7.624772e-02	-7.582376e-02	-7.542209e-02	-7.502670e-02	-7.462726e-02	-7.426326e-02	-7.389740e-02	-7.352808e-02	-7.318425e-02	-7.284953e-02	-7.251661e-02	-7.219505e-02	-7.189238e-02	-7.159465e-02	-7.129561e-02	-7.100736e-02	-7.073053e-02	-7.046332e-02	-7.020378e-02	-6.995280e-02	-6.970557e-02	-6.946813e-02	-6.923772e-02	-6.901655e-02	-6.879709e-02	-6.858713e-02	-6.838842e-02	-6.819032e-02	-6.799897e-02	-6.781224e-02	-6.763328e-02	-6.746018e-02	-6.729058e-02	-6.713066e-02	-6.697248e-02	-6.681556e-02	-6.666760e-02	-6.652745e-02	-6.639268e-02	-6.625894e-02	-6.612791e-02	-6.600429e-02	-6.588445e-02	-6.576516e-02	-6.565139e-02	-6.554271e-02
1.000000e+01	-1.542967e-01	-1.508671e-01	-1.472994e-01	-1.437665e-01	-1.403176e-01	-1.369038e-01	-1.335325e-01	-1.302061e-01	-1.269125e-01	-1.235227e-01	-1.202058e-01	-1.170044e-01	-1.136948e-01	-1.104518e-01	-1.072314e-01	-1.040278e-01	-1.008685e-01	-9.772260e-02	-9.465619e-02	-9.152365e-02	-8.847578e-02	-8.552904e-02	-8.246563e-02	-7.940990e-02	-7.648279e-02	-7.355813e-02	-7.073167e-02	-6.784630e-02	-6.497711e-02	-6.222208e-02	-5.939499e-02	-5.665199e-02	-5.396536e-02	-5.130092e-02	-4.862153e-02	-4.598300e-02	-4.340485e-02	-4.083427e-02	-3.830842e-02	-3.582697e-02	-3.335832e-02	-3.102086e-02	-2.866693e-02	-2.631335e-02	-2.406551e-02	-2.185392e-02	-1.964327e-02	-1.747541e-02	-1.536547e-02	-1.334950e-02	-1.130015e-02	-9.291968e-03	-7.375495e-03	-5.507266e-03	-3.672259e-03	-1.884189e-03	-1.344641e-04	1.560210e-03	3.226814e-03	4.877428e-03	6.480031e-03	7.995354e-03	9.513742e-03	1.096751e-02	1.236552e-02	1.374205e-02	1.510136e-02	1.639631e-02	1.767891e-02	1.891543e-02	2.006883e-02	2.119838e-02	2.233605e-02	2.342725e-02	2.446376e-02	2.548897e-02	2.649227e-02	2.744050e-02	2.833062e-02	2.922259e-02	3.009771e-02	3.091772e-02	3.173332e-02	3.252975e-02	3.327757e-02	3.400728e-02	3.473831e-02	3.539905e-02	3.605802e-02	3.671814e-02	3.732814e-02	3.791778e-02	3.850023e-02	3.905907e-02	3.958172e-02	4.009271e-02	4.060287e-02	4.109175e-02	4.155859e-02	4.200676e-02	4.243981e-02	4.285649e-02	4.326490e-02	4.365529e-02	4.403240e-02	4.439280e-02	4.474886e-02	4.508812e-02	4.540792e-02	4.572553e-02	4.603117e-02	4.632835e-02	4.661218e-02	4.688580e-02	4.715300e-02	4.740405e-02	4.765186e-02	4.789683e-02	4.812715e-02	4.834474e-02	4.855344e-02	4.876002e-02	4.896191e-02	4.915193e-02	4.933572e-02	4.951826e-02	4.969198e-02	4.985758e-02
1.125000e+01	-2.462023e-02	-2.148751e-02	-1.822046e-02	-1.497896e-02	-1.181054e-02	-8.672373e-03	-5.573373e-03	-2.517924e-03	5.032858e-04	3.606301e-03	6.633995e-03	9.546110e-03	1.254407e-02	1.546704e-02	1.835308e-02	2.120569e-02	2.399861e-02	2.675798e-02	2.942455e-02	3.212308e-02	3.472229e-02	3.720860e-02	3.976353e-02	4.228064e-02	4.466041e-02	4.700569e-02	4.924041e-02	5.148731e-02	5.368666e-02	5.576390e-02	5.785906e-02	5.985563e-02	6.177528e-02	6.364313e-02	6.548409e-02	6.725978e-02	6.895782e-02	7.061388e-02	7.220408e-02	7.372970e-02	7.521137e-02	7.657981e-02	7.792311e-02	7.923114e-02	8.044724e-02	8.161070e-02	8.274121e-02	8.381731e-02	8.483353e-02	8.577499e-02	8.670222e-02	8.758128e-02	8.839235e-02	8.915637e-02	8.988105e-02	9.056206e-02	9.120424e-02	9.180293e-02	9.236903e-02	9.290718e-02	9.340828e-02	9.386227e-02	9.429725e-02	9.469532e-02	9.506057e-02	9.540330e-02	9.572514e-02	9.601610e-02	9.628923e-02	9.653799e-02	9.675721e-02	9.695950e-02	9.715094e-02	9.732277e-02	9.747522e-02	9.761546e-02	9.774264e-02	9.785348e-02	9.794917e-02	9.803679e-02	9.811482e-02	9.818070e-02	9.823906e-02	9.828930e-02	9.833029e-02	9.836436e-02	9.839276e-02	9.841336e-02	9.842903e-02	9.843993e-02	9.844564e-02	9.844714e-02	9.844474e-02	9.843880e-02	9.842997e-02	9.841827e-02	9.840355e-02	9.838659e-02	9.836777e-02	9.834724e-02	9.832513e-02	9.830174e-02	9.827678e-02	9.825103e-02	9.822440e-02	9.819732e-02	9.816900e-02	9.814057e-02	9.811245e-02	9.808327e-02	9.805400e-02	9.802442e-02	9.799513e-02	9.796593e-02	9.793648e-02	9.790790e-02	9.787910e-02	9.784974e-02	9.782144e-02	9.779408e-02	9.776726e-02	9.774017e-02	9.771316e-02	9.768725e-02	9.766174e-02	9.763597e-02	9.761104e-02	9.758690e-02
