#       time        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral
#       r =            50.000000           55.555556           61.111111           66.666667           72.222222           77.777778           83.333333           88.888889           94.444444          100.000000          105.555556          111.111111          116.666667          122.222222          127.777778          133.333333          138.888889          144.444444          150.000000          155.555556          161.111111          166.666667          172.222222          177.777778          183.333333          188.888889          194.444444          200.000000          205.555556          211.111111          216.666667          222.222222          227.777778          233.333333          238.888889          244.444444          250.000000          255.555556          261.111111          266.666667          272.222222          277.777778          283.333333          288.888889          294.444444          300.000000          305.555556          311.111111          316.666667          322.222222          327.777778          333.333333          338.888889          344.444444          350.000000          355.555556          361.111111          366.666667          372.222222          377.777778          383.333333          388.888889          394.444444          400.000000
   1.2500000   -1.5574867521e-16    1.7038286532e-16   -1.0025508124e-17    3.8530461630e-17   -3.8473984666e-16    1.0778847544e-17   -1.6269198924e-16   -1.0024062125e-16    3.9936090772e-16    1.4956176577e-16   -4.4718218033e-16   -1.6969921342e-17   -3.2921938957e-16   -1.8350192346e-16   -3.5698789936e-16   -3.4313250769e-16   -1.5578190894e-16    2.2585773988e-16   -1.7003100259e-17   -3.5006959301e-16   -2.5292469227e-16   -3.0879726972e-17    1.0789848826e-16   -4.4756861526e-17    5.9326843996e-17    3.8510441796e-17   -1.4190053615e-16   -4.2639493729e-16   -2.7373903592e-16   -3.7816420093e-17    7.3206094031e-17   -1.5577720371e-16   -1.4883811852e-16   -3.4312696565e-16    4.5451266694e-17   -4.1251556314e-16   -3.7815329671e-17    1.0735400019e-17   -2.3218126366e-16   -2.4011449433e-17   -4.9585631363e-16    3.1499743588e-17   -2.3217810508e-16   -2.2523909672e-16   -1.7666672919e-16   -1.8360551697e-16   -7.2583112243e-17   -2.7381093684e-16    2.9517845843e-16   -2.5993296201e-16   -2.8074955496e-16   -1.5584937889e-16   -2.7381049227e-16   -1.0727695826e-16   -3.2932148542e-16   -5.8704547837e-17   -3.5013801878e-16   -3.4319905408e-16    5.2317967138e-17   -3.0948693038e-17    1.7623629029e-17   -1.7070777601e-17   -1.9748195798e-16   -1.2809295952e-16
   2.5000000    7.0567063653e-17   -6.4729831502e-17   -8.3802170888e-17   -4.9129398107e-17   -9.7695709171e-17   -4.0444113209e-17   -5.2582217628e-17   -5.6047322320e-17   -4.5635148402e-17   -1.2195957298e-16    5.4985272046e-17    8.4478317223e-17   -1.1327767394e-16   -1.0926820312e-17   -6.1261877820e-17   -1.3241465462e-16    7.0550405138e-17    3.5857533854e-17   -4.7407714360e-17   -2.1385488795e-17    2.5453323839e-17    3.0658687858e-17    4.8007039253e-17   -4.0462811136e-17   -2.4849316381e-17   -8.2094265441e-17   -9.7705903948e-17   -1.0464397354e-16   -7.4986791228e-18   -8.2091049851e-17   -3.0048644705e-17    1.0352572878e-16   -5.2598750700e-17   -2.6577295357e-17    7.5771964730e-17   -7.6883135092e-17   -1.2718882812e-16    2.8676069068e-18   -1.6289937782e-17   -9.7819093262e-17   -3.7103381163e-17    7.7388682719e-17    2.3612664830e-17   -1.0302176277e-16   -6.6592197339e-17   -1.8019581396e-17   -6.3122046195e-17   -9.0877288576e-17    2.5349505858e-17    7.3922073640e-17    8.0028814846e-18    5.4840705270e-17    1.1382158388e-16   -1.5332556004e-16   -1.3250861556e-16   -1.0648750887e-16   -9.6078921287e-17   -4.1383378149e-18    7.7393897660e-17   -7.8730989901e-17   -6.6821473525e-19   -8.7404176037e-17   -5.8719661557e-18   -8.3934321800e-17
   3.7500000    5.3785482470e-17   -3.8137291219e-17    5.9016262485e-17   -3.2931577625e-17    2.4318833789e-17    1.3534983825e-16    1.5661471255e-17    2.2606975340e-17    2.0878085271e-17   -6.2383455780e-17    6.4255998206e-17   -1.1788579038e-16    1.5691695122e-17   -1.3002134849e-16    2.6074188444e-17   -6.9117933719e-18    1.0584841164e-16    8.3299374363e-17    6.0750227202e-17   -5.2004702130e-17    1.9120912297e-17   -1.9041182451e-17    3.5119268703e-18    1.1280110343e-16   -1.5566933104e-17    2.7802566162e-17    3.9946962107e-17   -6.2400465385e-17    8.5052219644e-17    6.5971388332e-17    6.2503010478e-17    1.0760683646e-16   -1.7292287772e-17    3.1280889590e-17    1.0760959806e-16   -1.5555006209e-17    8.3326996791e-17    6.2449144849e-17    5.5452042995e-17    2.4223653266e-17    1.0749208161e-16    6.0654961990e-17    6.8791651278e-18    7.9738146874e-17    2.0758121768e-17   -2.6078859992e-17   -5.5568627102e-17    6.5862529190e-17   -6.9953618365e-18    1.9025968189e-17    1.0352812487e-17   -1.2198146421e-17    4.1578712973e-17    1.2137641057e-16   -6.9927222089e-18    6.4131332100e-17    1.9076652558e-16   -5.2568589907e-18    8.4949118980e-17   -5.7297859342e-17    4.5051162394e-17    1.3826466855e-17   -1.7857266165e-18   -4.5153504536e-17
   5.0000000    3.8785789778e-16    6.5214378679e-17   -6.6621902668e-17    6.5226285693e-17    2.3175964991e-16    2.5605318289e-16   -1.4557238574e-17   -1.1516556801e-16    1.8668128339e-16   -2.4005627945e-16    2.1097577002e-16    1.6587650902e-16   -1.3596216041e-16    6.5268940199e-17    3.4280630764e-16    1.1381054991e-16    7.2176379754e-17    2.5258961528e-16   -4.1475267341e-18    3.6708508434e-16   -9.0880249829e-17    4.3994668600e-16   -1.4549413025e-17    2.1443544643e-16    3.3586736763e-16    3.6015469875e-16   -7.3525036728e-17   -2.4951709065e-17    1.7974667339e-16   -7.6991442202e-17    3.6362923022e-16    6.1788209311e-17    4.7911243142e-17    7.9137048242e-17   -6.6578973202e-17   -3.4413426498e-16   -9.4334762232e-17   -5.9685214544e-17    5.1275526788e-16    7.9062416865e-17    1.4498416465e-16    4.7805157107e-16    6.8657337627e-17    4.6070536299e-16   -2.7481689882e-16   -1.4991633388e-16    8.6006516153e-17    3.3580713763e-16   -6.6648283373e-17   -1.0481178912e-16   -4.1974307424e-18   -6.6647092361e-17   -3.1991634894e-16    2.2131773449e-16    1.2417356735e-16    1.6621048462e-17   -9.7870374706e-17    1.9703293255e-16    2.1091102724e-16   -3.5419408513e-17   -1.8113589131e-16    3.9479258363e-16   -1.2909363314e-16    1.4846238840e-16
   6.2500000    2.1351936599e-16   -5.7096216889e-17   -3.0690176840e-16   -5.0150258204e-17   -3.4158965413e-16    3.2454497364e-16   -1.1260485172e-16    1.3025685313e-16    1.9234910837e-17   -2.0974827483e-16    1.3719669499e-16    1.2331914992e-16   -1.8199197191e-16   -1.2648606992e-16   -7.0970671807e-17    4.6333175194e-16    2.4821820810e-16    3.3112923320e-17   -1.5814029898e-18    2.7597448102e-16    4.6991100954e-17    3.3113423149e-17   -4.1097568454e-16    9.5563665579e-17    2.2046384464e-16    2.5515839722e-16    1.0944170310e-16   -2.5831960068e-16    2.2046414751e-16    1.2331969774e-16   -2.9301387524e-16    8.8625347409e-17    3.3148668890e-16    1.7883107445e-16   -5.0811935126e-16    3.1067028621e-16   -8.4857159734e-17    2.6163279434e-17    3.7313248450e-16   -5.7094456177e-17    2.6172498026e-17    1.9270654003e-16    2.8985099632e-16    2.2046211529e-16    4.0781229228e-16   -4.3215771402e-17   -8.5212632375e-18    1.4413443981e-16    3.0372903540e-16   -3.6934363877e-16    5.2577370811e-16    2.2046240846e-16   -5.0154422766e-17   -2.4444342210e-16    2.8291254358e-16   -4.3215441858e-17    1.5107361459e-16    1.5801253478e-16    4.2862942250e-16    1.9234706861e-17   -8.5208448104e-18   -1.0566533623e-16   -5.7057120524e-16   -1.4035976129e-16
   7.5000000    1.4215821138e-16   -1.0517265257e-17   -2.6727299509e-16    4.6825348936e-16    1.5599187033e-16    1.7203777328e-17    3.0168972317e-16    5.8820798416e-17    1.6983634848e-16    2.6003595713e-16    2.5309167618e-16   -1.0591146914e-17    3.1037725659e-17    2.2531119409e-16    1.9758176980e-16   -3.8318019806e-17    6.5753544020e-17   -1.7515370737e-17    2.4115329011e-17    3.1554643875e-16    8.6560672839e-17   -2.4463746675e-17    3.2898475629e-18    1.0043250388e-16    2.4102924537e-17    1.1430690100e-16    1.1430535014e-16    2.5308176303e-16    4.4043051202e-16    1.6287344205e-16    3.7972104987e-17    1.2123764708e-16    6.5725368685e-17   -3.7836491689e-16    7.9601039085e-17    1.6980678699e-16   -1.2858473699e-16    1.1432191050e-16    1.7230489218e-17    6.5793617989e-17   -2.8115510102e-16   -2.2564359848e-16    9.3544687264e-17    3.2252749845e-16    1.8374896441e-16    3.0864841846e-16    3.7803674499e-16    1.3517486757e-16    2.7395217552e-16    3.0170720060e-16    6.2089578826e-16    2.4150398267e-17    2.3231671794e-16    1.7680508526e-16    1.9068240686e-16    3.3639872717e-16    2.2537598688e-16   -3.1363512158e-17    5.8841696639e-17    5.1902402865e-17    1.2129095359e-16   -1.8402075543e-16    1.8374025484e-16   -3.1365812674e-17
   8.7500000    6.5221009803e-17   -9.4414921959e-17   -6.6683766468e-17    6.8613601456e-17   -1.2742417808e-16    1.3623168939e-16    1.8131727363e-16    5.8136834918e-17    1.3792080554e-16   -6.5053679460e-17    5.8101089182e-17    1.6044022990e-16    6.3287329794e-17   -2.6471657538e-18    2.3403865364e-17   -6.8511148026e-17    1.4658634051e-16    2.5986159614e-18   -4.4244150676e-17    9.1059492891e-17    4.4217496102e-17    1.2574533335e-16   -4.3628252368e-18    8.0634970344e-17    1.6446768083e-17   -5.6414849933e-17    8.2797712751e-19    1.5521548789e-16    6.5007143896e-17   -5.1221909115e-17   -1.8264611063e-17    1.2398038820e-16    9.1018429919e-17    1.0836356067e-16   -1.1334508391e-17    2.1624378422e-17   -4.7779689090e-17    7.1986307212e-17   -2.3365652231e-17    9.4600650635e-17   -2.8572217442e-17   -4.7654824099e-17    4.9488320470e-17    2.2295925926e-16   -5.4597797387e-17    1.3275107643e-16    1.2928041452e-16   -3.8988934198e-17   -5.1133129026e-17    1.8254718473e-17    1.0845928466e-16    8.0702689599e-17    8.9375320937e-17    2.8659045022e-17    1.4314987045e-16    7.8964206715e-17    1.2927031992e-16    5.6411092596e-17    8.9370022409e-17    1.1192063536e-16   -7.1960822385e-17   -1.9919865427e-17    2.3447495189e-17    6.8549599445e-17
  10.0000000   -9.9239807464e-18   -1.0885520975e-16    6.6328410290e-17   -3.0836277522e-18   -4.6465170043e-17    5.5498622845e-18    6.9714249430e-17    1.7654731841e-17    3.7612277194e-18   -3.2681934153e-17    5.4694851037e-18    1.7601313271e-17    2.6265090432e-17   -1.3636746964e-17   -4.1375991592e-17   -4.8299187413e-17    5.0581897663e-17   -1.3611559146e-17    3.7296629157e-18   -5.6991301096e-17   -4.6588220448e-17   -1.7102829889e-17   -9.8639424651e-17   -6.0479812200e-17    1.4109254468e-17   -9.1712682217e-17   -8.4495423062e-18   -5.1821016588e-17   -7.6110349277e-17   -2.0602233206e-17   -3.9687070740e-17    3.6638027041e-17   -1.8875726187e-17   -5.8776828388e-17    1.0609643360e-17    1.9319195254e-18   -7.4391455158e-17   -1.2463901435e-16   -3.9598511552e-17   -8.6416803655e-17   -6.5606861824e-17    4.5413141278e-17   -1.5303505114e-17   -1.2979694523e-16   -1.0102569740e-17   -3.2655465329e-17   -1.3847503453e-16   -1.1841606117e-17   -7.0823541030e-17   -2.3987297758e-17    7.2364780234e-18   -1.0111961918e-17    3.4989682831e-17   -1.0205459976e-16   -2.7462582433e-17   -1.8790023031e-17   -4.4811900562e-17   -2.7465660091e-17   -1.1854113386e-17   -6.2162030371e-17    3.7565526955e-18    4.5389033096e-17    1.4163152402e-17   -4.9196401012e-18
  11.2500000    1.4921447983e-17   -9.2667242948e-17   -2.4534133412e-16    4.6067871126e-17    1.7789682270e-16    3.9101141172e-17   -3.0785849657e-16    9.0909153997e-19   -1.6563598256e-16   -7.1971228974e-17   -2.7320836810e-16   -8.9335977786e-17    3.5821287579e-16   -1.9688658376e-16    3.4781415048e-16    6.6788870034e-17    1.0496469141e-16   -1.9688545976e-16   -5.4642287416e-17    1.1273030850e-17   -8.2405906822e-17   -2.6629020429e-16   -2.5241579087e-16   -5.4660476477e-17   -2.3507468678e-16   -1.2405517720e-16   -5.4668870313e-17   -2.4202149062e-16   -3.2529056713e-16    8.3522118365e-19   -2.4202817577e-16   -6.1077871135e-18    7.3687585215e-17    1.6389139331e-16   -1.1366574316e-16   -5.1223413902e-17   -1.6500506611e-17   -2.5587135648e-16   -2.6627346081e-16   -9.2776466918e-17    1.8245062115e-17   -1.7257810123e-16    2.7151038377e-16   -2.3503009010e-16   -2.9054240077e-16   -2.0033787687e-16   -7.8908294898e-17   -2.3156498336e-16    3.3048443630e-16    7.8249173797e-18   -2.1075116055e-16   -1.3442421677e-16   -4.4219455904e-17   -1.1707867392e-16   -2.1769344103e-16   -1.4830528222e-16   -2.4198110605e-16   -1.1361230194e-16   -1.1361301309e-16    1.0496145473e-16   -4.4225434269e-17    2.5162853918e-17   -1.7606570174e-16   -2.2810802084e-16
  12.5000000   -6.0830435891e-17   -7.4708597872e-17   -1.8573413190e-16   -1.3717359885e-16    2.1670832578e-16   -3.5227876833e-16   -4.1473065163e-16   -2.8983211051e-16   -2.1350561296e-16   -3.6616243795e-16    6.4047968743e-17    1.1955815305e-16    7.0980258549e-17   -3.1757669412e-16    3.7629708678e-16   -1.6495023073e-16   -1.9269064496e-16   -3.3840946825e-16   -3.3098365130e-17   -1.7187673008e-16    2.2411896694e-17    1.5472628687e-17   -2.1351121724e-16   -6.0855874135e-17   -2.0657294704e-16   -1.0942871357e-16   -1.9963459763e-16   -6.7795860523e-17   -5.3918304986e-17    3.2078174707e-16    2.9347996733e-17    1.1261452879e-16   -2.8290260767e-16    4.3225168571e-17   -2.9678001115e-16    7.0974863578e-17    2.0979127193e-16   -1.0248304530e-16   -1.3026503469e-16   -4.0041996665e-17    8.5378513491e-18   -1.4412087637e-16    2.9351553935e-17   -1.7881527437e-16   -5.3430913417e-18   -8.1671039207e-17   -6.0854473351e-17    6.4045505336e-17    2.3751774567e-16    9.1800870326e-17   -3.6616622697e-16   -3.3099415707e-17    2.3751735377e-16    4.3228234847e-17   -6.7794154214e-17   -6.7841690150e-16   -2.4126666657e-16   -2.0657227547e-16   -3.1759465388e-16   -3.9392256042e-16   -2.5514475370e-16   -1.7881698995e-16   -1.3718369368e-16   -1.5800044058e-16
