#       time        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral
#       r =            50.000000           55.555556           61.111111           66.666667           72.222222           77.777778           83.333333           88.888889           94.444444          100.000000          105.555556          111.111111          116.666667          122.222222          127.777778          133.333333          138.888889          144.444444          150.000000          155.555556          161.111111          166.666667          172.222222          177.777778          183.333333          188.888889          194.444444          200.000000          205.555556          211.111111          216.666667          222.222222          227.777778          233.333333          238.888889          244.444444          250.000000          255.555556          261.111111          266.666667          272.222222          277.777778          283.333333          288.888889          294.444444          300.000000          305.555556          311.111111          316.666667          322.222222          327.777778          333.333333          338.888889          344.444444          350.000000          355.555556          361.111111          366.666667          372.222222          377.777778          383.333333          388.888889          394.444444          400.000000
   1.2500000   -1.7515248442e-17    1.1202946760e-17    2.5059497288e-17    2.0591180241e-17    2.6612764124e-17   -1.5947013297e-17    6.8379886495e-17   -5.1851659352e-17   -6.2212721959e-18    3.7805399383e-17    1.3193288182e-17    2.4268172753e-17   -8.9525337627e-17   -2.1222953703e-17    3.8589184326e-17    1.7673136369e-17    2.8834060991e-17    3.2382547809e-18    2.1687414748e-18    7.0562820143e-18    2.5728636081e-17   -8.2173791883e-18    5.0431665892e-17   -5.9273278951e-17    1.4553519286e-17   -5.5923149930e-17    1.6882255339e-17   -8.0308408112e-17    3.9926464026e-17    1.8992897605e-17   -1.9209328247e-17    1.3811202100e-17   -6.8106465407e-17   -1.8735553588e-17    8.6261803037e-20   -3.6562697213e-17    5.1909980314e-17   -8.2941056249e-18    9.3826896638e-18   -2.4728420496e-17   -3.9281607154e-17    3.1477796764e-17   -6.1027342864e-17   -5.0529237084e-17   -2.9709429802e-17    1.9694079665e-17   -5.2014093210e-17   -1.7046019714e-17   -4.0473971459e-17    2.5656566451e-17   -4.4402985923e-17   -2.0374749599e-17   -6.9791120722e-18    6.3945054107e-17   -2.7095963273e-18   -1.5706078981e-17    3.6205675354e-17   -2.8518396012e-17   -1.4461713666e-17   -2.8707551071e-17    1.8321097779e-17    2.9242862106e-17    5.9880548739e-17    6.8180087306e-18
   2.5000000   -5.1883480865e-18   -6.1637273684e-18    1.5327657987e-17    3.5071853763e-18    1.1346587075e-17   -3.0147834903e-18    6.7570267361e-18   -2.2391590469e-17    6.9986263104e-18    5.6416660579e-18    1.4789796796e-18    1.0964562599e-17   -2.5582501047e-17    1.2251338120e-17    1.3898350914e-18    1.5399062358e-17    3.3650418911e-18   -8.1678174583e-18   -2.5157844613e-19   -1.0272306086e-17    1.0660816829e-17   -1.9170576962e-17    1.9795531528e-17   -2.8036582818e-17   -1.3160357905e-17   -2.1008962341e-17    1.5919460524e-17   -1.5691609617e-17   -8.9707285723e-18    1.8064862526e-17    4.7853679797e-18    1.3619607761e-17   -6.4109261986e-18    9.4808706748e-18    1.1244968897e-17   -1.9468778914e-17    1.8087536740e-17    4.7785490839e-18   -1.3499140603e-17   -7.6259647186e-18    2.6252194223e-18    1.0338055764e-17   -4.7509963101e-18   -6.2234897230e-18   -1.0224352063e-17   -2.9350633922e-18   -2.4218721899e-17   -1.7563756846e-17   -2.4357206465e-17    1.0558367078e-17   -2.8360508085e-18    7.6281822457e-18   -1.4487603294e-17    1.7014309076e-17    5.0269121158e-18   -2.4958322615e-17    8.0922552234e-18   -1.3312203071e-17    3.5558046573e-19   -3.1213911043e-17   -2.3517428963e-18    3.3323333668e-18    3.0231546550e-18   -2.4281921421e-20
   3.7500000   -3.5939461229e-18   -4.1854160308e-18   -7.7832982643e-18   -5.9572201600e-18   -8.0711887162e-18    1.0240262820e-17   -1.6051181632e-17   -1.1006695614e-18    4.0617334584e-18   -3.6942337847e-18    4.8785595548e-19   -1.6703910725e-17    2.6091090881e-17   -1.6884694619e-17    5.0042933397e-18    1.1798408216e-17   -1.5048083261e-17   -2.8931521305e-18   -2.1421311500e-18    1.3743124019e-18   -7.5465218113e-18    1.4005623786e-17   -1.4178701773e-17    2.1653264831e-17   -2.0180050722e-18    8.0829970478e-18   -1.2145118574e-17    1.6820940716e-17   -1.3546041300e-17   -5.1544753605e-18   -9.1636534274e-18    6.7423910575e-19    5.1063550231e-18    9.8423830255e-18    6.8786026578e-18    1.5504006827e-17   -1.1170681741e-17    3.4482545944e-18   -3.1756650793e-18    5.9866023937e-18    1.3203876873e-17   -2.8242979150e-18    1.9562025928e-17    3.1066445492e-18    2.0349137161e-18   -2.1109748946e-18    1.2754273260e-17    1.1604263721e-17    2.5125856785e-17   -1.4059842322e-17    9.6824993237e-18    1.0122900200e-17    9.4791520914e-18   -1.1993273407e-17   -5.7143455076e-18    7.8793171864e-18   -2.0931792399e-18    6.0603906070e-18    1.1049216695e-17    1.6023296229e-17    3.2314913233e-19   -7.0896003585e-18   -1.5615271248e-17   -7.7362312522e-18
   5.0000000    5.8890866408e-18    3.1540552780e-17    8.1157055721e-18   -4.8542776334e-17   -1.5200371933e-17    1.7771372818e-17   -5.3711831935e-17    2.5436698642e-17   -2.9458738366e-18    1.4886259223e-17    3.2948904222e-17   -1.4107463716e-17    5.5173958409e-17   -7.3608593574e-18   -1.8940674842e-17    1.4828492643e-17   -1.3834486134e-17   -3.5371219918e-17    1.6728248084e-17   -2.3408326631e-17   -2.7312172162e-17    2.5999507013e-17   -2.6424385200e-17    4.5142420324e-17   -6.9002789849e-18    4.9379892803e-17   -1.9076831005e-17    6.0620537523e-17   -1.2248510773e-17   -2.7349426617e-17    1.4008007627e-17   -7.0354372598e-18    1.8518125059e-17    5.8850950921e-18    7.1114984383e-18    5.0632573845e-17   -6.4066463714e-17    9.8730957754e-18   -7.2007539029e-18    3.6846097172e-17    2.1182927340e-18    7.4470102841e-18    4.4924437413e-17    4.3111387280e-17   -3.6600284296e-19   -6.2353534928e-18    1.9970937919e-17    4.3687944319e-17    1.1634144898e-17   -4.4597241294e-17    6.2046407429e-19    1.2210369308e-17    4.5700682764e-17   -3.1698884213e-17    3.4077625501e-17    8.3459957584e-18   -1.9300579486e-17    1.5962757740e-17   -1.7208231819e-17    3.9990661434e-17   -4.2108621539e-18   -3.6487855674e-17   -3.8627991050e-17   -1.4476238468e-17
   6.2500000    6.0507111013e-17    3.5017856979e-17   -1.0853797122e-17   -5.3239166040e-17   -5.0174654505e-17    5.1679135746e-17   -8.6641221919e-17    7.6222281855e-17   -3.0946699031e-17   -2.5042976711e-17    3.0910553339e-17   -3.7358013296e-17    1.0657679028e-16   -6.5636583756e-18    4.7274350850e-18   -1.4370351550e-17    8.8493744034e-18   -2.8001823081e-17    2.7056047786e-17    2.8508638893e-17   -2.2639953501e-17    7.2330632723e-17   -1.3833488247e-17    5.0830931641e-17   -2.7747694479e-17    5.7198227995e-17   -1.6684119296e-17    9.7819886757e-17   -2.0669791576e-17   -3.6962406467e-17    1.0908680917e-17   -2.5783852505e-17    4.0346352776e-17   -3.6183167455e-17   -5.7022599851e-18    2.4825769935e-17   -3.6809175346e-17    2.1050873603e-17   -1.1031310164e-17    5.0806095338e-17    1.4365694744e-17    1.2064456026e-17    1.9991893550e-17    6.9905101614e-17    5.3939793718e-17    2.2668670477e-17    7.8533277692e-17    2.0684094625e-17    6.3504764107e-17   -3.1200938509e-17   -3.3599970170e-18    3.4736452794e-18    5.5786772015e-17   -4.8721841645e-17   -1.1228448321e-17    1.4141059251e-17   -3.7909068773e-17    3.7975040204e-17   -1.9451482203e-17    6.7276777653e-17   -2.0202004240e-17   -1.8258120010e-17   -2.4641493435e-17   -1.3353061007e-17
   7.5000000   -3.6909629323e-18   -4.3628736346e-18   -2.5948282138e-17   -2.5124581707e-19    1.6228971864e-17    4.6238876584e-17   -4.8237201104e-17    6.2146196147e-17    2.0285937640e-18    6.8411818884e-18    2.5353097872e-17   -1.8758726746e-17    8.2232999856e-17   -2.1029474466e-17   -4.4422278408e-17   -4.8179101894e-18   -1.0258280228e-17   -2.8987513864e-18   -3.9466438035e-18    3.6554714115e-17    6.6501419313e-18    4.8885938648e-17   -1.2507296182e-17    6.6612184790e-17    7.7092328601e-18    3.8983017134e-17   -9.1285610615e-18    6.6697559583e-17    1.0814879522e-18   -3.2700097685e-17   -1.4098039226e-17   -2.1215635864e-17    3.5835348334e-17    2.5613213797e-17   -1.1955464571e-17    1.6052234957e-17   -1.6547519628e-17    1.9920821808e-17    2.0882563298e-17    4.6174346546e-17    3.2140948234e-17   -2.0193023255e-17    4.0206205066e-17    2.0126164814e-17    1.3141619801e-17    3.1660188365e-17    2.5179243750e-17    4.7980633222e-17    3.8552373376e-17   -2.9787265002e-17    6.4750681691e-18   -1.6997455871e-17    4.9619163974e-17   -4.4415514951e-17   -1.8478542201e-17    5.1320561619e-17   -3.7938340131e-17    1.7919836256e-17    5.2349161550e-18    6.4429583771e-17   -1.2766525097e-17   -2.2847070530e-17   -8.0366507321e-18    3.2779928660e-17
   8.7500000   -4.7470601995e-18   -6.2005937560e-18    1.1648115319e-18   -7.3981138122e-18    2.6971227375e-18    6.4332123457e-18   -3.9625102097e-17    1.9574887585e-17   -2.2599317318e-17   -5.9443030648e-18   -2.1061517733e-18   -1.4559451171e-17    3.8442384034e-17   -1.9796196786e-17   -8.9569799045e-18    1.7758511161e-17   -1.2218407843e-17   -1.3670888074e-17   -1.1319699560e-17   -2.8059478785e-18   -1.2203328659e-17    2.0688806870e-17   -2.1605643437e-17    3.0185976369e-17    6.3128560639e-18    9.4165069516e-18   -1.4278545930e-17    1.3196947101e-17   -5.7387383054e-18   -1.0098950908e-17    2.6089205983e-19    6.4878189498e-18    7.3680108822e-18    9.9677841813e-18    5.3663046339e-18    1.8169751556e-17   -6.6988166505e-18    1.1530919013e-17    6.5960342708e-19    2.0608144323e-17    7.4462341496e-18   -4.3308303684e-19    1.4425290784e-17    1.4070098385e-17    2.3691283085e-17   -4.5188766640e-18    1.1792975275e-17    2.9670733954e-17    2.6399382582e-17   -2.7384075477e-17   -1.4092384532e-17    8.9205570223e-18    1.2390986887e-18   -1.8368275667e-17    1.9896761639e-18    1.8040026223e-17   -7.2135601217e-18    3.0665073093e-18    1.2275121098e-17    3.9527364591e-17   -1.9371207723e-18   -2.7664758966e-18   -1.2676493498e-17   -1.2488003697e-18
  10.0000000   -1.0791235140e-17   -1.2249564099e-17    6.8423738092e-18    2.2837756916e-19    9.2661863353e-18    1.9334064145e-18    2.9177223305e-17   -2.6754796733e-17    6.7038060864e-18   -7.1018521956e-18    5.9431943013e-18   -1.6204579067e-19   -3.3960318319e-18    1.0548221892e-17   -9.6783968986e-19   -1.0952754268e-17    1.0356960182e-17    4.7389107876e-18   -1.4114005421e-18    2.9497545090e-18    1.2990550769e-17   -8.6974183609e-18    1.0791262859e-17   -2.0735264062e-17   -9.6670875106e-18   -1.8385905008e-17    5.2390740183e-18   -2.4937921366e-17    1.8105554148e-18    1.7872713805e-18    1.7698083549e-18    1.2621332512e-17   -8.4850347057e-18   -2.1512230110e-18    6.8972853233e-18   -7.8700035727e-18    4.5539690299e-18   -1.8758172365e-17    5.6169960692e-18   -1.1022661809e-17   -3.8674226489e-18    1.3637181663e-17   -1.9412952670e-17   -2.3044153248e-17   -1.7736003262e-17    4.2594814349e-18   -2.1686638614e-17   -1.9902139142e-17   -4.8518937918e-18    2.6716211762e-18   -5.9642608085e-18    3.4131622285e-18   -9.6996851585e-18    1.3026862775e-18    8.8224314495e-19   -6.8124649129e-18   -2.5545357469e-18    7.2063531588e-18   -1.2207486522e-19   -1.6764282899e-17    9.8472061469e-18    1.7044800074e-17    2.7159162794e-18   -6.7315251748e-18
  11.2500000   -5.5623894651e-17    1.9604048066e-18   -1.1837492131e-17    2.3684741380e-17    6.2586375271e-18   -1.9836555779e-17    6.8594543115e-17   -6.1376492501e-17   -3.3220662165e-17   -1.8424434541e-17   -6.4427698873e-17   -2.2471421444e-17   -7.1428099206e-17    6.3953480709e-18    4.0281379233e-17   -3.6256567601e-20    1.8754624321e-17    1.6169320386e-17    4.6982746040e-18    6.1454327701e-18    3.2702426088e-17   -7.1812951029e-17    4.6756558279e-17   -6.2923439385e-17   -6.2028667212e-18   -8.5070880124e-17   -1.6876268016e-17   -5.7864151374e-17    1.0310059485e-17    1.9648731236e-17    6.9068206897e-18    3.2448408363e-17   -6.2011814007e-17    2.0094121548e-18   -5.9417529087e-18   -6.3520730302e-17    2.5300320728e-17   -2.2018602416e-17    8.0296655218e-18   -4.2651139537e-17   -3.5938795971e-17    1.3926402631e-17   -4.4793714192e-17   -5.9480617732e-17   -2.5512759821e-17    2.2199885254e-17   -2.7318159485e-17   -2.4956936661e-17   -3.0261483166e-17    2.4053959638e-17   -3.2188514190e-18   -1.5511823610e-17   -8.6771834264e-19    4.4094527907e-17   -9.9095740957e-18   -2.6255298760e-17    3.2885593825e-17   -4.6907017490e-17    2.0897864235e-17   -4.1195000386e-17    2.1282716058e-17   -1.7733563982e-18   -7.6687629911e-18    3.0129762058e-17
  12.5000000   -2.9551209245e-17   -1.6600629401e-17    1.6455935760e-17    6.6203383675e-17    3.1993815313e-17   -2.9493442665e-17    4.9265690159e-17   -6.5571055831e-17   -1.2431567633e-17   -1.6394510260e-17   -3.0383447155e-18   -1.6267667712e-17   -4.5688597242e-17    6.3913897851e-17    2.1234484844e-17   -1.9634539063e-17    4.7857893098e-17    3.2235082258e-17   -2.9915548943e-18    7.2140590653e-18    5.6649390045e-17   -4.6825966876e-17    4.6598337722e-17   -5.9147545166e-17   -9.4803717312e-18   -8.6628692891e-17    9.9645687671e-18   -1.0674066553e-17    2.8660539497e-17    5.6870588370e-17    1.6293169273e-17   -3.5250919074e-18   -1.7365232735e-17    3.8967050939e-17   -1.8892554505e-17   -5.3925823297e-18    4.9924406575e-17   -1.1360058552e-17    3.2563276265e-18   -4.2897285042e-17    2.3542376143e-18    3.1916312742e-17   -2.2567662119e-17   -3.3701865539e-17   -2.7036090042e-18   -1.2612185213e-18   -3.7238266835e-17   -7.2606160462e-17   -3.4410143685e-17    4.8280997263e-17   -2.6702795723e-17   -5.4812501496e-17   -2.0344702107e-18    1.1440222156e-18   -1.1491225279e-18   -3.6610152292e-17    6.1780304180e-18   -3.0998145659e-17   -2.6145974676e-17   -2.0024602074e-17   -1.1192635259e-17    1.4711961596e-17    3.4066759619e-17    1.0062583464e-17
