#       time        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral
#       r =            50.000000           55.555556           61.111111           66.666667           72.222222           77.777778           83.333333           88.888889           94.444444          100.000000          105.555556          111.111111          116.666667          122.222222          127.777778          133.333333          138.888889          144.444444          150.000000          155.555556          161.111111          166.666667          172.222222          177.777778          183.333333          188.888889          194.444444          200.000000          205.555556          211.111111          216.666667          222.222222          227.777778          233.333333          238.888889          244.444444          250.000000          255.555556          261.111111          266.666667          272.222222          277.777778          283.333333          288.888889          294.444444          300.000000          305.555556          311.111111          316.666667          322.222222          327.777778          333.333333          338.888889          344.444444          350.000000          355.555556          361.111111          366.666667          372.222222          377.777778          383.333333          388.888889          394.444444          400.000000
   1.2500000   -1.8620131304e-17   -2.1032800757e-17    6.6135527347e-18    1.8449825225e-19    5.3688991406e-17   -2.9732602960e-17    2.6283904860e-17    2.8072118689e-17    6.1892067545e-17    2.0337384268e-17    4.2846171043e-17   -1.2914877658e-18    4.6919324766e-17    3.2414923704e-17    9.9770977950e-18   -7.4906290415e-17    7.4097336540e-17   -5.1035055008e-17    2.5503335331e-17   -6.7469591632e-17    6.3297092697e-18   -4.5670413520e-17   -5.6598386922e-17   -1.8180173934e-17    4.0376732897e-17    3.5764276591e-18    5.8556906831e-17   -1.2829724618e-17   -2.2664900681e-17   -2.5588488370e-17   -2.7972773476e-17    5.1375667166e-18    3.7850526059e-17   -7.5814589503e-17    3.3550297564e-17    4.3371281453e-17   -1.7300259192e-17   -2.6908360483e-17   -2.1302452049e-17   -3.4855977503e-17   -8.6004569897e-18    5.7009959947e-17    4.5642029173e-17   -4.6181331757e-17    4.2803594523e-17   -2.5744602276e-17    2.8526268233e-17   -9.8380144971e-17   -6.2956480539e-17    1.3227105469e-17    7.4792753029e-18    1.0033866488e-17    4.5812335252e-17    1.2034962916e-17    6.5056922180e-17    4.0660576362e-17    4.9204264659e-17    6.6021989961e-17    1.4731475834e-17    7.5984895582e-17   -8.2882291782e-18    1.9074280848e-17    2.5659449237e-17   -2.5276260559e-17
   2.5000000   -1.5270778417e-17    2.8916552998e-18   -1.8070184591e-17    1.6498401404e-18    2.5723314016e-17   -8.8772043681e-18   -3.7928583012e-18    4.2363637152e-18   -8.5153039502e-18   -1.4192173250e-20    2.9711314700e-17   -1.7030607900e-17   -3.3883813635e-18    1.1839820534e-17   -2.6259068556e-17   -9.5158521644e-18   -1.2577813543e-17   -2.2352672869e-18   -1.5678803398e-17    2.5503335331e-17   -2.2643612421e-17   -1.3564169584e-17   -3.7768921063e-17    7.8837522406e-18   -1.8946551289e-17   -1.8946551289e-17    3.1364702883e-18    1.9219750624e-17   -1.2560073327e-17    1.8314999580e-17    1.2787148099e-17    6.4858231754e-18    1.1045058832e-17   -1.3056799390e-17   -2.3452566296e-17   -6.8441755500e-18    1.9230394754e-18   -2.1252779442e-17   -9.0226741439e-18   -1.2396863334e-17    7.5218518227e-19    2.1898523325e-17    3.5835237457e-19    2.1820466372e-17   -4.7827623854e-18    1.8769149124e-17   -1.7598294830e-18   -4.5691701780e-17    1.3642226537e-17   -8.8772043681e-18    6.3190651397e-18   -1.5363027544e-18    2.4073473876e-17   -2.1362768785e-17   -1.5597198402e-17   -7.3586418303e-18    3.8567230808e-18    2.0223846882e-19    1.5675255355e-17    6.9257805462e-18    1.6899330298e-17    2.1724669203e-17   -1.2013674656e-17   -1.5235297984e-17
   3.7500000    2.4375057557e-18    2.3679641068e-17    2.5812015099e-17    2.5173367303e-17   -1.3042607217e-17    5.0382215039e-19   -3.0087407291e-18   -2.3378057387e-17    8.3024213515e-18   -1.4543429538e-17   -2.4736957975e-17    2.5673641410e-17   -2.3381605430e-18    2.7000609609e-18   -3.1829496557e-17    3.9021380352e-17    3.6828689585e-18    1.7953099162e-18   -4.9353282478e-18   -1.8723024561e-17    1.5834917304e-17    1.3131308300e-17    1.4121212384e-17    2.5474950984e-18    1.7122857027e-17    1.5487209059e-17   -1.7030607900e-19    1.3518045021e-17   -1.6523237707e-17   -4.9779047676e-18   -1.1183432521e-17    1.1580813372e-17   -1.3205817209e-17   -9.8706564956e-18   -1.4295066506e-17    1.8446277182e-17   -1.0832176233e-17    2.0401249047e-18    1.8889782596e-17    5.6449369103e-18    1.1385670990e-17   -1.7967291335e-17    1.3262585902e-17    7.0570581487e-18    5.2865845358e-19   -8.3520939578e-18   -1.3305162422e-18    2.5386249902e-17    1.1893041184e-17    8.2527487451e-18   -5.1978834529e-18    2.9594229270e-17    5.7158977766e-18   -8.2669409183e-19   -3.4714055770e-17   -1.8786889340e-17   -6.9719051092e-18   -2.0223846882e-18   -8.5224000368e-18   -2.0621227733e-17    1.6526785750e-17    3.1932389813e-20   -3.5835237457e-18    9.7925995427e-18
   5.0000000    1.9003319982e-17    4.1313416332e-17    6.9101691556e-17    3.2202041105e-17   -2.6936744829e-17    1.8648515651e-17   -2.8057926516e-17   -2.3133242398e-18   -2.1586295514e-17   -1.7229298326e-17   -3.2670382822e-17   -4.9062342926e-17    5.2695539279e-17   -1.0147403874e-17    2.6950937002e-17    6.0785078031e-17    1.1793695971e-17   -3.8503366028e-17    8.0185778865e-18   -5.9876778943e-17    1.4816628873e-17    4.1355992852e-17    4.5571068307e-17   -1.5512045363e-17    1.2162692476e-17    6.9399727194e-18    5.5491397409e-18    2.9207492549e-17    8.7707630687e-18   -5.7052536466e-18    2.2707477201e-19    1.7215106153e-17    9.9912899683e-18   -3.4628902731e-18    7.4225066099e-18   -3.5764276591e-18   -1.3326450682e-17    5.1914969750e-17    1.8719476517e-17    3.0612517701e-17    1.5441084496e-17   -2.8483691713e-17   -1.2020770743e-17    1.9812273858e-17   -4.7472819522e-17   -1.5412700150e-17   -6.9967414124e-18    9.9487134485e-18   -1.7456373098e-18    3.4160561014e-17    1.2091731609e-17    2.2267519830e-17    5.1162784568e-17   -2.3161626745e-17   -2.8143079555e-17   -4.3158398854e-17    1.3894137612e-17    1.3042607217e-17   -1.9003319982e-17   -8.1008924913e-17    2.0507690347e-17    1.3227105469e-17    3.3238069752e-17   -6.2190103183e-17
   6.2500000    2.3928004100e-17   -1.8776245210e-17    8.1349537071e-17    7.8539486767e-17   -1.0892492970e-16    2.5829755316e-17   -3.6147465269e-17   -6.5667185629e-17   -7.8624639807e-18    1.5753312308e-18   -7.2110432285e-17    8.0583159716e-17    1.1908652574e-16   -4.5627837000e-17   -2.4864687535e-17   -3.4288290573e-17    2.5829755316e-18   -2.0578651213e-17    5.3419340114e-17   -2.3204203264e-17   -1.5526237536e-17    7.4210873926e-17    4.2718441484e-17   -5.7691184263e-17    2.6894168309e-17    6.3637704855e-17   -4.3002284949e-17    3.9652932062e-17    2.4254424085e-17   -8.7565708955e-18   -1.2503304634e-17   -6.5880068228e-17    1.1155048175e-17    5.2227197561e-17   -3.6062312229e-17    9.0304798392e-17   -1.4319902810e-17    4.0958612001e-17   -1.0720767673e-16    8.9978378407e-18   -2.1430181608e-17   -2.8455307367e-17    3.0030638598e-17   -2.2693285027e-17   -8.9978378407e-18   -5.9791625904e-17   -6.0827654551e-17    1.0556138464e-16    6.8051470735e-17    6.9967414124e-18    6.7895356830e-17   -9.4718564273e-17    7.6070048622e-18    6.4716310022e-18   -6.0458658047e-18   -7.7276383348e-17   -7.0818944519e-18   -7.6126817315e-17    1.0842820363e-17   -5.0438983732e-17    2.5744602276e-17   -2.2707477201e-19   -5.4540521801e-17    2.5687833583e-18
   7.5000000    2.6865783963e-17    2.8057926516e-17    9.7642151962e-18    7.1344054930e-17   -6.2303640569e-17   -4.9530684644e-17    4.2079793687e-17   -1.7243490499e-17    3.8560134721e-17   -8.3875743910e-18    4.4747922258e-17    1.6746764435e-17   -6.3297092697e-18    6.1097305843e-17   -5.0155140267e-17   -4.1157302426e-18   -1.5866849694e-17    4.7941161240e-17    3.0456403795e-17    3.2273001971e-17    2.1486950301e-17    3.6828689585e-17   -3.6885458278e-17   -1.3525141108e-17    1.0871204710e-17   -5.8613675524e-18    8.0753465795e-18    2.7234780467e-17    3.7126725223e-17   -2.4311192778e-17    1.6335191411e-17    3.4557941865e-17    7.5218518227e-18    4.3087437988e-17   -1.4405055849e-17    7.3373535704e-17   -1.4504401062e-17   -2.2806822413e-17   -6.5000153487e-18   -6.3155170964e-18    1.0090635181e-17    3.8460789508e-18    6.7029634261e-17   -4.2562327578e-17   -1.4688899314e-17    1.0942165576e-17   -3.5494625299e-17    6.7895356830e-17    3.0129983811e-17   -9.9487134485e-18    1.0601553418e-17   -4.2732633657e-17   -4.2732633657e-17   -5.5775240874e-18   -1.7030607900e-18   -3.5778468764e-17    2.8242424768e-17    3.1336318537e-17   -4.7685702121e-17   -6.6717406450e-17   -2.6638709191e-17   -9.8493682358e-18    8.9694534942e-18    5.2936806224e-17
   8.7500000    2.2813918500e-18   -1.4447632369e-17    3.5998447450e-17    2.7082214605e-17   -2.8792371482e-17   -3.1794016124e-17   -1.3947358262e-17    1.2205268995e-18   -1.0495112119e-17   -1.3762860010e-17   -2.4956936661e-17    1.7112212897e-17    1.1257941431e-17    4.2257195853e-18   -3.1222781151e-19    8.9623574076e-18   -1.2570717457e-17    1.2467824200e-17   -1.6924166601e-17    1.1261489474e-17    5.9890971117e-18    1.4813080830e-17   -1.9351028227e-17    1.1034414702e-17    7.0464140188e-18    2.1916263542e-17    1.3468372415e-17    1.1069895135e-17   -2.8976869734e-17   -1.0342546256e-17    8.2846811349e-18   -2.2902619583e-17   -1.7399604405e-17    3.4096696234e-17    1.7360575929e-17    2.1689188770e-17   -2.4147982785e-17    2.4215395608e-17    1.3865753266e-17    1.1208268824e-17    1.6317451195e-17   -3.3635450603e-18    1.8609487175e-17   -1.8162433717e-17   -1.1406959250e-17    1.4231201727e-17   -1.2308162251e-17    5.6924806907e-17    2.8011801953e-17   -8.5791687298e-18   -1.9478757786e-18   -2.9980965991e-18    5.5030151778e-18   -1.0363834516e-17   -1.0161596047e-17   -4.5698797866e-18    1.6260682502e-17   -2.6184559647e-18   -1.6498401404e-17   -5.5881682173e-18    2.5262068386e-18    7.9830974533e-19   -8.4017665642e-18   -2.3488046729e-17
  10.0000000    9.2781332624e-18   -5.6094564772e-18   -1.7399604405e-17   -1.4972742779e-18    1.8236942627e-18    1.9762601251e-18   -6.7838588137e-18    3.2769728035e-17   -1.8659159781e-17    5.7868586428e-18    1.7722476346e-17   -7.0286738022e-18   -1.5185625378e-18   -6.8477235933e-18   -1.9390056703e-17    2.5262068386e-18    2.0294807748e-18   -2.0294807748e-18   -9.0226741439e-18   -1.4337643026e-17   -8.3769302610e-18   -6.8903001131e-18    7.5324959526e-18   -2.7131887211e-17    3.5303030960e-18    9.1894321796e-18   -8.1640476623e-18    1.7988579595e-18    6.0777981945e-18   -2.2402345476e-17   -2.9803563826e-19    1.6037155773e-18   -6.8299833767e-18   -1.5891685997e-17    9.7109945466e-18    2.1384057045e-17   -1.4135404557e-17   -1.5050799732e-17   -3.6296483088e-18   -1.2950358091e-17    1.1665966412e-17    3.9241359037e-18   -4.1050861127e-18    3.3564489737e-17   -2.1997868538e-19    2.9945485558e-18    5.9252323320e-19   -1.5675255355e-17   -7.3515457437e-18    5.4285062683e-18   -5.6697732135e-18   -4.7685702121e-18    3.0406731189e-18    1.4305710636e-17   -1.1829176404e-17    1.4795340614e-18    1.2577813543e-17    6.5106594786e-18    4.0837978528e-18    3.2099147849e-17    3.4203137533e-18    1.6959647034e-18    3.7538298247e-18    8.6607737260e-18
  11.2500000   -3.5622354858e-17   -4.0901843308e-17   -1.4319902810e-17   -1.3794792399e-17   -2.5829755316e-18   -1.2361382901e-17    2.7887620437e-17    7.4196681753e-17    3.2045927199e-17    2.5602680544e-17    1.1637582065e-18    1.5866849694e-17   -7.3189037452e-17   -1.7882138295e-18   -5.0807980236e-18   -9.6024244212e-17   -3.0357058583e-17    5.4299254856e-17    3.9752277274e-17    5.1077631528e-17   -9.9345212753e-20   -2.5616872717e-17   -3.5679123551e-17    1.1112471655e-17    2.6340673553e-17   -2.4438922337e-17   -3.2911649768e-17   -3.1322126364e-17   -1.0119019528e-17    2.8852688218e-17   -5.2610386239e-17   -6.9626801966e-17    2.2097213751e-17   -5.9834202424e-17   -6.4801463061e-17   -2.4467306684e-17    7.6637735552e-19   -4.1143110253e-17   -7.8837522406e-17    1.1027318616e-17   -5.1517588899e-18    1.2988676959e-16    7.0918289732e-17   -1.0998934269e-17    2.8583036926e-17   -2.8086310862e-17    7.4083144367e-18   -6.4432466557e-17   -4.2462982365e-17   -5.4725020053e-17    7.7489265947e-18    3.5508817472e-17    2.7788275224e-17   -2.1628872034e-17    5.7904066861e-18   -2.3133242398e-18   -2.9335222108e-17   -1.9783889511e-17    5.2099468002e-17   -1.7030607900e-18   -2.4893071881e-17   -2.5531719677e-17    3.0399635102e-17   -2.0564459040e-17
  12.5000000    7.3302574838e-17   -7.0946674079e-17   -2.3814466714e-17   -3.5295934874e-17    1.0145984657e-16   -8.0441237983e-17    4.0291579858e-17    3.1932389813e-18   -9.6889966780e-17    5.9734857211e-17   -2.0976032064e-17    2.6071022261e-17   -5.4852749613e-17    1.9783889511e-17   -2.3133242398e-18   -1.0656902894e-16   -2.2366865043e-17   -4.5982641331e-17   -8.3166135247e-18    1.0743475151e-17   -6.0600579779e-17   -9.7188002418e-17   -5.4668251360e-17    1.2772955925e-17    1.5838465347e-17   -5.9947739810e-17    1.2633872627e-16   -2.6879976136e-17   -4.0405117244e-17   -5.0509944598e-17   -3.6048120056e-18   -4.9445531604e-17    2.6340673553e-17   -5.5377860023e-17    3.8247906910e-17   -9.0687987070e-18    3.3961870588e-17    3.7666027806e-17   -4.9076535100e-17   -1.4617938448e-18   -6.4560196116e-17    4.5940064811e-17   -4.8068890799e-17    3.1322126364e-17   -2.5971677048e-18    4.9147495966e-17    6.6532908198e-17   -6.0955384110e-17   -7.9036212831e-17   -1.3553525454e-17   -7.1315670583e-17   -1.7271874846e-17    2.7944389130e-17    2.7461855239e-17    6.4900808274e-17    3.5821045284e-17    5.6768693001e-19    2.8086310862e-17    7.6141009488e-17    4.0731537229e-17   -5.2936806224e-18   -1.6037155773e-18    5.4909518306e-17   -7.0251257589e-18
