#       time        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral
#       r =            50.000000           55.555556           61.111111           66.666667           72.222222           77.777778           83.333333           88.888889           94.444444          100.000000          105.555556          111.111111          116.666667          122.222222          127.777778          133.333333          138.888889          144.444444          150.000000          155.555556          161.111111          166.666667          172.222222          177.777778          183.333333          188.888889          194.444444          200.000000          205.555556          211.111111          216.666667          222.222222          227.777778          233.333333          238.888889          244.444444          250.000000          255.555556          261.111111          266.666667          272.222222          277.777778          283.333333          288.888889          294.444444          300.000000          305.555556          311.111111          316.666667          322.222222          327.777778          333.333333          338.888889          344.444444          350.000000          355.555556          361.111111          366.666667          372.222222          377.777778          383.333333          388.888889          394.444444          400.000000
   1.2500000    4.8547876646e-17   -7.7893742885e-17    8.6873840509e-17    5.9873230900e-17    1.0882913253e-16    1.5712864614e-16    9.1897869839e-17    7.6137461445e-17    1.4601617449e-16    1.0949616467e-16    4.3208071461e-17   -4.1373733068e-17    1.8669803911e-17    1.1076281613e-16    5.2340734947e-17   -5.7024152120e-17    1.7792727604e-16    3.6339059608e-17    1.7275422889e-16    1.2179368279e-16    4.2388473456e-17    1.1809307362e-16    1.2454696440e-16    1.5224653854e-16    2.1964162127e-16    1.2239685015e-16    7.8990088268e-17    3.1640385849e-16    4.2257195853e-17    8.5773947082e-17    1.2710865167e-16    1.9732088079e-16    1.1754667495e-17    7.8205970696e-17    2.0983837759e-16    1.0671095067e-16    9.1954638532e-17    5.5001767432e-17    4.2494914755e-17    6.1594031907e-17    6.5596224763e-17   -2.3935100187e-17    1.0055509552e-16    2.4635838741e-16    1.3138759191e-16    1.1832014839e-16    1.1171014370e-16    2.1863752501e-16    4.1512106757e-17    1.3894847221e-16    1.8483176833e-16    9.4193453863e-17    1.3826015181e-16    4.2505558885e-17   -7.1560485572e-17    1.3328224704e-16    4.0298675944e-17    1.6005223383e-16    9.9799362297e-17    1.7538687703e-16    2.2322514501e-16    5.2865845358e-18    8.6355826185e-17    1.1307614037e-16
   2.5000000    7.8127913743e-18    3.0937163664e-17    3.2054797308e-17    1.5902330127e-17    6.6767079056e-17    8.9165876489e-17   -3.4770824463e-17    2.8215814443e-17    6.0925225742e-17   -7.1493072749e-19    4.3807690781e-17    8.4141847158e-18    6.8736243095e-17   -2.2593939815e-17    3.7948097250e-17    6.4187651568e-17    2.4985321007e-17    1.1151322729e-16    7.0063211294e-17    4.7015121935e-17    7.6105529055e-18    8.1039083281e-17   -4.6000381548e-18    5.8929451379e-17    3.3323222792e-17   -5.7655703830e-19    1.9744861035e-18    6.3281126502e-17   -1.1511626528e-17    1.1274972039e-16    1.0351238962e-16    4.9959997885e-17    2.2193010920e-17    5.7547488509e-17    9.2415884163e-17    8.1782398355e-17    8.1736273792e-17    1.5072087992e-17    1.7740216563e-18    3.2157690564e-17    1.0690254501e-17    3.4934034456e-17    5.0440757753e-17    8.0178682778e-17    2.3229039568e-17    9.0184164919e-17    1.8552718482e-17    2.3523527162e-17    6.4936288707e-17    6.5938610943e-17    1.5735572091e-17   -7.9866454966e-18    6.5651219435e-17    4.0719119077e-17    4.0307546053e-17    3.1730151344e-17    4.1426953718e-17    2.9198622441e-17   -2.8604325186e-17    2.5380927837e-17    5.2715053517e-17    5.0181750592e-17    7.1936578163e-18    4.7478141587e-17
   3.7500000    5.6325187587e-18   -4.5663317433e-18   -5.9738405254e-17   -2.7504431759e-17   -2.2295904176e-17   -6.0164170452e-17   -2.7000609609e-18   -2.5602680544e-17   -5.7730212739e-17   -3.2626032281e-17   -1.4790018549e-17   -3.3211459428e-17    2.1738861376e-17   -7.9490362375e-17    8.4372469973e-18   -2.4162174959e-17   -3.7126725223e-17   -2.2957614254e-17   -3.4162335035e-17    1.8391282511e-17   -1.4162014882e-17   -7.6749498916e-17   -1.7834239711e-17   -5.4780014725e-17   -4.5986189374e-17   -6.7474913697e-17   -1.1454857835e-17   -3.0268357500e-17   -9.2772462516e-17   -1.5192721465e-17   -7.0098691727e-17   -5.0836364583e-17   -5.2374441359e-17   -3.2782146187e-17   -4.3940742405e-17   -5.1345508798e-17   -1.7092698658e-17   -3.8994770027e-17    2.5528171634e-18    2.7319933507e-18   -3.1932389813e-17   -4.4563424006e-17   -1.5593650359e-17   -5.5720246203e-17   -1.3709639360e-17   -2.4563103853e-17   -9.2536517636e-17   -8.0153846475e-17   -3.9562456957e-17   -7.1658056763e-17   -1.7431536795e-17   -1.7500723639e-17   -3.5107888578e-18    1.4344739113e-17   -2.8366606284e-18   -2.2185914834e-17   -1.6565814226e-17   -1.2354286814e-17   -4.9147495966e-17   -1.4972742779e-17   -7.3586418303e-17    7.7453785514e-18   -5.4249582250e-17   -2.4137338656e-17
   5.0000000    7.0879261256e-17   -1.1315774537e-16    1.2749538839e-16   -1.0771504693e-16   -5.8191458370e-17   -1.7984321943e-16   -7.0449948015e-17   -7.8394016992e-17   -1.4231911335e-16   -4.8075986886e-18   -2.1764052484e-16    1.5689447528e-17   -3.0158368157e-18    1.2709091146e-17   -4.2175590857e-17   -1.2682480821e-16   -3.9933227483e-17   -2.7434535306e-16    1.7704736130e-18   -1.1152564544e-16    3.1197944848e-17   -6.2363957305e-17    1.1438891640e-17   -2.0532526650e-17   -1.4182593533e-16   -1.4292228072e-16    1.2645226366e-17   -4.7490559739e-17   -7.0024182817e-17   -1.2551912827e-16   -1.3119954561e-16   -2.1476306171e-17   -2.0513367216e-16    1.4245393900e-17   -8.3201615680e-18   -1.2321644816e-16   -1.1453083813e-16    1.5089118600e-16   -2.0500239456e-16   -1.1509497702e-16   -1.0101279311e-16   -4.1508558714e-17   -1.0520658030e-16   -1.4996869474e-16   -4.2881651476e-17   -5.8049536637e-17   -7.0783464086e-17   -1.1600682415e-16   -8.6689342257e-17   -8.5646217523e-17   -7.4462785001e-17   -3.4355703396e-17   -8.8772043681e-17    6.5163363479e-17   -2.7355413940e-16   -8.5121107112e-17   -1.0910233186e-16   -9.0162876660e-17   -2.7614421102e-17   -1.4387670437e-16   -7.7805041802e-17   -4.3616096442e-17   -5.8911711162e-17   -2.1366316828e-17
   6.2500000    5.2610386239e-17   -4.7068342585e-17   -1.4898943478e-16   -8.4890484297e-17   -7.6226162528e-17   -2.8980417777e-16    1.4601617449e-16   -1.4337643026e-16   -3.9319415990e-17   -3.5693315725e-17    3.7971159531e-17    5.6726116482e-17   -1.3066024303e-16   -1.7066088334e-16   -1.1029447442e-16   -1.4379509937e-16   -4.5691701780e-17   -6.2821654893e-17    1.1748281017e-16   -1.1200463129e-16   -2.9731893351e-16   -1.2560782935e-16   -5.6073276512e-17   -2.2945196103e-16   -7.4863713896e-17   -9.6478393756e-17   -1.5173562031e-16   -1.0481629554e-16   -2.6823207443e-18   -8.4897580384e-17   -1.5216848159e-16   -1.2279777905e-16   -1.8686834519e-16   -1.2777923186e-16   -1.0683868023e-16   -1.1697189193e-16   -4.0802498095e-18   -2.0452340871e-16    8.2456526585e-18   -1.7914070685e-16    5.2865845358e-17   -9.5598479014e-17   -7.9909031486e-17   -9.3419980420e-17   -3.5273227396e-16   -1.0273714216e-16   -1.2737475492e-17   -1.4449761195e-16   -1.1438891640e-16   -7.3870261768e-17   -1.0730702195e-16   -1.2760892578e-16   -8.4500199533e-17   -3.0662190307e-17   -2.7985546432e-16   -2.0048573542e-16   -8.8246933271e-17   -5.4221197903e-17   -1.6915651297e-16   -2.1779309070e-16   -1.0998224660e-16    1.5034478733e-16    5.1056343268e-17   -2.1958840062e-16
   7.5000000   -5.8159525980e-17   -1.2959583004e-16   -4.4833075298e-17    1.3454180241e-17   -1.8210687106e-16   -6.4769530671e-17    1.1295195886e-16   -1.2960647417e-16   -9.9934187942e-17    1.2535237023e-17   -1.2907426767e-16   -5.1056343268e-18    2.7632161318e-17    1.0356738429e-17   -2.7248972641e-17    7.4001539371e-17   -6.3435466386e-17   -1.8378154751e-16    9.2518777419e-17   -1.0346094300e-16   -2.0337739072e-16   -1.6223428047e-16   -4.3640932745e-17   -4.1455338064e-17   -6.2356861219e-17   -2.6550008108e-17   -1.5543977752e-17   -8.0029664959e-17   -1.1590393089e-16    5.9202650714e-17   -2.4081989180e-16   -1.8775535602e-16   -7.3086144196e-17   -7.6510005993e-17    7.1883357513e-18   -1.4657321729e-16   -1.4730056617e-16   -9.7681180439e-17   -4.0128369865e-17   -1.1801501666e-16   -1.6626130963e-16   -3.8396924729e-17   -1.3117116127e-16   -1.2936165918e-16   -9.8763333649e-17    1.5476564930e-17   -1.1235943562e-16   -8.0171586691e-17   -1.1074152787e-16   -1.0378381494e-16   -1.1677320150e-16   -3.2173656759e-17   -6.2622964467e-18    7.2458140530e-17   -1.1312936102e-16   -6.6784819273e-17   -3.4877265763e-17   -1.2410700703e-16   -6.8753983311e-17   -2.8441115194e-17    8.0895387527e-18   -1.0310613866e-17   -1.0482693967e-16    1.5011771256e-16
   8.7500000    4.4990963225e-17    9.3278058688e-18   -3.4596970341e-17   -5.3956868676e-17   -5.4762274508e-17   -6.3144526834e-17   -4.0367862789e-17   -7.9009602506e-17   -1.2280310111e-16   -1.1863592424e-16   -5.6912388756e-17   -3.1696444933e-17   -1.3351286985e-17   -6.9976284233e-17   -1.9780341468e-18   -1.8870268358e-17   -7.6478073603e-17   -7.0306252261e-17    3.9273291427e-17    6.7253160990e-18   -3.2869073248e-17   -8.6927061158e-20   -4.0080471281e-17    4.7476367566e-17   -1.0120793549e-16   -1.7937132967e-17    1.5941358603e-17   -6.0625416082e-17   -6.3208391614e-18   -5.1544199224e-17   -7.6978347710e-17   -7.3864939703e-17   -1.4532785408e-17   -6.4899034252e-17   -9.8582383440e-17   -6.8539326691e-17   -4.0309320074e-17   -3.6456145037e-17   -5.2745211885e-17   -3.4641320882e-17   -4.7781499291e-17    2.0216750795e-17   -9.9437461879e-17   -6.5232550324e-17   -2.9230554831e-17   -3.3825270921e-17   -8.1388565548e-17   -7.2997443113e-17    1.0940391554e-17   -5.1473238357e-17   -4.4895166056e-17   -5.5879908152e-17    8.5277221018e-18   -6.1750145812e-17   -4.5345767557e-17   -2.5790726839e-17   -5.2156236695e-19   -6.0011604589e-17   -3.2477014462e-17   -3.4646642947e-17   -4.9860652672e-17   -3.1909327532e-17   -4.2074471622e-17   -3.8579648959e-17
  10.0000000    1.2203494974e-17    6.0316736314e-18   -2.9214588636e-17    2.0977806086e-17    4.5375925925e-17    6.8367246590e-17   -8.3219355897e-18    1.0156273982e-17    6.4574388289e-17   -1.3807210551e-17    1.1069895135e-18    1.6200365765e-17    3.2106243936e-17    2.0060636889e-17    6.2999057058e-17    1.2329450511e-18    2.3544815422e-17    5.4042021716e-17    5.3052117632e-17    2.2872461215e-17    6.1693377119e-17    2.7930196957e-17   -9.8653344307e-18    6.7636349668e-17    1.0362060494e-17    5.4345379419e-17    1.0214816697e-17    4.1033120910e-17    5.0754759587e-18    1.9908071027e-17    2.6156175300e-17    3.6225522222e-17    4.2631514422e-17    4.7598775060e-17    4.4623740742e-17    2.6498561480e-17   -5.6307447371e-18    4.0032572696e-17    3.6140369182e-17    3.8524654288e-17    4.2684735072e-17    4.1850944894e-17    7.3409016137e-17    2.2659578616e-17    7.1578225788e-17    5.1957546270e-17    3.6096018641e-17    3.3050023457e-18    5.3197587407e-17    2.5904264225e-17    6.3497557144e-17    2.4382153644e-17   -1.2207043017e-17    2.8400312696e-17    4.4187331415e-17    1.5079184079e-17    2.4650030914e-17    6.5677829759e-17    4.4107500440e-17    5.2693765257e-17    3.6092470597e-17    2.5599132500e-17    1.6977387251e-18    4.8386440675e-17
  11.2500000    4.4676961392e-17    6.5798463232e-17    1.4008384607e-16    4.4545683790e-17    1.2662611778e-16    2.4107889896e-16    1.2545171545e-16    4.7618289298e-17    9.7812458041e-17    1.6969226751e-16    1.2329450511e-17    3.3709959513e-17    1.0632066591e-16    1.9354576270e-17    5.6981575600e-17   -8.6976733765e-17    1.3156854212e-16    4.7607645168e-17    1.4910652021e-16    1.6602359073e-16    1.8879848075e-16   -1.2279777905e-17    1.3030189065e-16    1.4389444459e-16    1.0075733399e-16    1.0778955584e-16   -8.0976992523e-17    1.1177400848e-16    7.8780753713e-17    1.2640968714e-16    1.9332223597e-16    1.0680319980e-16    1.3195173080e-16    1.3746539010e-16    1.4351835199e-17    1.7556782724e-16    1.5567749643e-16    4.0071601172e-17    6.3027441405e-17    1.1226718650e-16    1.8164562543e-16    1.0455019229e-16    6.1111498016e-17    9.9057821244e-17    1.0722541695e-16   -6.4077662225e-18    5.5431080673e-17    2.3058378684e-16    1.4796405026e-16    6.8771723528e-17   -3.7403472601e-17    3.1527912876e-17    8.3102270467e-17   -9.8316280192e-18   -1.7867946122e-17    1.3146564886e-16    8.3439334582e-17   -1.0775407540e-17    2.9895812952e-17    1.6456534492e-16    8.7331538096e-17   -4.7653769731e-17    1.3314032530e-16    9.1287606390e-17
  12.5000000   -2.4623420589e-17    7.1784012300e-17   -1.0985451704e-16    2.2416537649e-17    5.7258322979e-17    2.5052024222e-16    5.1702087151e-17    1.2752377274e-16    1.6407571495e-16    2.0366478223e-16    9.4044436044e-17    1.2618261237e-16    3.6076504402e-17    1.7994256464e-16    1.3366188767e-16    8.7572805041e-17    1.0810887973e-16    1.1811436188e-16    1.6785083303e-16    2.3712283067e-16    2.0169916623e-16    1.5807952175e-16    1.4028253649e-16    5.8571099004e-17    1.6162046898e-16    1.2428795724e-16    1.9671771342e-16    6.3431918342e-17    2.2597487858e-16    1.6120179986e-16    1.3091570215e-16    1.1414764945e-16    1.4413571153e-16    8.8133395885e-17    2.5957484875e-17    8.6089722937e-17    9.0659602723e-17    1.2783600055e-16   -2.5489143158e-17    1.5546816187e-16   -3.0938937686e-17    2.2267519830e-16    1.4066572517e-16    1.8547751221e-16    1.2103794957e-16    1.0888944926e-16   -2.0223846882e-18    2.3674673808e-16    5.5597838708e-17    3.5728796158e-17   -5.7826009909e-17    1.5866849694e-16    3.0740247260e-17    6.5035633920e-17    5.7329283845e-17    2.2484660081e-16   -1.6803533128e-17    2.8143079555e-17   -2.0777341639e-17    1.5350254588e-16    1.5150144945e-16    8.3584804358e-17    2.9775179479e-16    9.2107204395e-18
