#       time        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral
#       r =            50.000000           55.555556           61.111111           66.666667           72.222222           77.777778           83.333333           88.888889           94.444444          100.000000          105.555556          111.111111          116.666667          122.222222          127.777778          133.333333          138.888889          144.444444          150.000000          155.555556          161.111111          166.666667          172.222222          177.777778          183.333333          188.888889          194.444444          200.000000          205.555556          211.111111          216.666667          222.222222          227.777778          233.333333          238.888889          244.444444          250.000000          255.555556          261.111111          266.666667          272.222222          277.777778          283.333333          288.888889          294.444444          300.000000          305.555556          311.111111          316.666667          322.222222          327.777778          333.333333          338.888889          344.444444          350.000000          355.555556          361.111111          366.666667          372.222222          377.777778          383.333333          388.888889          394.444444          400.000000
   1.2500000    3.2486073410e-04    3.6640211767e-04    3.6659405326e-04    5.3515744702e-04    4.8716867847e-04    3.2826531352e-04    1.2496478298e-04    1.6953245736e-04    1.5854965656e-04    2.6330451690e-04    3.4939268498e-04    3.6677444402e-04    3.6672238872e-04    3.6668235809e-04    3.9721369899e-04    6.5658690807e-04    8.0074596955e-04    7.2367907053e-04    4.5524277214e-04    1.5068210986e-04    4.5668463513e-04   -2.2511723558e-04   -3.6909540616e-04   -6.3835770874e-06   -2.7228861871e-04   -2.4394706613e-05    4.1931163574e-05    1.5449621285e-04    3.1877240238e-04    3.3311325222e-04    3.4662731011e-04    3.6781287283e-04    3.6781813927e-04    3.6781156881e-04    3.6780514783e-04    3.6779943254e-04    3.6848003132e-04    3.7630924985e-04    8.9212400347e-04    8.6005830617e-04    1.3508685223e-03    1.2360733399e-03    1.2457712468e-03    1.2452978895e-03    1.4425490802e-04    5.4725285298e-04    1.1168726218e-03   -2.0663396445e-04    3.2093078791e-04    5.4829587992e-04    7.4835028923e-04   -9.4975505924e-04   -1.1884713861e-03   -1.1400740739e-03   -6.0166124001e-04   -3.9922782385e-04   -3.5171123376e-04   -9.4008577532e-04   -8.6038004603e-04   -3.9219151323e-04   -2.8693388192e-04   -2.9940751495e-04   -2.2803245343e-04   -5.7541399099e-05
   2.5000000    7.9715446106e-05    1.4543596333e-04    1.4533882387e-04    4.1826923972e-04    3.2445190059e-04    1.7825472578e-04   -1.7165244557e-04   -3.2221888044e-04   -2.1394859732e-04    1.3367318767e-05    1.2483392496e-04    1.4502048530e-04    1.4588367820e-04    1.4599305704e-04    2.6649033876e-04    7.0467687165e-04    8.6663405754e-04    5.1972405547e-04    3.5404608649e-04    4.2790710792e-05    2.9037259865e-04   -6.2892274719e-04   -9.6776586273e-04   -5.0314456605e-04   -8.2734115329e-04   -5.3498893258e-04   -3.5488237211e-04   -1.8791661896e-04    5.7523483899e-05    9.0647010797e-05    1.2891360796e-04    1.4732482165e-04    1.4721461759e-04    1.4719286593e-04    1.4717178382e-04    1.4709956730e-04    1.4854847653e-04    2.5464052764e-04    8.8858259491e-04    1.1038430064e-03    1.7342614255e-03    1.5601244556e-03    1.5763670377e-03    1.2829818568e-03   -3.5983180118e-05    4.4016937612e-04    1.0700033441e-03   -5.3675177724e-04   -3.1503186264e-05    4.4017911406e-04    6.0557176961e-04   -1.7651187162e-03   -2.4092819956e-03   -2.2395916033e-03   -1.4740400069e-03   -1.0641740749e-03   -1.2302888624e-03   -1.9274680552e-03   -1.7967560365e-03   -1.1265504885e-03   -9.2420859620e-04   -9.0605485925e-04   -7.9971519234e-04   -5.4144196852e-04
   3.7500000   -2.0587507415e-04   -1.3119616310e-04   -1.0929897555e-04    9.8101333771e-05    1.1875586509e-04   -7.5220314752e-05   -3.8826579323e-04   -6.6787971625e-04   -4.6873371517e-04   -2.4964207351e-04   -1.5187561698e-04   -1.3256342242e-04   -1.2974224455e-04   -1.2983086423e-04    4.2528972325e-05    4.5224415525e-04    6.2091421143e-04    1.7789620240e-04    7.0907473619e-05   -6.2293642305e-05   -1.3905376867e-04   -7.9151030590e-04   -1.1390037472e-03   -9.8793942741e-04   -1.0015490965e-03   -8.5757571904e-04   -6.1198914406e-04   -4.2258751353e-04   -2.4091584716e-04   -1.7978041037e-04   -1.4237471775e-04   -1.2950173512e-04   -1.2886854922e-04   -1.2889109519e-04   -1.2891536954e-04   -1.2895012360e-04   -1.3425997356e-04    8.2861641546e-05    4.9793671734e-04    9.8193696433e-04    1.4238149458e-03    1.3101202658e-03    1.3329692095e-03    6.8821767513e-04   -7.7781711907e-05    2.5405027124e-04    3.5663815005e-04   -4.7877553145e-04   -3.5677292896e-04    1.7524140991e-04   -9.8066943193e-05   -1.8011090802e-03   -2.6460768912e-03   -2.4242366427e-03   -1.8068964627e-03   -1.3630395678e-03   -1.7471145023e-03   -2.1427962891e-03   -1.9687674300e-03   -1.4673305365e-03   -1.2368451648e-03   -1.1514250655e-03   -1.0347197248e-03   -8.1006846787e-04
   5.0000000   -4.1248542559e-04   -3.6404222206e-04   -3.0260951869e-04   -2.3796051392e-04   -2.4470519481e-04   -4.4215882776e-04   -4.7305703605e-04   -6.2793271204e-04   -5.2762127605e-04   -4.4839228566e-04   -3.8795103245e-04   -3.5897152595e-04   -3.5664256560e-04   -3.6032131064e-04   -2.2632858186e-04   -1.7973788563e-05    1.0006732255e-04   -1.3898128892e-04   -3.4872974186e-04   -2.2260856437e-04   -7.0446787917e-04   -6.9183737075e-04   -8.1261466151e-04   -1.1376729035e-03   -7.8605143967e-04   -8.3034012065e-04   -6.4660927890e-04   -4.7525855642e-04   -4.5812855280e-04   -3.7284087097e-04   -3.6363128162e-04   -3.5910980840e-04   -3.5634198728e-04   -3.5640688531e-04   -3.5643643570e-04   -3.5578943927e-04   -3.6606094267e-04   -1.1630085498e-04   -3.9435457105e-05    4.4648670535e-04    5.2926530798e-04    5.7481689328e-04    5.5728244168e-04   -1.1364540047e-04   -6.6229093966e-05    1.0075798725e-05   -5.3339885988e-04   -2.3599684466e-04   -4.5141650450e-04   -1.8064066172e-04   -9.2821553127e-04   -1.1893665024e-03   -1.7550648174e-03   -1.6563646778e-03   -1.4386369385e-03   -1.2634001692e-03   -1.5812717310e-03   -1.5181330791e-03   -1.3502164477e-03   -1.2597157604e-03   -1.1001731003e-03   -9.6177187087e-04   -8.5553383838e-04   -7.5481613112e-04
   6.2500000   -4.6859391238e-04   -4.6229399406e-04   -3.8292592227e-04   -5.5047426273e-04   -5.0163465981e-04   -5.5731348890e-04   -4.3524308044e-04   -3.2587113415e-04   -4.1117537005e-04   -4.7393769083e-04   -4.6879665721e-04   -4.5082065712e-04   -4.4968596200e-04   -4.3878336778e-04   -3.8370067858e-04   -5.0931689427e-04   -5.7746485534e-04   -3.5251934832e-04   -5.2709362009e-04   -3.2321983914e-04   -8.5806902164e-04   -3.3085153158e-04   -1.8251711224e-04   -7.3586827359e-04   -3.4623277960e-04   -4.5506604636e-04   -4.4592903582e-04   -3.8729162401e-04   -4.9528822953e-04   -4.3646294699e-04   -4.4677798398e-04   -4.5363716625e-04   -4.4953062175e-04   -4.4962052160e-04   -4.4970817982e-04   -4.4870634295e-04   -4.3799355424e-04   -2.9909253053e-04   -4.8414296945e-04   -3.1393169225e-04   -5.7668551918e-04   -3.7875082930e-04   -5.0908612983e-04   -7.3951578629e-04   -5.7845293089e-05   -3.2102525325e-04   -1.0562540585e-03   -3.2882470182e-05   -2.8602725333e-04   -5.8004574817e-04   -1.2866109240e-03   -2.3211494079e-04   -1.1183971082e-04   -2.6199831348e-04   -5.0906961907e-04   -7.7854385025e-04   -7.4940626797e-04   -3.0973594136e-04   -2.4387824761e-04   -5.5704127092e-04   -5.4724145802e-04   -4.1897624527e-04   -3.5758732776e-04   -3.9294728170e-04
   7.5000000   -3.0726849464e-04   -3.9037053846e-04   -3.2603224596e-04   -5.8728535383e-04   -5.1087225880e-04   -3.7167728516e-04   -2.1727153992e-04    3.8565006471e-05   -1.7872173239e-04   -3.0939105435e-04   -3.7200488544e-04   -3.7833401593e-04   -3.7355181311e-04   -3.2223261912e-04   -3.7233088331e-04   -7.7434553868e-04   -1.0418394635e-03   -4.8323805689e-04   -3.9984766583e-04   -3.7545480315e-04   -4.8836599385e-04    1.3232972426e-04    3.8556384964e-04    7.4910747688e-05    1.5667889748e-04    1.0255904909e-04   -6.5173925154e-05   -1.9217444050e-04   -3.2323483900e-04   -3.5461434221e-04   -3.6011561482e-04   -3.7570092477e-04   -3.7360149924e-04   -3.7340182835e-04   -3.7342494982e-04   -3.7505979235e-04   -3.1851662684e-04   -4.1246296554e-04   -7.0759570880e-04   -9.8693427462e-04   -1.4292759237e-03   -1.2027241056e-03   -1.4305399586e-03   -9.9625971016e-04   -7.5858701892e-05   -6.4082666423e-04   -9.7427062505e-04    5.0308935471e-05   -6.8178783504e-07   -8.6600801959e-04   -9.2272115718e-04    7.3005706020e-04    1.5539363391e-03    1.2198748219e-03    5.9625433027e-04    2.5970134377e-05    4.2323453647e-04    9.9505628922e-04    8.9344217962e-04    3.8581366905e-04    2.2885752834e-04    2.7060848699e-04    2.5274356822e-04    1.2511639490e-04
   8.7500000   -5.7895699950e-05   -1.5897405421e-04   -1.9354491334e-04   -3.5667549001e-04   -4.2084335850e-04   -6.2399218492e-05    1.2162702311e-04    3.3348055848e-04    1.6686039960e-04   -2.5380956929e-05   -1.4192251550e-04   -1.6436988633e-04   -1.5815288742e-04   -1.0308512995e-04   -2.6484016755e-04   -6.9419577791e-04   -9.6533481765e-04   -5.8295127011e-04   -1.6916544255e-04   -3.7676899006e-04    7.9709775410e-05    5.1391838838e-04    7.2821847148e-04    8.9985259200e-04    6.0617092272e-04    6.0138636237e-04    3.4705201814e-04    7.6084520236e-05   -1.8463304627e-05   -1.3841472068e-04   -1.4084730844e-04   -1.5444848660e-04   -1.5723049605e-04   -1.5647839907e-04   -1.5602273163e-04   -1.6194099383e-04   -7.8150408502e-05   -3.9304351750e-04   -6.8782466286e-04   -1.2942742117e-03   -1.6876565096e-03   -1.6063272995e-03   -1.7618320163e-03   -8.6456207717e-04   -1.4816591533e-04   -7.2109531468e-04   -4.3100645712e-04    6.5148844929e-05    1.9094236950e-04   -7.7936322890e-04   -5.8381963114e-05    1.3974565147e-03    2.5109725789e-03    2.2232160685e-03    1.4458370388e-03    9.4451707864e-04    1.4668870532e-03    1.8736534981e-03    1.6428606464e-03    1.2060863418e-03    9.4059310305e-04    8.4932698436e-04    7.4757685155e-04    5.7457962055e-04
  10.0000000    1.9728706376e-04    1.4175913592e-04    1.4466149226e-05   -7.4937135782e-05   -1.8163780402e-04    1.6296705199e-04    4.0106630466e-04    4.8927260877e-04    4.9165784389e-04    2.6563168641e-04    1.4805864105e-04    1.1810087704e-04    1.1441967621e-04    1.1225189340e-04   -1.0681427188e-04   -3.7858886435e-04   -4.2517454332e-04   -4.6769413086e-04    5.9957022523e-05   -1.3660307295e-04    5.6300723508e-04    6.8228785927e-04    8.5088284643e-04    1.3191017046e-03    8.8251964883e-04    8.4607851920e-04    6.0947094232e-04    3.3788905718e-04    2.7702852820e-04    1.4749594288e-04    1.2634392494e-04    1.2524212360e-04    1.1850130689e-04    1.1936887103e-04    1.2021963003e-04    1.1714651650e-04    1.5978405167e-04   -2.0677085898e-04   -4.6030752249e-04   -1.1008210976e-03   -1.2744058612e-03   -1.4440580861e-03   -1.3171818066e-03   -4.4068858031e-04   -2.7022788004e-04   -4.1504023516e-04    2.2992929453e-04    8.6825344937e-05    1.6398764557e-04   -2.0636711756e-04    8.3939193002e-04    1.5630920994e-03    2.3771135902e-03    2.3447618692e-03    1.7561842819e-03    1.6321243921e-03    1.9579690075e-03    1.9894411844e-03    1.7592360451e-03    1.5764767296e-03    1.3129717356e-03    1.1050507666e-03    9.5179285796e-04    7.6725974242e-04
  11.2500000    3.8444864953e-04    3.9444041113e-04    1.8083586441e-04    3.1979081296e-04    2.9582788049e-04    3.5017562001e-04    5.3973699689e-04    4.6064175707e-04    5.7126914409e-04    4.5076479444e-04    3.9987847775e-04    3.5710713853e-04    3.5294833189e-04    2.9200887044e-04    9.3621152494e-05    1.9734904845e-05    2.3559732883e-04   -1.7827605708e-05    2.0368249983e-04    3.3409712133e-04    7.8376598230e-04    5.7768334014e-04    7.2601888473e-04    1.1375942310e-03    8.7986028170e-04    7.5269488033e-04    6.2798986887e-04    4.9631299827e-04    4.4749807718e-04    3.9157000675e-04    3.4613434224e-04    3.5595797748e-04    3.5017786879e-04    3.5020141937e-04    3.5000171446e-04    3.6315644051e-04    2.9654953226e-04    9.2405497850e-05   -9.4280863631e-05   -4.6255984956e-04   -3.8728889680e-04   -7.3898798871e-04   -2.9956896385e-04    9.9751827170e-05   -3.4167192451e-04    1.6140348172e-04    6.9721949447e-04    1.2790923512e-04   -4.4650212571e-07    6.1828784087e-04    1.3505202717e-03    1.1659254856e-03    1.2737128811e-03    1.5154568409e-03    1.4613746372e-03    1.7518289346e-03    1.6830860330e-03    1.3294626973e-03    1.2313364755e-03    1.3390629716e-03    1.1902796104e-03    9.5027031645e-04    7.9484314641e-04    6.4370717168e-04
  12.5000000    4.1253158613e-04    4.9451297358e-04    3.7988584711e-04    5.5272998710e-04    6.5819181826e-04    4.7426702247e-04    4.4301810846e-04    2.6769579738e-04    3.7979257075e-04    4.8907556811e-04    4.9734716590e-04    4.5787366212e-04    4.7145200908e-04    3.8332686893e-04    3.0648843697e-04    4.5343180881e-04    6.7807261567e-04    5.0524927329e-04    2.0679199137e-04    6.9506837713e-04    6.6130013603e-04    2.9101953136e-04    3.3176919964e-04    4.6459334354e-04    5.5875065216e-04    3.6818245440e-04    4.1900263670e-04    4.7559371328e-04    4.5032238585e-04    4.8451690945e-04    4.4310085618e-04    4.5020259640e-04    4.5036945182e-04    4.4919355283e-04    4.4648363547e-04    4.7769204243e-04    3.0506134687e-04    3.6667320451e-04    3.0600422202e-04    3.8537975361e-04    6.0282548294e-04    3.0808926188e-04    8.1672486556e-04    5.4537162686e-04   -2.1267145497e-04    6.8223125060e-04    8.1769041760e-04    1.4060346514e-04   -8.3200648239e-05    1.2175306023e-03    1.2718466638e-03    3.3472744314e-04   -2.7918581470e-04    6.9560641059e-05    6.7726761605e-04    1.1662488223e-03    7.3245560258e-04    1.9192584561e-04    2.6958303978e-04    5.7341763278e-04    6.0338574702e-04    4.4827415171e-04    3.3759298913e-04    2.8584196060e-04
