#       time        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral
#       r =            50.000000           55.555556           61.111111           66.666667           72.222222           77.777778           83.333333           88.888889           94.444444          100.000000          105.555556          111.111111          116.666667          122.222222          127.777778          133.333333          138.888889          144.444444          150.000000          155.555556          161.111111          166.666667          172.222222          177.777778          183.333333          188.888889          194.444444          200.000000          205.555556          211.111111          216.666667          222.222222          227.777778          233.333333          238.888889          244.444444          250.000000          255.555556          261.111111          266.666667          272.222222          277.777778          283.333333          288.888889          294.444444          300.000000          305.555556          311.111111          316.666667          322.222222          327.777778          333.333333          338.888889          344.444444          350.000000          355.555556          361.111111          366.666667          372.222222          377.777778          383.333333          388.888889          394.444444          400.000000
   1.2500000    4.8030294740e-16    3.1704926974e-17    3.7551248605e-16    2.7741967715e-16    3.2084900238e-16    1.8022956808e-16    2.5724711058e-16    2.6147482594e-16    4.0420817335e-16    1.2611486692e-16    2.1849305312e-16    1.6798904041e-16    4.3266009899e-16    7.7441422800e-17    3.1774291221e-16    2.0139486608e-16    1.9970161785e-16    1.6922392579e-16    3.4311840710e-16    1.4858800694e-16    3.1816047256e-16    6.1607059878e-17    1.8590732439e-16    2.7494120258e-16    2.2502006686e-16    1.4801510883e-16    1.6324292266e-16    2.7769171228e-16   -1.9482250391e-17    1.6325772465e-16    2.0622469548e-16    1.6692950597e-16    2.0767506906e-16    2.5027742300e-16    2.2988820404e-16    2.3253698469e-16    1.6028163701e-16    1.7101740625e-16    2.0236686364e-16    1.3537365226e-16    1.5348081411e-16    1.5665625744e-16    1.5551168084e-16    1.5435773519e-16    2.1261743796e-16    1.8796740704e-16    2.7199067194e-16    1.1914445864e-16    2.0794921084e-16    1.5940033631e-16    7.3870372644e-17    3.8978859270e-17    1.4062769458e-16    2.2018258699e-16    1.7948270497e-16    2.0810726509e-16    6.7045988524e-17    7.7321565462e-17    1.7572815444e-16    9.5325889499e-17    1.7820119607e-16    1.6955622223e-16    1.5419801780e-16    1.6587202275e-16
   2.5000000    1.8020452389e-16    2.5917375354e-17    1.5562568945e-16    1.1190900044e-16    1.2061416628e-16    5.7558700880e-17    1.0004378922e-16    1.2042225317e-16    1.5971970179e-16    4.6902443841e-17    8.9965918677e-17    7.5725999297e-17    1.7821519421e-16    1.6617732079e-18    1.5041118840e-16    8.2212002646e-17    7.0991551283e-17    7.5679874734e-17    1.3811285257e-16    6.2694424277e-17    1.2245054203e-16    2.9377410561e-17    4.0885683079e-17    1.0451505835e-16    1.0601579751e-16    7.8516923430e-17    6.6722395886e-17    1.1285714571e-16   -1.6292185246e-17    6.3000941956e-17    1.1389672241e-16    6.8044915171e-17    9.2028967268e-17    1.0126898678e-16    9.9034731244e-17    8.6414951001e-17    9.2432668071e-17    7.0308871714e-17    8.2904494772e-17    5.6099997713e-17    7.5685751181e-17    8.8466440732e-17    7.2257939414e-17    7.1124602907e-17    7.3230477489e-17    5.6814401778e-17    9.3554501156e-17    4.9764813924e-17    4.8704212305e-17    7.7554849310e-17    3.6384366458e-17    2.7614920045e-17    5.7859674741e-17    8.9767352987e-17    8.0330652680e-17    8.3506927579e-17    7.5706512778e-18    2.6229603166e-17    5.0154530447e-17    5.6769011771e-17    8.8606380549e-17    5.3325621877e-17    7.7332320469e-17    6.9484464447e-17
   3.7500000   -1.6535163845e-16   -2.4120513169e-17   -1.2390923134e-16   -9.3137786241e-17   -1.0544524166e-16   -7.6050645260e-17   -8.9132960071e-17   -1.3011761416e-16   -1.1918114485e-16   -3.4367511727e-17   -8.3323288619e-17   -6.3646838294e-17   -1.4783910647e-16   -2.3772292121e-17   -1.3589654514e-16   -7.3682963888e-17   -5.8859793310e-17   -7.1445063288e-17   -1.0258434068e-16   -5.0609483844e-17   -1.0298094540e-16   -3.1668254620e-17   -7.7774800276e-17   -8.3195697655e-17   -8.2346745135e-17   -4.4805924451e-17   -5.5854656062e-17   -8.0156646103e-17   -2.9251260990e-18   -5.1449469239e-17   -8.6895877184e-17   -6.5663401974e-17   -7.8733922313e-17   -8.4551521425e-17   -6.6409780007e-17   -9.8088041218e-17   -8.9308116991e-17   -5.1214120319e-17   -5.0790406334e-17   -4.1887783562e-17   -6.0894471414e-17   -6.6264933911e-17   -5.0376407890e-17   -5.1663211130e-17   -5.5393354993e-17   -6.6390099454e-17   -8.2350778262e-17   -6.3954991400e-17   -5.4435854523e-17   -4.8486118517e-17   -2.0165248729e-17   -2.0460706492e-17   -6.4944244085e-17   -7.6039308153e-17   -6.9127969252e-17   -6.6118923613e-17   -7.1989105835e-18   -3.2757891984e-17   -6.2738844116e-17   -2.3097290740e-17   -7.7629178046e-17   -3.3206650166e-17   -6.6212309221e-17   -6.5931487137e-17
   5.0000000   -4.6069269026e-16   -8.0720369203e-17   -3.7383182229e-16   -2.7436331503e-16   -3.1755281470e-16   -1.9052743117e-16   -2.2774851217e-16   -3.2420351101e-16   -3.7257642477e-16   -1.2835357137e-16   -2.0873277403e-16   -1.9406721419e-16   -3.7880163308e-16   -6.4751180635e-17   -3.4891141938e-16   -2.1695525353e-16   -1.7087969782e-16   -1.6867065279e-16   -3.4522383818e-16   -1.6128966937e-16   -2.6128561545e-16   -1.3147008392e-16   -1.8504925229e-16   -1.9523601727e-16   -2.2377625593e-16   -1.5636404281e-16   -1.1502462597e-16   -2.6046596200e-16    1.7142537579e-17   -1.5179366408e-16   -2.2946997843e-16   -1.1309593180e-16   -2.1702959613e-16   -2.3185892035e-16   -2.8478641296e-16   -1.9809069531e-16   -2.1143122729e-16   -1.5454367484e-16   -1.9591812860e-16   -6.3154394830e-17   -1.4904016071e-16   -1.4881752100e-16   -1.5944984260e-16   -1.3556469221e-16   -1.5788016607e-16   -1.7321242542e-16   -2.6727232872e-16   -1.5529525020e-16   -1.8036589056e-16   -1.8301821925e-16   -9.8006269907e-17   -2.5485373362e-17   -2.0478252675e-16   -2.0335881893e-16   -1.5521902270e-16   -2.2529565004e-16   -7.3821642487e-17   -8.8563707013e-17   -1.3727473821e-16   -9.1444995373e-17   -1.6324635982e-16   -1.3164332822e-16   -1.9843175097e-16   -1.9993517889e-16
   6.2500000   -6.3270155287e-16   -1.0313114128e-16   -4.9935056249e-16   -3.8645564952e-16   -4.0316432792e-16   -2.4839629479e-16   -3.0015853236e-16   -4.2233002633e-16   -4.7509475245e-16   -1.4240997653e-16   -2.9542838080e-16   -2.2434543969e-16   -5.3408030726e-16   -3.0933449306e-17   -4.0230814072e-16   -2.3439100363e-16   -1.8233400127e-16   -2.0504813105e-16   -4.4169702075e-16   -2.2448420144e-16   -3.0462479819e-16   -1.5931268855e-16   -1.6791846761e-16   -3.4324353107e-16   -3.2633255875e-16   -2.0146466275e-16   -1.8624616253e-16   -3.0445177564e-16   -2.4677860879e-17   -1.7463435922e-16   -3.3458292366e-16   -2.8405085923e-16   -2.2364215098e-16   -3.4637057687e-16   -2.4972891768e-16   -2.9246443412e-16   -2.3738128345e-16   -2.6953232143e-16   -2.5794064217e-16   -1.5568941563e-16   -2.1676033291e-16   -2.7863621250e-16   -1.6297365943e-16   -2.2952170225e-16   -2.0684288659e-16   -2.1077805469e-16   -2.9625806856e-16   -2.1549700773e-16   -2.1098622504e-16   -2.3945932806e-16   -7.5274011842e-17   -1.0055476289e-16   -2.4277126018e-16   -2.5439027046e-16   -2.4340186944e-16   -2.5949496234e-16   -4.3610885253e-17   -1.7416945467e-16   -1.5059204160e-16   -1.5083735553e-16   -2.4200876350e-16   -1.0675818400e-16   -2.4859404276e-16   -2.6218620863e-16
   7.5000000   -5.2392048524e-16   -4.8846023161e-18   -4.4874476528e-16   -2.7894411614e-16   -2.7737482767e-16   -1.9997598139e-16   -2.7959778768e-16   -3.2227459509e-16   -3.9370624234e-16   -1.1505101454e-16   -1.1815017494e-16   -1.8522970356e-16   -4.1402150678e-16   -5.5085922584e-17   -3.7044316373e-16   -2.0062444174e-16   -1.7878612427e-16   -1.6309861708e-16   -3.2833748042e-16   -1.4230741590e-16   -2.9524948181e-16   -1.1143650086e-16   -1.5461092134e-16   -2.2022011864e-16   -1.8032691752e-16   -1.7046917812e-16   -1.3758546919e-16   -2.4892134976e-16    9.5947406899e-18   -1.4724789990e-16   -2.1459425246e-16   -1.8345479489e-16   -2.3418992936e-16   -2.5012369294e-16   -2.1794183133e-16   -1.8280533665e-16   -1.9475675423e-16   -1.2364626034e-16   -2.0153013523e-16   -1.2564990693e-16   -1.9272888117e-16   -1.8091816568e-16   -1.2815216447e-16   -1.2779924504e-16   -1.5415211499e-16   -1.5568669916e-16   -2.7546631299e-16   -7.4827789957e-17   -2.2397683125e-16   -1.6928241307e-16   -6.3498333278e-17   -8.5756206865e-17   -2.0261982804e-16   -2.0900852353e-16   -1.5699171384e-16   -2.2004504488e-16   -4.1887478652e-17   -9.9897543308e-17   -1.3614435379e-16   -1.0832569844e-16   -2.0496674781e-16   -1.4619867696e-16   -1.5684984755e-16   -2.0836876697e-16
   8.7500000   -2.3074234003e-16   -5.9885524316e-17   -1.8075189272e-16   -1.0420791699e-16   -1.0527607206e-16   -6.2408779071e-17   -1.1467187285e-16   -1.1604708612e-16   -1.5638115934e-16   -6.5725243260e-17   -9.6222158503e-17   -1.0571304963e-16   -1.7078531432e-16   -5.4383049660e-18   -1.4866492741e-16   -9.9711548225e-17   -6.0302724315e-17   -9.2978443062e-17   -1.3590950381e-16   -9.3833188871e-17   -1.2634590552e-16   -8.2050137030e-17   -4.1599255571e-17   -1.1833700159e-16   -9.1860961873e-17   -7.9790920451e-17   -7.1984947972e-17   -1.0703997625e-16   -1.0702062832e-17   -5.0396199319e-17   -1.2676647339e-16   -7.9148724611e-17   -9.1091230508e-17   -8.6464415714e-17   -8.8995071466e-17   -1.1832883832e-16   -1.0985074725e-16   -7.3872299121e-17   -7.0694236341e-17   -8.0946972751e-17   -8.2667940072e-17   -9.3806121181e-17   -6.0423898310e-17   -6.4628440511e-17   -6.6937315838e-17   -8.3202641287e-17   -1.2801616077e-16   -7.1676642411e-17   -7.8151821457e-17   -7.6288558196e-17   -4.4333674342e-17   -3.4321068395e-17   -5.6944681494e-17   -8.2810014259e-17   -6.9849691156e-17   -8.0468374971e-17   -1.1739103226e-17   -5.0172949781e-17   -5.6261308948e-17   -8.1328955648e-17   -9.6092516327e-17   -6.4546281134e-17   -6.4547168144e-17   -7.7963761302e-17
  10.0000000    1.4567281814e-16    4.7810119249e-17    1.2329303600e-16    9.1575649297e-17    1.0208951338e-16    2.6223699000e-17    1.0238664815e-16    1.0473363722e-16    1.2702176619e-16    4.5578164394e-17    8.8062892383e-17    4.6642854578e-17    1.4623370003e-16    1.4216011666e-18    1.2890635929e-16    6.7767682709e-17    4.9465253736e-17    3.3577600866e-17    1.2396857790e-16    7.5579351460e-17    7.6092265471e-17    3.1972138986e-17    5.4373250962e-17    7.1152654624e-17    8.2061487997e-17    4.9333920695e-17    5.6693990058e-17    8.6743935001e-17   -3.9150301832e-18    4.2958156160e-17    5.6444324229e-17    5.5873962407e-17    6.7555423789e-17    1.0004557710e-16    7.0202818482e-17    6.8617369784e-17    5.3493350080e-17    4.2870785593e-17    4.4948164953e-17    3.1256362826e-17    7.6333573995e-17    5.7436168650e-17    5.9454464772e-17    6.5347210333e-17    6.8699030219e-17    5.8989629520e-17    8.7342154507e-17    4.8142734450e-17    6.1943209263e-17    5.0890583120e-17    2.9290206309e-17    4.2256807786e-17    7.9015950178e-17    6.9761558314e-17    3.0813037586e-17    8.6318945938e-17    2.3633821415e-17    1.4175264606e-17    4.1800011069e-17    4.3615555919e-17    6.7661740353e-17    3.4534131168e-17    6.0537934639e-17    6.4631475752e-17
  11.2500000    4.8922039989e-16    8.4459175282e-17    3.9255046723e-16    2.1904394228e-16    3.0505261460e-16    1.7027996762e-16    2.0464631515e-16    2.7094255777e-16    3.0199115217e-16    1.0352525128e-16    1.9761841748e-16    1.5702309185e-16    3.8194841487e-16    4.0719063639e-17    2.9737697728e-16    1.8419461736e-16    1.7110078527e-16    1.6978423945e-16    2.8481840078e-16    2.1357352475e-16    2.4928940381e-16    6.4437511431e-17    1.6518641882e-16    2.6387662951e-16    2.0161584265e-16    1.7229154187e-16    1.7037088623e-16    2.7991372985e-16   -2.9530752558e-17    1.3200201322e-16    2.2864516924e-16    1.8805638532e-16    1.7309755752e-16    2.0359404312e-16    2.2465982959e-16    2.2538939599e-16    1.7367250685e-16    1.5654144497e-16    1.5594276810e-16    7.9437197164e-17    1.3462135620e-16    1.8298756194e-16    1.9516655324e-16    1.3999586568e-16    1.5191889892e-16    1.8388061553e-16    2.6503950071e-16    1.3917271963e-16    1.5426831341e-16    1.3669069702e-16    7.8802097411e-17    9.2731992647e-17    1.8199355543e-16    2.0267765005e-16    1.8458994700e-16    1.7510990790e-16    7.9028506925e-17    9.3119560941e-17    1.6883685644e-16    1.5846853144e-16    1.6324857735e-16    1.1377859751e-16    1.7036744907e-16    2.1961013238e-16
  12.5000000    6.5482315941e-16    9.2395094847e-17    5.2807252749e-16    3.9977555849e-16    3.8424311188e-16    2.2556308380e-16    2.8909018949e-16    3.7958214717e-16    4.5285739099e-16    1.3391718048e-16    2.8537472289e-16    2.2260307323e-16    5.0801200147e-16    1.1539234740e-17    4.4450878963e-16    2.3889042149e-16    1.7772204391e-16    1.9749035529e-16    4.4390007845e-16    2.1195639314e-16    3.2883941767e-16    1.2631527593e-16    2.4743449786e-16    3.4978889485e-16    3.2773520006e-16    2.0454347733e-16    1.6622156046e-16    3.0652022946e-16   -4.3227696575e-17    1.5184610859e-16    2.9265913300e-16    1.9098013932e-16    2.9083216788e-16    2.6050399259e-16    2.1318268561e-16    3.0681405179e-16    2.2273545960e-16    2.2004044351e-16    2.0573428937e-16    1.0648027242e-16    1.8946185397e-16    2.3811816769e-16    1.5395553122e-16    2.0580480673e-16    1.8164379597e-16    2.6053448359e-16    3.2495519725e-16    1.8877935458e-16    2.0149465480e-16    2.1584011461e-16    8.9474445381e-17    6.5373141540e-17    2.4585101722e-16    2.9227960324e-16    2.6617958681e-16    2.5668186293e-16    1.1376789794e-16    5.2051292226e-17    2.0634239073e-16    1.6986268447e-16    2.6346555543e-16    1.8186150169e-16    2.1345128357e-16    2.4284671154e-16
