#       time        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral        phi integral
#       r =            50.000000           55.555556           61.111111           66.666667           72.222222           77.777778           83.333333           88.888889           94.444444          100.000000          105.555556          111.111111          116.666667          122.222222          127.777778          133.333333          138.888889          144.444444          150.000000          155.555556          161.111111          166.666667          172.222222          177.777778          183.333333          188.888889          194.444444          200.000000          205.555556          211.111111          216.666667          222.222222          227.777778          233.333333          238.888889          244.444444          250.000000          255.555556          261.111111          266.666667          272.222222          277.777778          283.333333          288.888889          294.444444          300.000000          305.555556          311.111111          316.666667          322.222222          327.777778          333.333333          338.888889          344.444444          350.000000          355.555556          361.111111          366.666667          372.222222          377.777778          383.333333          388.888889          394.444444          400.000000
   1.2500000    8.9536145665e-05    3.8789527684e-07   -4.9881771467e-08   -3.2958023175e-04   -3.0045718472e-04    6.0020832813e-05    3.0893490685e-04    4.5210947803e-04    3.8924175095e-04    2.1585053844e-04    2.5961930827e-05   -3.8910430562e-08   -1.1039555782e-11    1.6455738329e-08   -3.4171016732e-05   -6.6421530426e-04   -7.7710815473e-04   -6.6968801904e-04   -2.0353883027e-04    1.3700649568e-04    3.1912127416e-04    6.0280180916e-04    1.0023118556e-03    8.9597761013e-04    9.9430410372e-04    7.5410157601e-04    7.0231076652e-04    4.8405331765e-04    6.1692635787e-05    5.3698176402e-05    3.2491225514e-05    1.9350854366e-08    1.1932309334e-10    9.9893970844e-13    4.3547465092e-11   -1.5753204811e-09   -8.1296317145e-07   -1.8024566084e-05   -8.3074559974e-04   -1.3197274171e-03   -1.5708401881e-03   -1.5644907127e-03   -1.4397138178e-03   -1.4050489814e-03   -6.8844739246e-04   -4.0532054847e-04   -2.9956329412e-04    2.9711987087e-04    5.7784036432e-04    6.3617777100e-04    6.4148829410e-04    1.2230450989e-03    1.8654080699e-03    1.9898164446e-03    1.9244084771e-03    1.7997092063e-03    1.7737447981e-03    1.9726460339e-03    1.9126403909e-03    1.4782578877e-03    1.4032273285e-03    1.4159117321e-03    1.3821158183e-03    1.0033393959e-03
   2.5000000    1.3762551923e-04    1.8527097376e-06    1.2396686816e-06   -4.8664710649e-04   -4.2794774697e-04    7.8297374807e-05    5.2958786642e-04    8.1793618431e-04    6.6644471781e-04    2.8578171729e-04    3.3669025678e-05    1.4857230794e-06    2.7431974537e-10   -2.0540501244e-07   -1.7172815779e-04   -1.0757840544e-03   -1.2449348658e-03   -9.6817369150e-04   -3.5095549122e-04    1.9474549890e-04    5.0837204977e-04    1.0144383471e-03    1.5920574569e-03    1.4778676513e-03    1.6209086148e-03    1.2725934978e-03    1.1242319692e-03    6.9209231534e-04    1.4556299567e-04    8.4246033281e-05    2.8256732942e-05   -1.3881531077e-07    1.1157375261e-09   -3.0586090729e-11    2.3228857844e-10    5.8932544725e-08   -1.1285992029e-06   -1.2095395257e-04   -1.3674879881e-03   -2.1639186658e-03   -2.5436442690e-03   -2.5279453671e-03   -2.3475377143e-03   -2.1684725938e-03   -1.1324191063e-03   -6.6344736975e-04   -4.4280966754e-04    4.4481006286e-04    9.2210157756e-04    1.0385400284e-03    1.0497238036e-03    1.9636526786e-03    2.9690677396e-03    3.2611400619e-03    3.1208394859e-03    2.9135064368e-03    2.9984589288e-03    3.2363925679e-03    3.0389943009e-03    2.4557676062e-03    2.2865322730e-03    2.2827246090e-03    2.2001417818e-03    1.5654416693e-03
   3.7500000    1.4598180088e-04    8.1540483757e-06   -2.4456118308e-05   -4.0590779579e-04   -4.0890547792e-04    4.8671499506e-05    5.2270749840e-04    8.2493590419e-04    6.8631682327e-04    2.7050663346e-04    5.0686202897e-05    4.5782035527e-06   -1.9934180911e-09   -3.0491494780e-07   -3.1366187241e-04   -1.0327989553e-03   -1.2329280271e-03   -8.6971412516e-04   -3.7722970509e-04    1.6948967389e-04    5.0818661004e-04    1.0771469152e-03    1.4923402259e-03    1.6043936528e-03    1.5813463143e-03    1.3280998244e-03    1.0894277751e-03    5.9083610737e-04    2.2472982409e-04    7.4693570653e-05    2.1177878824e-05    1.0297558596e-06    1.6361518528e-08    8.4160268995e-11   -6.4331087074e-09    3.4833399570e-08    5.6691061624e-06   -2.7534518022e-04   -1.3819307492e-03   -2.1877625185e-03   -2.5434065011e-03   -2.5237669698e-03   -2.3864703786e-03   -2.0173772445e-03   -1.1705708288e-03   -6.9031656648e-04   -3.3148950691e-04    4.1470679641e-04    8.9197347756e-04    1.0392801339e-03    1.1640842600e-03    2.0195774504e-03    2.8985157994e-03    3.2588531401e-03    3.1311239976e-03    2.9417301793e-03    3.1599321081e-03    3.2822175259e-03    2.9605942662e-03    2.5363427308e-03    2.3315113414e-03    2.2788739265e-03    2.1077938825e-03    1.4484065526e-03
   5.0000000    1.0611743464e-04    2.1519198814e-05   -1.1065347275e-04   -1.8846646177e-04   -1.9088036423e-04    3.3568716664e-05    2.8516640559e-04    4.2668872206e-04    3.4886302029e-04    1.6754717136e-04    7.6266382820e-05    3.0890934061e-06   -7.6525272428e-09    4.3091308236e-06   -3.3338476400e-04   -5.5580550320e-04   -7.4922539027e-04   -4.7607783220e-04   -2.2577558515e-04    8.3107681410e-05    3.8465862696e-04    7.1290692740e-04    7.8913445840e-04    1.1457422642e-03    9.3030073833e-04    8.8993695944e-04    5.7456673775e-04    2.8128051054e-04    2.3454390264e-04    3.2679542538e-05    1.0470595936e-05    4.3266602101e-06   -6.8055863119e-08    8.3935839388e-10   -5.3057927851e-09   -7.5830664482e-07    1.0478328010e-05   -3.7048799397e-04   -8.6253047977e-04   -1.3586950226e-03   -1.5653571839e-03   -1.5575517128e-03   -1.5186941704e-03   -1.0826556857e-03   -7.7977729643e-04   -4.7567391313e-04   -4.9156128587e-05    2.3436829492e-04    5.0497108159e-04    6.2815383308e-04    9.3434363429e-04    1.3665472039e-03    1.7178490505e-03    1.9573147067e-03    1.9434811961e-03    1.9186995520e-03    2.1287228491e-03    2.0535171103e-03    1.7656325379e-03    1.6588200912e-03    1.5172159970e-03    1.4083486175e-03    1.1372291531e-03    7.4380354838e-04
   6.2500000   -2.0360118523e-06    2.3621792149e-05   -1.3542253346e-04    1.1122929049e-04    1.2041109938e-04    3.1553777181e-05   -1.5501851864e-05   -1.1026071144e-04   -1.0612034602e-04    2.2588791182e-06    5.4042979434e-05    3.8123614907e-06    1.3214173427e-07   -1.0655024837e-05   -1.8836964229e-04    1.3620120314e-04    6.6740357819e-05    6.0689608004e-05    2.0882175898e-05   -4.2789254519e-05    1.3218687982e-04    4.9936370595e-05   -1.7645287115e-04    1.5303635111e-04   -2.5325153922e-05    1.0084871977e-04   -1.7062710328e-04   -8.2517752767e-05    1.2820621090e-04    2.8326994355e-06   -6.5806421984e-06    6.3659688208e-06   -1.3142970215e-07   -3.1422215071e-10    7.3963346490e-08   -1.3375815649e-06   -1.1026360116e-05   -3.1106514976e-04   -2.4596071928e-05    9.7952928293e-06    1.6575358828e-05   -5.2842186685e-06   -3.7615321945e-05    2.2095663505e-04   -8.6848867157e-05   -7.3407005066e-05    2.2457274555e-04   -2.3984971610e-05   -8.2283409019e-05   -1.1061280151e-05    3.6119218936e-04    1.9586348570e-04   -1.0189325273e-04   -1.1470164881e-04    9.9704487458e-06    2.2764900012e-04    2.5489945445e-04    9.3273068773e-06   -5.1238355361e-05    1.3943526301e-04    1.3306544361e-04   -7.3188845937e-06   -2.8878694030e-04   -2.2481276308e-04
   7.5000000   -1.1383845607e-04    1.9133410250e-05   -6.7391617659e-05    3.6074502388e-04    3.5909086561e-04   -2.5571900161e-05   -3.1702221274e-04   -5.8917451723e-04   -4.6344768881e-04   -1.4580300520e-04   -3.7236313091e-06    1.4708869299e-05   -4.1988275389e-08   -6.9847993105e-05    5.7868540016e-05    7.3810392993e-04    9.0187651283e-04    5.7534147090e-04    2.3422675946e-04   -1.5500068596e-04   -2.2763644201e-04   -6.5616472495e-04   -9.7082721737e-04   -9.9485966876e-04   -9.4238385786e-04   -7.8961079806e-04   -7.7584006866e-04   -3.8441437983e-04   -7.7782429344e-05   -2.5917110399e-06   -2.0300341544e-05    3.1801299781e-06    3.1679464061e-07   -7.5994752700e-09    1.1065048921e-07    1.4642057745e-06   -6.2163402833e-05   -8.2310507807e-05    8.0289358562e-04    1.3810771432e-03    1.5937700352e-03    1.5383401003e-03    1.4986028766e-03    1.3819381654e-03    6.5991369128e-04    3.9021331201e-04    3.4767418113e-04   -2.6145927964e-04   -6.3656455108e-04   -6.0418800149e-04   -4.1726614672e-04   -1.0858695558e-03   -1.8655237487e-03   -2.1246167198e-03   -1.9163005284e-03   -1.5579358639e-03   -1.7670394029e-03   -2.0434147652e-03   -1.8092955607e-03   -1.4484097382e-03   -1.3193227971e-03   -1.4423996326e-03   -1.5518968623e-03   -1.0631205565e-03
   8.7500000   -1.6781983676e-04   -1.7501601589e-06    6.7186751682e-05    4.2831504440e-04    4.6267391027e-04   -8.7939566967e-05   -5.4964323803e-04   -8.7007924400e-04   -6.7766210305e-04   -2.4808314137e-04   -6.3849627955e-05    1.6782469786e-05    4.8562555480e-07   -1.1244749507e-04    3.0278715199e-04    1.0074453838e-03    1.3579220668e-03    9.1075497876e-04    3.4774698845e-04   -1.5670381403e-04   -5.4548094119e-04   -1.1118609675e-03   -1.3503775254e-03   -1.7594013163e-03   -1.5161999586e-03   -1.4354437418e-03   -1.0217473999e-03   -5.5706956668e-04   -2.7791165136e-04   -1.7877229940e-05   -1.6800822121e-05   -4.3997200027e-06    1.0790174943e-06   -1.4791633240e-08   -2.9975430607e-07    6.6025168372e-06   -1.0395672850e-04    2.3690701401e-04    1.3156466650e-03    2.2146774962e-03    2.5583477977e-03    2.4975749204e-03    2.4699288049e-03    1.9776819631e-03    1.1798686190e-03    7.3312580211e-04    2.8538872887e-04   -3.9126025826e-04   -9.2809545549e-04   -9.3806191465e-04   -1.1286094275e-03   -1.9906211249e-03   -2.8987681664e-03   -3.2863578797e-03   -3.0881271052e-03   -2.8304102342e-03   -3.1624949764e-03   -3.2887340872e-03   -2.8786446966e-03   -2.5006332169e-03   -2.3051082166e-03   -2.3443009203e-03   -2.1355785055e-03   -1.4526030961e-03
  10.0000000   -1.6534170108e-04   -7.4779134144e-05    1.8011599181e-04    3.5028878769e-04    3.8786238712e-04   -5.7246363869e-05   -5.4028641848e-04   -7.2816896508e-04   -6.0514476193e-04   -2.9738228699e-04   -9.4230069150e-05   -2.3656263830e-06    4.8156684929e-06   -5.5057591127e-05    4.4895854045e-04    8.8264279799e-04    1.2172436971e-03    9.1276365227e-04    3.3344966360e-04   -6.5737714081e-05   -6.6546253047e-04   -1.1084124308e-03   -1.2953149283e-03   -1.7730347317e-03   -1.5601054531e-03   -1.4990990583e-03   -8.7154696277e-04   -5.4165059697e-04   -3.4695965159e-04   -6.0240729268e-05    1.3039910925e-06   -9.8096625641e-06    1.0419231436e-06    2.4806734999e-08   -9.1357974897e-07    4.6400536457e-06   -8.2679435873e-05    5.0558958323e-04    1.3361558725e-03    2.1831963698e-03    2.5363969758e-03    2.5263455311e-03    2.4654971733e-03    1.8143331135e-03    1.2716828012e-03    7.9333820379e-04    1.0265277388e-04   -3.7463292571e-04   -8.2476342314e-04   -9.3468546780e-04   -1.4719728390e-03   -2.1564080466e-03   -2.8042684301e-03   -3.1563669258e-03   -3.0731352368e-03   -3.1195556368e-03   -3.3701259331e-03   -3.2467476989e-03   -2.8820806909e-03   -2.6189034325e-03   -2.4499470625e-03   -2.3369120585e-03   -1.8441157692e-03   -1.2617014615e-03
  11.2500000   -8.9016250700e-05   -1.0313376360e-04    2.3613122933e-04    1.0904100475e-04    6.7919647748e-05   -1.7766455101e-05   -3.1479260620e-04   -2.6948799694e-04   -2.5107618491e-04   -2.3047257709e-04   -9.0207394899e-05   -2.3946744929e-05    2.5692020701e-07    8.3390119811e-05    4.2329750919e-04    4.6181552107e-04    5.7032672275e-04    5.2505016165e-04    2.0401137056e-04    1.4703355081e-06   -5.2346976891e-04   -6.3568882907e-04   -8.3399112355e-04   -1.0478880488e-03   -1.0667482934e-03   -8.9498004285e-04   -4.3467393918e-04   -3.2722441492e-04   -2.4920160948e-04   -1.0240035488e-04    1.2410142709e-05   -6.5675646258e-06   -2.9714921648e-07    1.2591686538e-07   -1.9039882922e-07   -1.2189225709e-05    1.9097917759e-05    5.8612252533e-04    8.6510851170e-04    1.3003638243e-03    1.5344944468e-03    1.6161251232e-03    1.4759501733e-03    9.8319313019e-04    8.8900706067e-04    5.2265100975e-04   -9.0398763250e-05   -2.2619774252e-04   -3.6938941715e-04   -6.3209348324e-04   -1.2619100746e-03   -1.5027727459e-03   -1.6266731892e-03   -1.7946788476e-03   -1.9122001028e-03   -2.2673927835e-03   -2.2724351960e-03   -1.9601841003e-03   -1.8212517606e-03   -1.7606277462e-03   -1.6776563246e-03   -1.3921001827e-03   -8.4685737324e-04   -5.9226380488e-04
  12.5000000    3.4647264766e-05   -3.0308095101e-05    1.5698112880e-04   -1.8036964234e-04   -3.0016701824e-04   -1.8589577379e-05    4.9404291866e-05    2.3401324991e-04    1.6325559133e-04   -6.0204815115e-05   -5.7394294270e-05   -3.1378844969e-05   -2.8003307982e-05    1.9758337540e-04    2.1082770183e-04   -1.1233631124e-04   -2.7207995196e-04   -9.8907697651e-05    3.0921726400e-05    9.9116459509e-06   -1.5260189996e-04    6.8277134789e-05   -3.6848187737e-05    8.1599525241e-05   -1.5829419723e-04    9.7057737739e-05    1.0754896964e-04    1.6348801683e-05   -5.1844310792e-05   -9.9458832427e-05   -3.9037711266e-07    3.5022581503e-06   -1.8185812428e-06    9.1178542826e-08    2.5901393204e-06   -3.4211871757e-05    1.5609601789e-04    4.1698650073e-04    7.7910372904e-05   -8.6408261249e-05   -5.7652311101e-05    8.9838737208e-05   -9.8640907305e-05   -1.8458504456e-04    1.5618546263e-04    2.6079975169e-05   -2.0349217655e-04    4.1173869164e-06    2.2354780500e-04   -1.3618050853e-04   -5.3190414478e-04   -2.6416219186e-04    1.6428292555e-04    2.5421167670e-04   -7.0792307382e-05   -5.2618565934e-04   -2.6857110987e-04    4.7529973714e-05   -8.4120327031e-05   -2.4636151298e-04   -2.4650842394e-04    1.2443494635e-04    4.2965329402e-04    2.6974640903e-04
