#          t             r = ...
 112.5000000    1.2878856693e-02    1.2938671986e-02   -7.7436529467e-02   -7.7520601642e-02   -7.7588877797e-02
 115.0000000    1.5296441057e-02    1.5342051114e-02   -7.8489229963e-02   -7.8567482164e-02   -7.8630261936e-02
 117.5000000    1.6670308934e-02    1.6733213495e-02   -7.7695662428e-02   -7.7782439494e-02   -7.7853927121e-02
 120.0000000    1.4194771914e-02    1.4263106585e-02   -8.2072693697e-02   -8.2162582532e-02   -8.2237162676e-02
 122.5000000    1.5681953438e-02    1.5732460293e-02   -8.4042708152e-02   -8.4125204008e-02   -8.4192750751e-02
 125.0000000    1.8170577077e-02    1.8232832533e-02   -8.2806082144e-02   -8.2895719147e-02   -8.2970702707e-02
 127.5000000    1.5879363310e-02    1.5955145202e-02   -8.6626836058e-02   -8.6722407404e-02   -8.6803285718e-02
 130.0000000    1.6159807914e-02    1.6217614649e-02   -8.9499056197e-02   -8.9586387181e-02   -8.9659366297e-02
 132.5000000    1.9431535145e-02    1.9493195737e-02   -8.8076787882e-02   -8.8169103586e-02   -8.8247454036e-02
 135.0000000    1.7853690818e-02    1.7935200254e-02   -9.1144415018e-02   -9.1245445307e-02   -9.1332433703e-02
 137.5000000    1.6867860856e-02    1.6934981299e-02   -9.4822702144e-02   -9.4915560403e-02   -9.4994636343e-02
 140.0000000    2.0427403111e-02    2.0489490602e-02   -9.3491530359e-02   -9.3586590013e-02   -9.3668310134e-02
 142.5000000    1.9994847194e-02    2.0080030930e-02   -9.5674557703e-02   -9.5780767606e-02   -9.5873511004e-02
 145.0000000    1.7923708643e-02    1.8001394199e-02   -9.9989523162e-02   -1.0008865130e-01   -1.0017442911e-01
 147.5000000    2.1194922640e-02    2.1259340851e-02   -9.9020906296e-02   -9.9119054832e-02   -9.9204310382e-02
 150.0000000    2.2155756865e-02    2.2242665944e-02   -1.0026569071e-01   -1.0037678316e-01   -1.0047480185e-01
 152.5000000    1.9401725609e-02    1.9490267437e-02   -1.0498912270e-01   -1.0509524768e-01   -1.0518822191e-01
 155.0000000    2.1830022768e-02    2.1899321556e-02   -1.0462486371e-01   -1.0472672391e-01   -1.0481586345e-01
 157.5000000    2.4191193502e-02    2.4278393060e-02   -1.0496119629e-01   -1.0507689252e-01   -1.0517964446e-01
 160.0000000    2.1315869916e-02    2.1414509818e-02   -1.0982590436e-01   -1.0993966022e-01   -1.1004017272e-01
 162.5000000    2.2473847240e-02    2.2550817642e-02   -1.1025619064e-01   -1.1036262352e-01   -1.1045617918e-01
 165.0000000    2.5984781425e-02    2.6071711179e-02   -1.0979548184e-01   -1.0991555185e-01   -1.1002250474e-01
 167.5000000    2.3613860306e-02    2.3720947360e-02   -1.1451883245e-01   -1.1464068106e-01   -1.1474888840e-01
 170.0000000    2.3287878811e-02    2.3375123983e-02   -1.1586468152e-01   -1.1597671277e-01   -1.1607537637e-01
 172.5000000    2.7470438118e-02    2.7557619960e-02   -1.1479081641e-01   -1.1491510307e-01   -1.1502580527e-01
 175.0000000    2.6181814349e-02    2.6295086590e-02   -1.1909988586e-01   -1.1923004734e-01   -1.1934589890e-01
 177.5000000    2.4425158719e-02    2.4524627211e-02   -1.2140161198e-01   -1.2152033365e-01   -1.2162490637e-01
 180.0000000    2.8650981489e-02    2.8740038877e-02   -1.1995522339e-01   -1.2008366047e-01   -1.2019780105e-01
 182.5000000    2.8865422295e-02    2.8982466625e-02   -1.2361132978e-01   -1.2374973414e-01   -1.2387296256e-01
