#          t             r = ...
   0.0000000    1.7141400000e+00    1.7191400000e+00    4.4500000000e+02    4.5000000000e+02    4.5500000000e+02
   0.0000000    3.4450722078e-03    3.4503193355e-03    1.6130868394e-03    1.6130066113e-03    1.6129279335e-03
   2.5000000    7.0263244879e-04    7.0196341769e-04   -3.5165355596e-03   -3.5148414560e-03   -3.5099853080e-03
   5.0000000    9.3600322474e-03    9.3409292557e-03   -4.1179987010e-03   -4.1190031483e-03   -4.1214807697e-03
   7.5000000    8.6499967956e-03    8.6640961351e-03   -3.8986532809e-03   -3.9009813423e-03   -3.9046796952e-03
  10.0000000    6.3363655232e-03    6.3410587408e-03   -8.8841935909e-03   -8.8873569118e-03   -8.8918063162e-03
  12.5000000    1.2883011353e-02    1.2880097307e-02   -1.0423427486e-02   -1.0427188820e-02   -1.0432116648e-02
  15.0000000    1.0320838551e-02    1.0352240305e-02   -9.5758267533e-03   -9.5814251807e-03   -9.5880735541e-03
  17.5000000    8.4931601452e-03    8.5088036055e-03   -1.4153432484e-02   -1.4160196265e-02   -1.4167917502e-02
  20.0000000    1.3445526499e-02    1.3455409958e-02   -1.6658627451e-02   -1.6665273813e-02   -1.6672780309e-02
  22.5000000    1.1178463661e-02    1.1218820474e-02   -1.5424399751e-02   -1.5433087108e-02   -1.5442522506e-02
  25.0000000    8.9311913438e-03    8.9572163272e-03   -1.9350213290e-02   -1.9360741554e-02   -1.9371913445e-02
  27.5000000    1.2931141915e-02    1.2947929891e-02   -2.2770153399e-02   -2.2780252604e-02   -2.2790925839e-02
  30.0000000    1.1566112460e-02    1.1609780871e-02   -2.1428393144e-02   -2.1440338563e-02   -2.1452755593e-02
  32.5000000    8.7993359098e-03    8.8337329950e-03   -2.4514457812e-02   -2.4529162978e-02   -2.4544215162e-02
  35.0000000    1.1994232119e-02    1.2014663448e-02   -2.8742791243e-02   -2.8756271086e-02   -2.8770037681e-02
  37.5000000    1.1766630163e-02    1.1810189130e-02   -2.7585351808e-02   -2.7600054193e-02   -2.7614955730e-02
  40.0000000    8.6707245446e-03    8.7118035850e-03   -2.9717126870e-02   -2.9735596975e-02   -2.9754117806e-02
  42.5000000    1.0976839001e-02    1.1000180213e-02   -3.4545765521e-02   -3.4562937651e-02   -3.4580105770e-02
  45.0000000    1.1912769056e-02    1.1954136092e-02   -3.3872536676e-02   -3.3886574322e-02   -3.3900520806e-02
  47.5000000    8.8314347725e-03    8.8776872919e-03   -3.5066598980e-02   -3.5081244048e-02   -3.5097660670e-02
  50.0000000    1.0097069077e-02    1.0123906320e-02   -4.0156362136e-02   -4.0175981377e-02   -4.0193365370e-02
  52.5000000    1.2035943987e-02    1.2074230544e-02   -4.0231797940e-02   -4.0249264923e-02   -4.0266563554e-02
  55.0000000    9.3625841497e-03    9.4125707297e-03    9.7372070153e+00    9.7378881761e+00    8.6614361385e+00
  57.5000000    9.4941371509e-03    9.5257650598e-03    9.7866274203e+00    9.7678637867e+00    8.6562213804e+00
  60.0000000    1.2113865929e-02    1.2149239723e-02    9.7803903188e+00    9.7905160443e+00    8.7181568034e+00
  62.5000000    1.0243289322e-02    1.0295492413e-02    8.5498732440e+00    8.8282840086e+00    7.4728208870e+00
